input,output
#sali#,#tari#
#sau#,#tau#
#saŋa#,#taŋa#
#sake#,#taʔe#
#saʔat#,#taʔa#
#saʔit#,#taʔi#
#sokot#,#toɡo#
#sokol#,#toko#
#sokuŋ#,#toku#
#solos#,#toro#
#sosop#,#toto#
#tuʔur#,#u#
#tubu#,#ubu#
#ʔuku#,#uɡu#
#ʔuku#,#uku#
#tupa#,#uha#
#ʔunap#,#una#
#unus#,#unu#
#ʔuraŋ#,#ura#
#ʔusur#,#usu#
#tusuʔ#,#usu#
#usuri#,#usuri#
#ʔusan#,#uta#
#uso#,#uto#
#uton#,#uwo#
#ʔuto#,#uwo#
#wati#,#wai#
#wanse#,#wate#
#wase#,#wate#
#ŋadasₐ#,#ŋada#
#ŋara#,#ŋara#
#ŋau#,#ŋau#
#ŋau#,#ŋau#
#ŋoni#,#ŋoni#
#ŋodra#,#ŋora#
#ŋuru#,#ŋuru#
#aŋusu#,#ŋusu#
#koe#,#ʔoe#
#kabe#,#ʔabe#
#kaju#,#ʔai#
#kanawe#,#ʔanawe#
#kanoŋ#,#ʔano#
#karaɡwam#,#ʔaraɡa#
#kasupe#,#ʔasuhe#
#kasupe#,#kasuhe#
#kakawa#,#ʔaʔawa#
#koto#,#ʔoo#
#korit#,#ʔori#
#kupwena#,#ʔubena#
#ɡurat#,#ʔura#
