input,output
#kazaŋ#,#kadaŋ#
#kain#,#kain#
#kakap#,#kakap#
#kawaʔ#,#kawa#
#kaja#,#kaja#
#kidaj#,#kidaj#
#kilaŋ#,#kilaŋ#
#kitiŋ#,#kitiŋ#
#kunem#,#kunem#
#kuntit#,#kutit#
#kutit#,#kutit#
#labetik#,#labtik#
#laklak#,#laklak#
#lakaj#,#lakaj#
#lampin#,#lampin#
#lahuk#,#laok#
#laŋkuas#,#laŋkuas#
#laŋuj#,#laŋoj#
#leɲedʒ#,#lenned#
#leplep#,#leplep#
#lepap#,#leppap#
#letak#,#lettak#
#libas#,#libas#
#lipak#,#lipak#
#liad#,#liad#
#lias#,#lias#
#liʔes#,#lies#
#liŋdʒi#,#liŋɡi#
#lidʒi#,#liŋɡi#
#liŋus#,#liŋus#
#liŋeʔet#,#liŋʔet#
#liŋʔet#,#liŋʔet#
#ludem#,#lodem#
#luʔluʔ#,#lolo#
#luluʔ#,#lolo#
#lucut#,#losot#
#lukab#,#lukab#
#lukat#,#lukat#
#lukat#,#lukʔat#
#lupiʔ#,#lupi#
#luŋun#,#luŋon#
#labaj#,#labaj#
#ladʒa#,#laɡa#
#lemi#,#lami#
#lampus#,#lapus#
#lapus#,#lapus#
#lasaŋ#,#lasaŋ#
#latak#,#latak#
#libut#,#libut#
#liɲab#,#linab#
#linis#,#linis#
#lintem#,#litem#
#litem#,#litem#
#lucak#,#lusak#
#lutuʔ#,#luto#
#lujak#,#lujak#
#mukmuk#,#mukmok#
#madaŋ#,#maraŋ#
#ɲutɲut#,#notnot#
#untaj#,#ontaj#
#ʔuntaj#,#ontaj#
#pekuʔ#,#pakko#
#paku#,#pako#
#pantuk#,#pantok#
#patuk#,#pantok#
#paria#,#paria#
#pantik#,#patik#
#patik#,#patik#
#paʔud#,#paud#
#paŋpaŋ#,#paŋpaŋ#
#pekaʔ#,#pekka#
#pekpek#,#pekpek#
#penpen#,#penpen#
#pilpil#,#pilpil#
#pindaŋ#,#pindaŋ#
#pipiʔit#,#pipiit#
#pintas#,#pisat#
#pitas#,#pisat#
#piŋil#,#piŋil#
#pucut#,#posot#
#puɡut#,#puɡot#
#putut#,#putot#
#pujuŋ#,#pujoŋ#
#puŋɡu#,#puŋɡo#
#puŋɡuk#,#puŋɡok#
#puŋpuŋ#,#puŋpoŋ#
#pada#,#pada#
#palidʒ#,#paliɡ#
#panit#,#panit#
#pahuʔ#,#pao#
#pantuk#,#patok#
#patuk#,#patok#
#pajuŋ#,#pajoŋ#
#pipit#,#pipit#
#puek#,#puek#
#pulaŋ#,#pulaŋ#
#puliŋ#,#puliŋ#
#ʔadaŋ#,#ʔalaŋ#
#rauŋ#,#raoŋ#
#raŋkaŋ#,#raŋkaŋ#
#raŋaʔ#,#raŋa#
#remaj#,#remmaj#
#reŋat#,#reŋŋat#
#riŋkep#,#rikep#
#rikep#,#rikep#
#ripak#,#ripak#
#risris#,#risris#
#ricik#,#rissik#
#rudrud#,#rudarod#
#rusrus#,#rusrus#
#sabeʔa#,#saba#
#saɡsaɡ#,#saɡsaɡ#
#salaksak#,#salaksak#
#salambaw#,#salambaw#
#sarunaj#,#salonaj#
#salentek#,#saltek#
#saletek#,#saltek#
#samun#,#samon#
#sapaʔ#,#sapa#
#sapaŋ#,#sapaŋ#
#saʔup#,#saup#
#saŋɡa#,#saŋɡa#
#sekad#,#sekkad#
#seked#,#sekked#
#seksek#,#seksek#
#sepak#,#seppak#
#ceraj#,#serraj#
#seŋeʔaw#,#seŋŋaw#
#seŋʔaw#,#seŋŋaw#
#sikuʔan#,#sikuan#
#siluk#,#sillok#
#siʔit#,#siit#
#siuʔ#,#sio#
#cuŋeʔab#,#soŋʔab#
#cuŋʔab#,#soŋʔab#
#suɡi#,#suɡiɡi#
#suil#,#suil#
#sulit#,#sulit#
#sujeʔuk#,#sujʔok#
#sujʔuk#,#sujʔok#
#sabat#,#sabat#
#sabit#,#sabit#
#saɡu#,#saɡo#
#samak#,#samak#
#samir#,#samir#
#sawaŋ#,#sawaŋ#
#cawi#,#sawi#
#sawit#,#sawit#
#sajaw#,#sajaw#
#sajaŋ#,#sajaŋ#
#simpuk#,#sipok#
#sudʒud#,#suɡud#
#sukat#,#sukat#
#suma#,#suma#
#suruŋ#,#suroŋ#
#tabeʔ#,#taba#
#tabas#,#tabas#
#taʔebaŋ#,#tabaŋ#
#taʔbaŋ#,#tabaŋ#
#tabid#,#tabid#
#tadtad#,#tadtad#
#takup#,#takup#
#tamban#,#tamban#
#tawaŋ#,#tawaŋ#
#tepap#,#teppap#
#tipak#,#tipak#
#tubeŋ#,#tubeŋ#
#tuɡtuɡ#,#tuɡtoɡ#
#tudʒaw#,#tuɡaw#
#tukad#,#tukad#
#tuʔelaŋ#,#tulaŋ#
#tuʔaw#,#tuwaw#
#tabas#,#tabas#
#tabiŋ#,#tabiŋ#
#tapal#,#tapal#
#tapaj#,#tapej#
#tawaj#,#tawaj#
#timbaw#,#tibaw#
#tikur#,#tikor#
#timel#,#timel#
#tukuŋ#,#tokoŋ#
#tubuŋ#,#tuboŋ#
#tuŋaw#,#tuŋaw#
#uɡaliʔ#,#uɡali#
#uki#,#ukinnam#
#uŋkaŋ#,#ukkaŋ#
#ukaŋ#,#ukkaŋ#
#hukaj#,#ukaj#
#ulila#,#ulila#
#uŋet#,#uŋet#
#uŋit#,#uŋit#
#wasaj#,#wasaj#
#abaŋ#,#abaŋ#
#asaŋ#,#asaŋ#
#awer#,#awer#
#ajat#,#ajat#
#iɲat#,#inat#
#ʔinit#,#init#
#ʔinut#,#inut#
#inut#,#inut#
#itik#,#itik#
#upit#,#opit#
#hukas#,#ukas#
#uki#,#uki#
#ulit#,#ulit#
#ʔutas#,#usat#
#ujun#,#ujon#
#ŋatŋat#,#ŋatŋat#
#ŋiaw#,#ŋiaw#
#ŋujeʔa#,#ŋojʔa#
#ŋujʔa#,#ŋojʔa#
