input,output
#dilaʔ#,#dilah#
#diŋdiŋ#,#diŋdiŋ#
#diŋin#,#diŋin#
#dahun#,#don#
#dahun#,#dondon#
#duha#,#dua#
#hebut#,#ebut#
#ʔelad#,#elar#
#elet#,#elet#
#eliŋ#,#eliŋ#
#heban#,#emban#
#rebuŋ#,#embuŋ#
#epat#,#empat#
#epeŋ#,#empeŋ#
#empu#,#empu#
#ʔeneb#,#eneb#
#ʔeneŋ#,#eneŋ#
#etel#,#entel#
#ʔetut#,#entut#
#eŋkeb#,#eŋkeb#
#ekeb#,#eŋkeb#
#ekuk#,#eŋkuk#
#ɡasɡas#,#ɡasɡas#
#ɡatel#,#ɡatel#
#ɡerit#,#ɡerit#
#ɡila#,#ɡila#
#ɡila#,#ɡila#
#ɡilap#,#ɡilap#
#ɡiɡil#,#ɡilɡil#
#ɡintil#,#ɡintil#
#ɡuham#,#ɡuwam#
#ʔalun#,#halun#
#ʔadep#,#harep#
#ida#,#ida#
#hiket#,#iket#
#imbaŋ#,#imbaŋ#
#hipi#,#impi#
#hipi#,#ipi#
#hipun#,#impun#
#ina#,#ina#
#ʔiris#,#iris#
#iriŋ#,#iriŋ#
#idʒuŋ#,#iruŋ#
#ʔisep#,#isep#
#ʔitem#,#item#
#zaʔat#,#dʒahat#
#zaʔit#,#dʒahit#
#zalan#,#dʒalan#
#zariŋ#,#dʒariŋ#
#zemak#,#dʒemak#
#kaput#,#kaput#
#kahiw#,#kaju#
#kezut#,#kedʒut#
#kebkeb#,#kekeb#
#kepkep#,#kekep#
#kelas#,#kelas#
#kembuŋ#,#kembuŋ#
#kepuk#,#kepuk#
#ʔatimun#,#ketimun#
#kikit#,#kikit#
#kilap#,#kilap#
#kima#,#kima#
#kiud#,#kijud#
#kubu#,#kubu#
#kudʒa#,#kuda#
#kukuʔ#,#kukuh#
#kumis#,#kumis#
#kusu#,#kusu#
#kutu#,#kutu#
#laki#,#laki#
#ladʒaʔ#,#lalah#
#lalu#,#lalu#
#lateŋ#,#lateŋ#
#laŋit#,#laŋit#
#laŋkaʔ#,#laŋkah#
#lebiʔ#,#lebih#
#lebleb#,#lebleb#
#lekes#,#lekes#
#leŋkuŋ#,#lekuŋ#
#lemek#,#lemek#
#lesuŋ#,#lesuŋ#
#leŋa#,#leŋa#
#leŋen#,#leŋen#
#leŋkuŋ#,#leŋkuŋ#
#limas#,#limas#
#liput#,#liput#
#liu#,#liu#
#luaʔ#,#luah#
#luheʔ#,#luh#
#lumbar#,#lumbar#
#lumbuŋ#,#lumbuŋ#
#lumut#,#lumut#
#luʔar#,#luwar#
#malaŋ#,#malaŋ#
#males#,#males#
#manuk#,#manuk#
#mata#,#mata#
#paŋan#,#maŋan#
#bener#,#meneh#
#pespes#,#mespes#
#pupu#,#mupu#
#nanaʔ#,#nanah#
#tapi#,#napi#
#tasak#,#nasak#
#natad#,#natah#
#tebiʔ#,#nebih#
#tuzuʔ#,#nuduh#
#tumbuk#,#numbuk#
#nusa#,#nusa#
#nusa#,#nusantara#
#ʔuhuŋ#,#ohoŋ#
#paɡer#,#paɡeh#
#paɡer#,#paɡer#
#paʔet#,#pahet#
#paʔit#,#pahit#
#pakan#,#pakan#
#palaŋ#,#palaŋ#
#palu#,#palu#
#panas#,#panas#
#panaj#,#pane#
#paʔpaʔ#,#papah#
#papan#,#papan#
#parud#,#parud#
#pasaŋ#,#pasaŋ#
#paŋedan#,#paɳɖan#
#peceʔ#,#pecah#
#panahik#,#penek#
#hapedʒiʔ#,#perih#
#peɲu#,#peɲu#
#pekaŋ#,#peŋkaŋ#
#pikaŋ#,#pikaŋ#
#pihpih#,#pipi#
#pipis#,#pipis#
#pipis#,#pipis#
#puʔun#,#puhun#
#pulit#,#pulit#
#putul#,#puntul#
#pusedʒ#,#puser#
#pusuʔ#,#pusuh#
#putiʔ#,#putih#
#puŋɡul#,#puŋɡul#
#pusedʒ#,#puŋsed#
#rapet#,#rapet#
#remek#,#remek#
#rempak#,#rempak#
#repak#,#rempak#
#remuk#,#remuk#
#reŋet#,#reŋet#
#saʔebit#,#sabit#
#saɡu#,#saɡu#
#sakit#,#sakit#
#salaʔ#,#salah#
#sapu#,#sapu#
#saput#,#saput#
#seŋɡer#,#seɡer#
#seɡer#,#seɡer#
#sekep#,#sekep#
#sidʒi#,#sidi#
#siksik#,#siksik#
#sikut#,#sikut#
#sileŋ#,#sileŋ#
#simpaŋ#,#simpaŋ#
#sinduk#,#sinduk#
#siduk#,#sinduk#
#siuk#,#sijok#
#sudʒa#,#suda#
#sukun#,#sukun#
#sulam#,#sulam#
#suluʔ#,#suluh#
#surup#,#surup#
#susuʔ#,#susuh#
#sulsul#,#susul#
#susun#,#susun#
#suŋkab#,#suŋkab#
#sukab#,#suŋkab#
#siŋkuk#,#seŋkok#
#sikuk#,#seŋkok#
#taban#,#taban#
#tabuʔan#,#tabuwan#
#taʔi#,#tahi#
#taʔu#,#tahu#
#taŋkep#,#takep#
#takep#,#takep#
#talih#,#tali#
#talu#,#talu#
#taluki#,#taluki#
#tama#,#tama#
#tambak#,#tambak#
#tabun#,#tambun#
#tampek#,#tampek#
#tapel#,#tampel#
#taneʔ#,#tanah#
#tanem#,#tanem#
#tasik#,#tasik#
#taŋis#,#taŋis#
#taŋkep#,#taŋkep#
#takep#,#taŋkep#
#tebiʔ#,#tebih#
#teduŋ#,#teduŋ#
#teka#,#teka#
#teken#,#teken#
#tekuk#,#tekuk#
#teli#,#teli#
#tepak#,#tepak#
#tempus#,#tepos#
#tepus#,#tepos#
#teŋaʔ#,#teŋah#
#tik#,#tik#
#ʔatimun#,#timun#
#tajtaj#,#titi#
#tebus#,#tobus#
#tuk#,#tok#
#tuʔah#,#tua#
#tubuʔ#,#tubuh#
#tumbuʔ#,#tubuh#
#tuduŋ#,#tuduŋ#
#tuʔu#,#tuhu#
#tuzu#,#tudʒu#
#tulus#,#tulus#
#tumah#,#tuma#
#tumbak#,#tumbak#
#tubuʔ#,#tumbuh#
#tumbuʔ#,#tumbuh#
#tunu#,#tunu#
#tutub#,#tutub#
#tuŋtuŋ#,#tuŋtuŋ#
#huab#,#uab#
#ʔuban#,#uban#
#ʔubi#,#ubi#
#ʔuzan#,#udʒan#
#ʔunzur#,#udʒur#
#ukir#,#ukir#
#ʔuŋkut#,#ukut#
#ʔuledʒ#,#uled#
#ʔules#,#ules#
#uliʔ#,#ulih#
#ʔulu#,#ulu#
#ʔuma#,#uma#
#ʔubi#,#umbi#
#huni#,#uni#
#huni#,#uɲi#
#ʔuntu#,#untu#
#upaʔ#,#upah#
#upas#,#upas#
#hupiʔ#,#upih#
#udehi#,#uri#
#usik#,#usik#
#ʔutaŋ#,#utaŋ#
#hutek#,#utek#
#bataŋ#,#wataŋ#
#ʔajuju#,#juju#
#cabut#,#ɲabot#
#zakan#,#ɲakan#
#zariŋ#,#ɲariŋ#
#nihawa#,#ɲawa#
#ɲikɲik#,#ɲiɲik#
#sulam#,#ɲulam#
#susun#,#ɲusun#
#ŋadʒan#,#ŋadan#
#ŋuda#,#ŋuda#
#dapdap#,#ɖapɖap#
#datu#,#ɖatu#
#dekdek#,#ɖekɖek#
#dujuŋ#,#ɖujuŋ#
