input,output
#pelpel#,#polpol#
#pera#,#pora#
#petpet#,#potpot#
#pulaŋ#,#pulaŋ#
#puncu#,#punsu#
#putus#,#putus#
#rambut#,#rabut#
#ripur#,#ripur#
#ruʔaɡ#,#ruak#
#rusrus#,#rusrus#
#saweʔaʔ#,#sa#
#sabaʔ#,#saba#
#sabut#,#sabut#
#sama#,#sama#
#samir#,#samir#
#saeŋ#,#saoŋ#
#sapiʔ#,#sapi#
#saruŋ#,#saruŋ#
#saŋkalan#,#saŋkalan#
#saŋkut#,#saŋkut#
#sajad#,#seat#
#siaŋ#,#siaŋ#
#sibak#,#sibak#
#sikap#,#sihap#
#sikat#,#sihat#
#cik#,#sik#
#sintak#,#sintak#
#sipak#,#sipak#
#sisiʔ#,#sisi#
#sisiʔ#,#sisi#
#siŋir#,#siŋir#
#siŋit#,#siŋit#
#seked#,#sohot#
#sempit#,#sompit#
#senduk#,#sonduk#
#ceneb#,#sornop#
#suŋkuŋ#,#suhuŋ#
#sukuŋ#,#suhuŋ#
#suliŋ#,#suliŋ#
#sumbaŋ#,#sumbaŋ#
#sumpaʔ#,#sumpa#
#sumpel#,#sumpol#
#sunduŋ#,#sunduŋ#
#surambiʔ#,#surambi#
#suruŋ#,#suruŋ#
#suŋu#,#suŋu#
#suŋut#,#suŋut#
#tabeʔ#,#tabo#
#tamanaŋ#,#tamanaŋ#
#tambaʔ#,#tamba#
#tampar#,#tampar#
#tapak#,#tapak#
#tapis#,#tapis#
#taŋaʔ#,#taŋa#
#taŋɡal#,#taŋɡal#
#taŋɡul#,#taŋɡul#
#timbaw#,#timbo#
#timbul#,#timbul#
#tiptip#,#tiptip#
#tedes#,#todos#
#tepap#,#topap#
#teluk#,#torluk#
#terus#,#torus#
#tuaʔ#,#tua#
#tuli#,#tuli#
#tunas#,#tunas#
#tuŋkup#,#tuŋkup#
#tuŋaw#,#tuŋo#
#huab#,#uap#
#uɡaliʔ#,#uɡari#
#uzi#,#udʒi#
#hukaj#,#uke#
#humbak#,#umbak#
#umbaŋ#,#umbaŋ#
#untul#,#untul#
#upik#,#upik#
#upek#,#upok#
#huŋkab#,#uŋkap#
#hukab#,#uŋkap#
#ŋiak#,#ŋiak#
#ŋiŋi#,#ŋiŋi#
#ɡawaʔ#,#ɡao#
