input,output
#tembek#,#tebek#
#tebek#,#tebek#
#teɡaŋ#,#teɡaŋ#
#teɡuk#,#teɡuk#
#teken#,#teken#
#telaʔ#,#tela#
#tebuh#,#tevoʔ#
#ʔeteŋ#,#teŋ#
#tian#,#tian#
#ʔanitu#,#toʔ#
#tuʔan#,#tuan#
#tubuʔ#,#tubu#
#tumbuʔ#,#tubu#
#etuk#,#tuk#
#tumpus#,#tupuh#
#tupus#,#tupuh#
#turiŋ#,#turiŋ#
#turiŋ#,#turiŋ#
#ʔetut#,#tut#
#tutuŋ#,#tutuŋ#
#tubuʔ#,#tuvu#
#tumbuʔ#,#tuvu#
#tebuh#,#təvoʔ#
#ʔuban#,#uban#
#ubeŋ#,#ubeŋ#
#uduʔ#,#udoʔ#
#huab#,#uham#
#ʔuzuŋ#,#udʒuŋ#
#ʔuledʒ#,#uled#
#ʔuledʒ#,#uler#
#uliʔ#,#uli#
#ʔuledʒ#,#ulən#
#ʔuzan#,#usan#
#ʔutaŋ#,#utaŋ#
#ʔutin#,#utin#
#utus#,#utuh#
#hubun#,#uvun#
#ʔubudʒ#,#uvun#
#ʔubi#,#uveʔ#
#ɲatuʔ#,#ɲatu#
#ɲatuʔ#,#ɲatu#
#selet#,#ɲelet#
#nipis#,#ɲipi#
#nipis#,#ɲipih#
#ʔanibuŋ#,#ɲivuŋ#
#niwaŋ#,#ɲiwaŋ#
#niwaŋ#,#ɲiwaŋ#
#ŋurut#,#ŋurut#
#ketuk#,#ŋətuk#
