input,output
#pukul#,#pukul#
#pulaŋ#,#pulaŋ#
#puliʔ#,#puleh#
#punpun#,#pumpun#
#puncek#,#puncak#
#pulpul#,#pupul#
#puspus#,#pupus#
#putik#,#putek#
#putus#,#putus#
#pujuʔ#,#pujoh#
#puŋɡel#,#puŋɡel#
#puŋɡuk#,#puŋɡok#
#picuk#,#pecok#
#pezem#,#pədʒam#
#palawan#,#pəlawan#
#patelaŋ#,#pəlaŋ#
#pulipis#,#pəlipis#
#parawan#,#pərawan#
#peteŋ#,#pətaŋ#
#rabut#,#rabut#
#radʒup#,#radup#
#erak#,#rak#
#rambut#,#rambut#
#rauŋ#,#rauŋ#
#rawaʔ#,#rawa#
#raŋaʔ#,#raŋah#
#raŋkeb#,#raŋkap#
#raŋkaŋ#,#raŋkaŋ#
#rebaʔ#,#rebah#
#rebas#,#rebas#
#remaj#,#remai#
#rambajuŋ#,#rembajoŋ#
#rendeŋ#,#rendeŋ#
#repaɡ#,#repak#
#repeŋ#,#repaŋ#
#rentes#,#retas#
#retes#,#retas#
#rentes#,#rentas#
#retes#,#rentas#
#rintas#,#rintas#
#ritas#,#rintas#
#rujuŋ#,#rojoŋ#
#ruŋkuʔ#,#roŋkoh#
#rukuʔ#,#roŋkoh#
#ruʔaɡ#,#ruak#
#ruit#,#ruit#
#ruit#,#ruit#
#rumpun#,#rumpun#
#rimbit#,#rembet#
#rimbit#,#rimbit#
#raɡecik#,#rəcek#
#reket#,#rəkat#
#raɡepak#,#rəpak#
#reŋit#,#rəŋit#
#reŋit#,#rəŋit#
#sabit#,#sabit#
#sabuŋ#,#saboŋ#
#sabut#,#sabut#
#saɡa#,#saɡa#
#sakaj#,#sakaj#
#salaj#,#salaj#
#salin#,#salin#
#sama#,#sama#
#samak#,#samak#
#sambaw#,#sambau#
#sabaw#,#sambau#
#sambut#,#sambut#
#samir#,#samir#
#sampiŋ#,#sampiŋ#
#sampuk#,#sampok#
#sapuk#,#sampok#
#sampuk#,#sampok#
#sapuk#,#sampok#
#sana#,#sana#
#sanda#,#sanda#
#sandaŋ#,#sandaŋ#
#sanduk#,#sandok#
#sapaʔ#,#sapah#
#sarak#,#sarak#
#saruŋ#,#saroŋ#
#sasaɡ#,#sasak#
#sabaʔ#,#sawah#
#sawan#,#sawan#
#sabaʔaŋ#,#sawaŋ#
#sajap#,#sajap#
#sajat#,#sajat#
#sajad#,#sajat#
#sajaŋ#,#sajaŋ#
#saŋa#,#saŋa#
#saŋet#,#saŋat#
#saŋɡa#,#saŋɡa#
#saŋɡul#,#saŋɡul#
#saŋit#,#saŋit#
#saŋkut#,#saŋkut#
#ʔiaŋ#,#saŋjaŋ#
#seɡaʔ#,#seɡa#
#salapa#,#selapa#
#samek#,#semak#
#ʔiaŋ#,#sembahjaŋ#
#sintak#,#sentak#
#sapeled#,#sepat#
#surambi#,#serambi#
#seʔseʔ#,#sesah#
#seŋek#,#seŋak#
#seŋit#,#seŋit#
#siʔat#,#siat#
#siaŋ#,#siaŋ#
#sidiŋ#,#sidiŋ#
#siɡaj#,#siɡaj#
#sikat#,#sikat#
#silem#,#silam#
#siuʔ#,#sioh#
#siuʔ#,#siuh#
#sipat#,#sipat#
#sisiʔ#,#sisih#
#sisiʔ#,#sisi#
#sisip#,#sisip#
#sisiɡ#,#sisek#
#sihud#,#siut#
#siʔud#,#siut#
#siŋɡit#,#siŋɡit#
#suruŋ#,#soroŋ#
#suŋsuŋ#,#soŋsoŋ#
#subeŋ#,#subaŋ#
#subuk#,#subok#
#suɡi#,#suɡi#
#suker#,#sukar#
#sukat#,#sukat#
#sulaŋ#,#sulaŋ#
#sulib#,#sulip#
#suliŋ#,#suliŋ#
#sumbad#,#sumbat#
#sumbaŋ#,#sumbaŋ#
#sumbiŋ#,#sumbiŋ#
#sumpaʔ#,#sumpah#
#supit#,#sumpit#
#subsub#,#susup#
#suŋkal#,#suŋkal#
#suŋkub#,#suŋkup#
#suŋu#,#suŋu#
#suŋut#,#suŋut#
#sirak#,#serak#
#sirak#,#sirak#
#siraŋ#,#seraŋ#
#sabasaʔ#,#səbasah#
#sedep#,#sədap#
#sela#,#səla#
#salambaw#,#səlambaw#
#salampaj#,#səlampaj#
#salapid#,#səlampit#
#selat#,#səlat#
#selaŋ#,#səlaŋ#
#sambuni#,#səmbuɲi#
#sempit#,#səmpit#
#sempuk#,#səmpok#
#senduk#,#səndok#
#sapela#,#səpa#
#sepaʔ#,#səpah#
#sepi#,#səpi#
#sapeʔuj#,#səpuj#
#sapʔuj#,#səpuj#
#sapeʔuj#,#səpuhi#
#sapʔuj#,#səpuhi#
#sarapaŋ#,#sərapaŋ#
#sarapaŋ#,#sərampaŋ#
#seraj#,#səraj#
#selsel#,#səsal#
#seŋeʔaw#,#səŋaw#
#seŋʔaw#,#səŋaw#
#saŋehid#,#səŋit#
#saŋhid#,#səŋit#
#saŋkalan#,#səŋkalan#
#tambaʔ#,#tambah#
#tambel#,#tambal#
#tapal#,#tampal#
#tampar#,#tampar#
#tampas#,#tampas#
#tapas#,#tampas#
#tampuk#,#tampok#
#tampuŋ#,#tampoŋ#
#tandiŋ#,#tandiŋ#
#tapak#,#tapak#
#tapaj#,#tapaj#
#tapiʔ#,#tapeh#
#tapis#,#tapis#
#tapuk#,#tapok#
#taruk#,#tarok#
#tataʔ#,#tatah#
#tatal#,#tatal#
#tawaŋ#,#tawaŋ#
#taŋɡal#,#taŋɡal#
#taŋɡuŋ#,#taŋɡoŋ#
#taŋkis#,#taŋkis#
#takup#,#taŋkup#
#tilanzaŋ#,#telandʒaŋ#
#tilanzaŋ#,#tilandʒaŋ#
#tumbiriŋ#,#tembiriŋ#
#tambuluk#,#tembolok#
#tepes#,#tepas#
#tepet#,#tepat#
#tikuŋ#,#tikoŋ#
#timbaw#,#timbaw#
#timbaŋ#,#timbaŋ#
#timbul#,#timbul#
#timbun#,#timbun#
#tirtir#,#titir#
#tupelak#,#tolak#
#tumbuŋ#,#tomboŋ#
#tumpuk#,#tompok#
#tuaʔ#,#tuah#
#tuas#,#tuas#
#tuʔaw#,#tuau#
#tuaŋ#,#tuaŋ#
#tuɡal#,#tuɡal#
#tui#,#tui#
#tuil#,#tuil#
#tuzaʔ#,#tudʒah#
#tukil#,#tukil#
#tuʔelaŋ#,#tulaŋ#
#tumaŋ#,#tumaŋ#
#tumid#,#tumit#
#tumpaʔ#,#tumpah#
#tumpaŋ#,#tumpaŋ#
#tumpaŋ#,#tumpaŋ#
#tunas#,#tunas#
#tunaj#,#tunaj#
#tunaŋ#,#tunaŋ#
#tunduk#,#tundok#
#tuŋtuŋ#,#tuntoŋ#
#tuntun#,#tuntun#
#tulesuk#,#tusok#
#tutuʔ#,#tutoh#
#tuŋaw#,#tuŋaw#
#timbak#,#tembak#
#tibak#,#tembak#
#tebas#,#təbas#
#takebas#,#təbas#
#teduŋ#,#tədoŋ#
#takelap#,#təkap#
#tekaŋ#,#təkaŋ#
#tekik#,#təkek#
#takelub#,#təkup#
#taklub#,#təkup#
#teluk#,#təlok#
#tambiluk#,#təmbelok#
#tepap#,#təmpap#
#temu#,#təmu#
#temu#,#təmu#
#teneŋ#,#tənaŋ#
#teŋteŋ#,#təntaŋ#
#terus#,#tərus#
#testes#,#tətas#
#tiŋadaʔ#,#təŋadah#
#teŋkuk#,#təŋkok#
#udahik#,#udek#
#uzi#,#udʒi#
#umbaŋ#,#umbaŋ#
#umpuk#,#umpuk#
#ʔundak#,#undak#
#undur#,#undur#
#unzur#,#undʒur#
#untaj#,#untai#
#utus#,#utus#
#uteŋaʔ#,#uŋah#
#hukaj#,#uŋkai#
#ʔuŋkil#,#uŋkil#
#ʔiaŋ#,#jaŋjaŋ#
#ian#,#jen#
#ʔilaɡ#,#elak#
#ʔilaɡ#,#helak#
#iliŋ#,#eleŋ#
#ɲaɲuj#,#ɲaɲi#
#ɲutɲut#,#ɲoɲot#
#ŋadaʔ#,#ŋadah#
#ŋiaŋ#,#ŋiaŋ#
