input,output
#tebuk#,#təbuk#
#ubal#,#ubal#
#ʔudud#,#udud#
#uzi#,#udʒi#
#utus#,#utus#
#ʔuŋkil#,#uŋkil#
#balalaŋ#,#walaŋ#
#balikat#,#walikat#
#baliwis#,#waliwis#
#ʔiaŋ#,#jaŋ#
#salaj#,#ɲale#
#sikat#,#ɲikat#
#sipat#,#ɲipat#
#suliŋ#,#ɲuliŋ#
#suruŋ#,#ɲuruŋ#
#kuskus#,#ŋukus#
#kulub#,#ŋulub#
#kuŋkuŋ#,#ŋuŋkuŋ#
#kepuŋ#,#ŋəpuŋ#
#eŋaʔ#,#əŋah#
#eden#,#ɨrɨn#
#etik#,#ɨtik#
