input,output
#ketket#,#ketket#
#kezut#,#kezut#
#kitek#,#kitek#
#kiab#,#kijab#
#kulaj#,#kulej#
#kuris#,#kuris#
#kutkut#,#kutkut#
#kua#,#kuwa#
#lalaw#,#lalew#
#latiʔ#,#latiʔ#
#lawa#,#lawa#
#lawan#,#lawan#
#lawaŋ#,#lawaŋ#
#laŋkeb#,#laŋkeb#
#lakeb#,#laŋkeb#
#lekeb#,#lekeb#
#leɲep#,#lenep#
#lepet#,#lepet#
#lepuʔ#,#lepuʔ#
#lesu#,#lesu#
#lentaw#,#letew#
#letaw#,#letew#
#letik#,#letik#
#labetik#,#letik#
#lebas#,#levas#
#libas#,#livas#
#liŋaw#,#liŋew#
#liŋu#,#liŋu#
#lumbeʔ#,#lumbeʔ#
#lumpi#,#lumpi#
#lupi#,#lumpi#
#lunlun#,#lunlun#
#lutuʔ#,#lutuʔ#
#lujut#,#lujut#
#luŋun#,#luŋun#
#madaŋ#,#maraŋ#
#natek#,#natek#
#palidʒ#,#palid#
#paliʔ#,#paliʔ#
#panit#,#panit#
#pantad#,#pantad#
#paras#,#paras#
#pasaŋ#,#pasaŋ#
#pajuŋ#,#pajuŋ#
#paŋi#,#paŋi#
#paŋpaŋ#,#paŋpaŋ#
#paʔis#,#paʔis#
#paʔit#,#paʔit#
#pekak#,#pekak#
#pariaʔ#,#periaʔ#
#pecel#,#pesel#
#patiukan#,#petijukan#
#pajupas#,#pejufas#
#piaj#,#piaj#
#pisa#,#pidsa#
#pilpil#,#pilpil#
#picek#,#pisek#
#pintas#,#pitas#
#pitas#,#pitas#
#pukaw#,#pukew#
#puntir#,#puntir#
#putir#,#puntir#
#puspus#,#pupus#
#ladʒa#,#rara#
#rabut#,#ravut#
#rendeŋ#,#rendeŋ#
#rudrud#,#rudrud#
#durus#,#rurus#
#sambaw#,#savew#
#sabaw#,#savew#
#sawan#,#sawan#
#sajaw#,#sajew#
#cakaʔ#,#saŋkaʔ#
#sedsed#,#sedsed#
#salaksak#,#selaksak#
#selem#,#selem#
#sarapaŋ#,#serapaŋ#
#seŋeʔaw#,#seŋew#
#seŋʔaw#,#seŋew#
#sinaw#,#sinew#
#siraŋ#,#siraŋ#
#siɡaj#,#siǥej#
#culcul#,#sulsul#
#sudʒud#,#surud#
#sujeʔuk#,#sujuk#
#sujʔuk#,#sujuk#
#suŋkub#,#suŋkub#
#suŋkul#,#suŋkul#
#tadtad#,#tadtad#
#taman#,#taman#
#tandiŋ#,#tandiŋ#
#tapaj#,#tapej#
#tabas#,#tavas#
#tambedʒ#,#taved#
#tadu#,#tazu#
#taŋkis#,#taŋkis#
#ʔantatadu#,#tetaru#
#tebas#,#tevas#
#teŋteŋ#,#teŋteŋ#
#tiŋkes#,#tikes#
#tikes#,#tikes#
#timbaŋ#,#timbaŋ#
#tipas#,#tipas#
#tiɡtiɡ#,#tiɣtiɡ#
#tukuŋ#,#tukuŋ#
#tuŋaw#,#tuŋew#
#tuŋkuk#,#tuŋkuk#
#tukuk#,#tuŋkuk#
#unzur#,#undur#
#udahik#,#urahik#
#ʔudipen#,#uripen#
#ʔutas#,#utas#
#uit#,#uwit#
#wasaj#,#wasej#
#waket#,#waŋket#
