input,output
#puŋɡel#,#puŋɡel#
#peteŋ#,#pətəŋ#
#reŋat#,#reŋat#
#rinis#,#rinis#
#saɡa#,#saɡa#
#salin#,#salin#
#sambut#,#sambut#
#sampiŋ#,#sampiŋ#
#saruŋ#,#saruŋ#
#saŋet#,#saŋət#
#seli#,#seli#
#sempit#,#sepit#
#sedut#,#serut#
#sidʒem#,#sidem#
#sikat#,#sikat#
#silib#,#silib#
#sipat#,#sipat#
#sisiɡ#,#sisik#
#sisuʔ#,#sisoʔ#
#suker#,#sukər#
#suliŋ#,#suliŋ#
#sumpaʔ#,#sumpah#
#sumpiŋ#,#sumpiŋ#
#sumpel#,#sumpəl#
#suŋsuŋ#,#suŋsuŋ#
#sela#,#səla#
#selem#,#sələm#
#sapelet#,#səpət#
#selsel#,#səsəl#
#tabas#,#tabas#
#tambeŋ#,#tabəŋ#
#tabeŋ#,#tabəŋ#
#tambeŋ#,#tabəŋ#
#tamban#,#tamban#
#tampeŋ#,#tampeŋ#
#tanzeɡ#,#tandʒek#
#tazeɡ#,#tandʒek#
#taŋɡuŋ#,#taŋɡuŋ#
#taŋket#,#taŋket#
#taket#,#taŋket#
#taŋkis#,#taŋkis#
#testes#,#tetes#
#timbaŋ#,#timbaŋ#
#timbun#,#timbun#
#tinzak#,#tindʒak#
#tirus#,#tirus#
#tukuŋ#,#tukuŋ#
#tuman#,#tuman#
#tumpuk#,#tumpuk#
#tuntun#,#tuntun#
#temu#,#təmu#
#teraŋ#,#təraŋ#
#terus#,#tərus#
#ʔudud#,#udut#
#uit#,#uit#
#ʔulam#,#ulam#
#humbak#,#umbak#
#ʔuŋkil#,#uŋkil#
#iŋkaŋ#,#eŋkaŋ#
#saruŋ#,#ɲaruŋ#
#sikat#,#ɲikat#
#suliŋ#,#ɲuliŋ#
#kiduŋ#,#ŋiduŋ#
#kuskus#,#ŋukus#
#kukus#,#ŋukus#
