input,output
#bubuŋ#,#boboŋ#
#buʔbuʔ#,#boboʔ#
#buka#,#boka#
#buŋkas#,#bokas#
#bukas#,#bokas#
#bukbuk#,#bokbok#
#bukuh#,#boko#
#buŋkul#,#bokol#
#bulan#,#bolan#
#bulat#,#bolat#
#bulit#,#bolit#
#buliʔ#,#boliʔ#
#buluŋ#,#boloŋ#
#bunbun#,#bonbon#
#buɲi#,#boni#
#bunut#,#bonot#
#bunuʔ#,#bonoʔ#
#bunter#,#bonter#
#budaʔ#,#boraʔ#
#buri#,#bori#
#busaw#,#bosaw#
#busbus#,#bosbos#
#bunter#,#boter#
#butus#,#botos#
#butuʔ#,#botoʔ#
#buŋa#,#boŋa#
#buŋkas#,#boŋkas#
#bukas#,#boŋkas#
#bahi#,#baʔi#
#dateŋ#,#dateŋ#
#daʔan#,#daʔan#
#deket#,#deket#
#zelaj#,#delaj#
#delem#,#delem#
#dempul#,#depol#
#depul#,#depol#
#deŋkit#,#deŋkit#
#dekit#,#deŋkit#
#diʔdiʔ#,#didiʔ#
#dilaʔ#,#dilaʔ#
#ditaʔ#,#ditaʔ#
#duha#,#doa#
#dulas#,#dolas#
#dumpul#,#dompol#
#ɡanas#,#ɡanas#
#ɡatel#,#ɡatel#
#eŋɡem#,#ɡem#
#ɡem#,#ɡem#
#ɡepik#,#ɡepik#
#ɡer#,#ɡer#
#ɡila#,#ɡila#
#ɡiliŋ#,#ɡiliŋ#
#ɡipit#,#ɡimpit#
#ihap#,#iap#
#hikan#,#ikan#
#hiket#,#iket#
#ʔila#,#ila#
#ilah#,#ila#
#ʔilaŋ#,#ilaŋ#
#ʔilem#,#ilem#
#ʔimpas#,#impas#
#inum#,#inom#
#ʔitem#,#intem#
#iu#,#io#
#hejup#,#iop#
#ʔipil#,#ipil#
#ʔipit#,#ipit#
#ʔimpun#,#ipon#
#ʔipun#,#ipon#
#hipun#,#ipon#
#ʔitaʔ#,#itaʔ#
#ʔitem#,#item#
#hitu#,#ito#
#iŋat#,#iŋat#
#ka#,#ka#
#kabuʔ#,#kaboʔ#
#kaka#,#kaka#
#kakakₐ#,#kakak#
#kaskas#,#kakas#
#kakaʔ#,#kakaʔ#
#kali#,#kali#
#kalu#,#kalo#
#kambur#,#kambor#
#kampis#,#kampis#
#kapaj#,#kapaj#
#ɡarus#,#karos#
#kasaw#,#kasaw#
#kahu#,#kaw#
#kahiw#,#kajo#
#kaŋ#,#kaŋ#
#kebit#,#kebit#
#ʔeŋkem#,#kem#
#kemel#,#kemel#
#kemes#,#kemes#
#kerap#,#kerap#
#keteŋ#,#keteŋ#
#keŋkeŋ#,#keŋkeŋ#
#kiₐ#,#ki#
#kikik#,#kikik#
#kilat#,#kilat#
#kiliŋ#,#kiliŋ#
#kiuʔ#,#kioʔ#
#kimpes#,#kipes#
#kipes#,#kipes#
#ekit#,#kit#
#kuliliŋ#,#koliliŋ#
#kulit#,#kolit#
#kulu#,#kolo#
#kuluŋ#,#koloŋ#
#kurut#,#korot#
#kusu#,#koso#
#eŋkut#,#kot#
#kutu#,#koto#
#labi#,#labi#
#lakadʒ#,#lakad#
#lakas#,#lakas#
#lakaw#,#lakaw#
#laki#,#laki#
#zalan#,#lalan#
#lalu#,#lalor#
#lambeɡ#,#lambeɡ#
#laɲa#,#lana#
#lawi#,#lawi#
#laŋaw#,#laŋaw#
#laŋaʔ#,#laŋaʔ#
#laŋen#,#laŋen#
#laŋɡa#,#laŋɡa#
#laɡa#,#laŋɡa#
#laŋit#,#laŋit#
#lebuʔ#,#leboʔ#
#lekas#,#lekas#
#leŋkaʔ#,#lekaʔ#
#lekaʔ#,#lekaʔ#
#leku#,#leko#
#lemiʔ#,#lemiʔ#
#lepes#,#lepes#
#lepit#,#lepit#
#leput#,#lepot#
#lesuŋ#,#lesoŋ#
#ʔelet#,#let#
#lentak#,#letak#
#letak#,#letak#
#leŋa#,#leŋa#
#liaŋ#,#liaŋ#
#likes#,#likes#
#likuʔ#,#likoʔ#
#limas#,#limas#
#liput#,#lipot#
#lisehaʔ#,#lisaʔ#
#liseʔah#,#lisaʔ#
#liteʔ#,#litaʔ#
#lumbuŋ#,#loboŋ#
#lukut#,#lokot#
#lulun#,#lolon#
#lumpuk#,#lompok#
#luʔepit#,#lopit#
#manuk#,#manok#
#madʒa#,#mara#
#mata#,#mata#
#minaŋa#,#minaŋa#
#hemis#,#mis#
#muntaj#,#montaj#
#mimis#,#mimis#
#nanaʔ#,#nanaʔ#
#enap#,#nap#
#nara#,#nara#
#nati#,#nati#
#naŋa#,#naŋa#
#ʔeneb#,#neb#
#nipaj#,#nipaj#
#nipaʔ#,#nipaʔ#
#nipis#,#nipis#
#niwaŋ#,#niwaŋ#
#nunuk#,#nonok#
#nusa#,#nosa#
#ʔuhaw#,#oaw#
#ʔubi#,#obi#
#ʔubudʒ#,#obod#
#ukir#,#okir#
#ukup#,#okop#
#bulan#,#olan#
#ʔuledʒ#,#oled#
#ʔules#,#oles#
#ʔulin#,#olin#
#buliʔ#,#oliʔ#
#ʔulu#,#olo#
#ʔulun#,#olon#
#ʔuma#,#oma#
#uman#,#oman#
#umbaw#,#ombaw#
#hubun#,#ombon#
#unah#,#ona#
#huni#,#oni#
#ʔunus#,#onos#
#ʔuzan#,#oran#
#udehi#,#ori#
#ʔuʔus#,#os#
#usuk#,#osok#
#ʔutan#,#otan#
#ʔutaŋ#,#otaŋ#
#ʔutin#,#otin#
#buŋa#,#oŋa#
#pakan#,#pakan#
#pakut#,#pakot#
#paladʒ#,#palad#
#palata#,#palata#
#panaw#,#panaw#
#panaw#,#panaw#
#paŋedan#,#pandan#
#panahik#,#panik#
#paniki#,#paniki#
#pantar#,#pantar#
#patar#,#pantar#
#papak#,#papak#
#papan#,#papan#
#paʔpaʔ#,#papaʔ#
#papaʔ#,#papaʔ#
#epat#,#pat#
#pataʔ#,#pataʔ#
#hapedʒes#,#pedes#
#hapedʒiʔ#,#pediʔ#
#peka#,#peka#
#pekaŋ#,#pekaŋ#
#peket#,#peket#
#pekuʔ#,#pekoʔ#
#pened#,#pened#
#pes#,#pes#
#pesu#,#peso#
#pia#,#pia#
#pikit#,#pikit#
#pikul#,#pikol#
#pilit#,#pilit#
#epit#,#pit#
#pitik#,#pitik#
#pikit#,#piŋkit#
#puket#,#poket#
#punas#,#ponas#
#puni#,#poni#
#pupu#,#popo#
#pudun#,#poron#
#epus#,#pos#
#pusedʒ#,#posed#
#pusuŋ#,#posoŋ#
#pusuʔ#,#posoʔ#
#putiʔ#,#potiʔ#
#putul#,#potol#
#putput#,#potpot#
#puʔun#,#poʔon#
#apuni#,#puni#
#raŋepas#,#rampas#
#raŋpas#,#rampas#
#rantas#,#rantas#
#ratas#,#rantas#
#zaʔat#,#rataʔ#
#raŋkep#,#raŋkep#
#dahun#,#raʔon#
#deket#,#reket#
#repuk#,#repok#
#recik#,#resik#
#ruŋɡuŋ#,#roɡoŋ#
#ruɡuŋ#,#roɡoŋ#
#ludʒan#,#roran#
#sabaŋ#,#sabaŋ#
#saʔebit#,#sabit#
#sakep#,#sakep#
#sakit#,#sakit#
#saladeŋ#,#saladeŋ#
#salaʔ#,#salaʔ#
#saʔebit#,#sambit#
#sandaj#,#sandaj#
#sapu#,#sapo#
#saput#,#sapot#
#saŋa#,#saŋa#
#sebuh#,#sebo#
#siɡa#,#siɡa#
#cikep#,#sikep#
#silaʔ#,#silaʔ#
#siksik#,#sisik#
#suat#,#soat#
#suled#,#soled#
#suliʔ#,#soliʔ#
#suluʔ#,#soloʔ#
#sumpit#,#sompit#
#culcul#,#sosol#
#cucul#,#sosol#
#susuʔ#,#sosoʔ#
#tambar#,#tabal#
#taban#,#taban#
#tabaŋ#,#tabaŋ#
#taŋkep#,#takep#
#takep#,#takep#
#talas#,#talas#
#talih#,#tali#
#talisaj#,#talisaj#
#tamaʔ#,#tamaʔ#
#tambak#,#tambak#
#tabun#,#tambon#
#tamiŋ#,#tamiŋ#
#taneʔ#,#tanaʔ#
#tapa#,#tapa#
#tapis#,#tapis#
#taŋeb#,#taŋeb#
#taʔi#,#taʔi#
#taʔu#,#taʔo#
#taʔun#,#taʔon#
#tebah#,#tebaʔ#
#tebiʔ#,#tebiʔ#
#tebuh#,#tebo#
#teɡel#,#teɡel#
#tekas#,#tekas#
#teken#,#teken#
#tekuʔ#,#tekoʔ#
#telaʔ#,#telaʔ#
#temu#,#temo#
#tepeŋ#,#tepeŋ#
#eter#,#ter#
#teriŋ#,#teriŋ#
#teŋ#,#teŋ#
#teŋuʔ#,#teŋoʔ#
#ʔeti#,#ti#
#tian#,#tian#
#timpaŋ#,#timpaŋ#
#tinzeɡ#,#tindeɡ#
#tizeɡ#,#tindeɡ#
#tiktik#,#tintik#
#titej#,#titaj#
#titu#,#tito#
#tudiʔ#,#todiʔ#
#tuduŋ#,#todoŋ#
#tulak#,#tolak#
#ʔetut#,#tot#
#tuɡtuɡ#,#totoɡ#
#balaj#,#walaj#
#bataŋ#,#wataŋ#
#batu#,#wato#
#babaw#,#wawaw#
#ŋadʒan#,#ŋaran#
#ŋeni#,#ŋeni#
#ŋidʒuŋ#,#ŋiroŋ#
#laku#,#lako#
