input,output
#hasek#,#hasek#
#hawak#,#hawak#
#hadʒek#,#hazek#
#huadʒi#,#hazi#
#hiket#,#hiket#
#hejup#,#hiup#
#hulidʒ#,#hulid#
#huna#,#huna#
#hujuŋ#,#hujuŋ#
#ihiʔ#,#ihiʔ#
#ʔila#,#ila#
#ilah#,#ila#
#inum#,#inum#
#ipes#,#ipes#
#ʔitem#,#item#
#idʒuŋ#,#izuŋ#
#ka#,#ka#
#kakakₐ#,#kakak#
#kapaj#,#kapej#
#kajaw#,#kajew#
#kahiw#,#kaju#
#kepkep#,#kepkep#
#keteŋ#,#keteŋ#
#kebit#,#kevit#
#kilat#,#kilat#
#kulat#,#kulat#
#kurut#,#kurut#
#kusu#,#kusu#
#kutu#,#kutu#
#kali#,#kali#
#laɲa#,#lana#
#lapis#,#lapis#
#lasuʔ#,#lasuʔ#
#labi#,#lavi#
#lawi#,#lawi#
#laŋaw#,#laŋew#
#lakadʒ#,#laŋkad#
#leku#,#leku#
#lesuŋ#,#lesuŋ#
#leŋa#,#leŋa#
#likuʔ#,#likuʔ#
#muken#,#limuken#
#linaw#,#linew#
#lisehaʔ#,#lisehaʔ#
#liseʔah#,#lisehaʔ#
#liaŋ#,#lijaŋ#
#luheʔ#,#luhaʔ#
#lulun#,#lulun#
#lumpuk#,#lumpuk#
#lumut#,#lumut#
#luaʔ#,#luwaʔ#
#liu#,#liu#
#mama#,#mama#
#mamaʔ#,#mamaʔ#
#manuk#,#manuk#
#mata#,#mata#
#nanaʔ#,#nanaʔ#
#nati#,#nati#
#nipis#,#nipis#
#pahuʔ#,#pahuʔ#
#paladʒ#,#palad#
#palu#,#palu#
#paʔit#,#paʔit#
#peket#,#peket#
#pekuʔ#,#pekuʔ#
#peceʔ#,#pesaʔ#
#hapedʒes#,#pezes#
#pikit#,#pikit#
#pilit#,#pilit#
#puket#,#puket#
#pulut#,#pulut#
#punas#,#punas#
#pusedʒ#,#pused#
#pucek#,#pusek#
#pusuŋ#,#pusuŋ#
#pusuʔ#,#pusuʔ#
#putiʔ#,#putiʔ#
#puŋu#,#puŋu#
#puʔun#,#puʔun#
#rembur#,#rembur#
#repuk#,#repuk#
#recik#,#resik#
#deŋɡuk#,#reŋɡuk#
#deɡuk#,#reŋɡuk#
#reŋɡuk#,#reŋɣuk#
#reɡuk#,#reŋɣuk#
#ruŋɡuŋ#,#ruɣuŋ#
#ruɡuŋ#,#ruɣuŋ#
#sakit#,#sakit#
#salaʔ#,#salaʔ#
#sapu#,#sapu#
#sabaŋ#,#savaŋ#
#saladeŋ#,#selazeŋ#
#sebuh#,#sevu#
#silaʔ#,#silaʔ#
#siwaŋ#,#siwaŋ#
#siɡa#,#siǥa#
#suli#,#suli#
#suluʔ#,#suluʔ#
#sumpit#,#sumpit#
#sual#,#suwal#
#tahiʔ#,#tahiʔ#
#taŋkep#,#takep#
#takep#,#takep#
#takaw#,#takew#
#talih#,#tali#
#tambak#,#tambak#
#tambar#,#tambar#
#tamiŋ#,#tamiŋ#
#taneʔ#,#tanaʔ#
#tanek#,#tanek#
#tapa#,#tapa#
#taban#,#tavan#
#tabaŋ#,#tavaŋ#
#taŋeladʒ#,#taŋlad#
#taʔen#,#taʔan#
#taʔi#,#taʔi#
#taliŋa#,#teliŋa#
#tebah#,#tevaʔ#
#tebiʔ#,#teviʔ#
#tebuh#,#tevu#
#tajtaj#,#tejtej#
#teŋaʔ#,#teŋaʔ#
#teɡel#,#teɣel#
#tiŋah#,#tiŋa#
#tuʔelan#,#tulan#
#tuli#,#tuli#
#tuluj#,#tuluj#
#tuluj#,#tuluj#
#turis#,#turis#
#tutuŋ#,#tutuŋ#
#tubuʔ#,#tuvuʔ#
#tumbuʔ#,#tuvuʔ#
#tuʔu#,#tuʔu#
#ukir#,#ukir#
#ʔuledʒ#,#uled#
#uliʔ#,#uliʔ#
#ʔulu#,#ulu#
#ʔulun#,#ulun#
#umbaw#,#umbew#
#ʔunzur#,#undur#
#ʔupa#,#upa#
#ʔutaŋ#,#utaŋ#
#hutek#,#utek#
#ʔuban#,#uvan#
#ʔubi#,#uvi#
#ʔubudʒ#,#uvud#
#uak#,#uwak#
#ʔuzan#,#uzan#
#ʔuʔus#,#uʔus#
#wakaʔ#,#wakaʔ#
#ŋadʒan#,#ŋazan#
#ŋisŋis#,#ŋisŋis#
#laku#,#laku#
