input,output
#enda#,#eda#
#ʔeled#,#eled#
#ʔeluk#,#eluk#
#embaʔ#,#embah#
#embedʒ#,#embed#
#emeɡ#,#emeɡ#
#hepak#,#empak#
#epak#,#empak#
#endaŋ#,#endaŋ#
#eteb#,#enteb#
#etip#,#entip#
#ʔerem#,#erem#
#eŋkab#,#eŋkab#
#ekab#,#eŋkab#
#eŋkaʔ#,#eŋkah#
#eket#,#eŋket#
#ʔendem#,#eɖem#
#ɡakɡak#,#ɡaɡak#
#ɡateʔ#,#ɡatah#
#ɡasiŋ#,#ɡaŋsiŋ#
#ɡaduŋ#,#ɡaɖuŋ#
#ɡelap#,#ɡelap#
#ɡenep#,#ɡenep#
#ɡeraʔ#,#ɡerah#
#ʔalaŋ#,#halaŋ#
#ajun#,#hajun#
#ʔiaŋ#,#hjaŋ#
#iba#,#iba#
#ibus#,#ibus#
#imbuʔ#,#imbuh#
#inem#,#inem#
#hintaj#,#inte#
#isaw#,#iso#
#hius#,#ius#
#iuŋ#,#iuŋ#
#iŋet#,#iŋet#
#ʔidam#,#iɖam#
#zapit#,#dʒapit#
#zeɡzeɡ#,#dʒeɡdʒeɡ#
#zeɡzeɡ#,#dʒedʒeɡ#
#zeliŋ#,#dʒileŋ#
#zuŋzuŋ#,#dʒundʒuŋ#
#zuŋzuŋ#,#dʒuŋdʒuŋ#
#kakawa#,#kakawa#
#kampil#,#kampil#
#kapuk#,#kapuk#
#karat#,#karat#
#kawaʔ#,#kawah#
#kaja#,#kaja#
#kedik#,#kedik#
#kaladi#,#keladi#
#kenduŋ#,#kenduŋ#
#kanuʔus#,#kenus#
#kepel#,#kepel#
#kepuŋ#,#kepuŋ#
#keteɡ#,#keteɡ#
#ketik#,#keʈek#
#kizem#,#kidem#
#kiduŋ#,#kiduŋ#
#kulkul#,#kukul#
#kuskus#,#kukus#
#kulem#,#kulem#
#kumpul#,#kumpul#
#kupiŋ#,#kupiŋ#
#kuru#,#kuru#
#kuskus#,#kuskus#
#kuduŋ#,#kuɖuŋ#
#labuʔ#,#labuh#
#lalatu#,#lalatu#
#lamas#,#lamas#
#landak#,#landak#
#lanzak#,#landʒak#
#lalatu#,#latu#
#lawaŋ#,#lawaŋ#
#lajaŋ#,#lajaŋ#
#laŋuj#,#laŋi#
#lembaʔ#,#lebah#
#lebaʔ#,#lebah#
#lebleb#,#lebleb#
#leleb#,#lebleb#
#leket#,#leket#
#leleb#,#leleb#
#lembut#,#lembut#
#lemeʔ#,#lemeh#
#lempaɡ#,#lempaɡ#
#lepaɡ#,#lempaɡ#
#lepas#,#lepas#
#lesu#,#lesu#
#limaw#,#limo#
#ʔaliwat#,#liwat#
#lumpuʔ#,#lumpuh#
#paŋku#,#maŋku#
#beŋbeŋ#,#mebeŋ#
#bikaŋkaŋ#,#mikakaŋ#
#pihak#,#mijak#
#piʔak#,#mijak#
#pulpul#,#molpol#
#putus#,#mutus#
#buŋbuŋ#,#muŋbuŋ#
#tabas#,#nabas#
#taŋɡuŋ#,#naŋɡuŋ#
#taŋkis#,#naŋkis#
#testes#,#netes#
#tikaŋ#,#niŋkaŋ#
#tiŋkeb#,#niŋkeb#
#tulad#,#nulad#
#tumpuk#,#numpuk#
#tuntun#,#nuntun#
#sutsut#,#nutsut#
#uɡaʔ#,#oɡah#
#uliʔ#,#olih#
#padaŋ#,#padaŋ#
#paɡeʔ#,#paɡeh#
#paku#,#paku#
#paluŋ#,#paluŋ#
#panes#,#panes#
#pajaʔ#,#pajah#
#paju#,#paju#
#pajuŋ#,#pajuŋ#
#paŋɡaŋ#,#paŋɡaŋ#
#paŋɡuŋ#,#paŋɡuŋ#
#paŋi#,#paŋi#
#pada#,#paɖa#
#pecut#,#pecut#
#peɡeŋ#,#peɡeŋ#
#penpen#,#penpen#
#pekpek#,#pepek#
#petpet#,#pepet#
#peteŋ#,#peteŋ#
#petuk#,#peʈuk#
#pikat#,#pikat#
#pilis#,#pilis#
#pindaʔ#,#pindah#
#pindaŋ#,#pindaŋ#
#pis#,#pis#
#piʔak#,#pijak#
#pihak#,#pijak#
#pukaŋ#,#pukaŋ#
#puliʔ#,#pulih#
#punpun#,#pumpun#
#punpun#,#punpun#
#purpur#,#pupur#
#pusuŋ#,#pusuŋ#
#putus#,#putus#
#pujuʔ#,#pujuh#
#puŋɡal#,#puŋɡal#
#raŋsuk#,#raŋsuk#
#rasuk#,#raŋsuk#
#reŋat#,#reŋat#
#reŋkeɡ#,#reŋkeɡ#
#ricik#,#ricik#
#rimbit#,#rimbit#
#risris#,#riris#
#rupit#,#rupit#
#riŋkit#,#reket#
#rikit#,#reket#
#sabeʔa#,#saba#
#sabit#,#sabit#
#saɡa#,#saɡa#
#saɡsaɡ#,#saɡsaɡ#
#salin#,#salin#
#samir#,#samir#
#sampiŋ#,#sampiŋ#
#sanda#,#sanda#
#sandaŋ#,#sandaŋ#
#sapsap#,#sapsap#
#saruŋ#,#saruŋ#
#sawan#,#sawan#
#sawaŋ#,#sawaŋ#
#sajaŋ#,#sajaŋ#
#saŋet#,#saŋet#
#sedep#,#sedep#
#seŋkeb#,#sekeb#
#sekeb#,#sekeb#
#seked#,#seked#
#selem#,#selem#
#selsel#,#selsel#
#sepaʔ#,#sepah#
#sepak#,#sepak#
#sepi#,#sepi#
#sempit#,#sepit#
#seŋaŋ#,#seŋaŋ#
#sidʒem#,#sidem#
#sikat#,#sikat#
#sikep#,#sikep#
#siksik#,#siksik#
#silat#,#silat#
#silem#,#silem#
#silib#,#silib#
#siluk#,#siluk#
#simpir#,#simpir#
#sinar#,#sinar#
#sidiŋ#,#siriŋ#
#sisiɡ#,#sisiɡ#
#sitsit#,#sitsit#
#siŋehet#,#siŋet#
#siŋhet#,#siŋet#
#subeŋ#,#subeŋ#
#suɡi#,#suɡi#
#sukak#,#sukak#
#suker#,#sukeh#
#sulah#,#sula#
#sulit#,#sulit#
#suliŋ#,#suliŋ#
#sulsul#,#sulsul#
#sumbaŋ#,#sumbaŋ#
#sumpaʔ#,#sumpah#
#sumpel#,#sumpel#
#sumpiŋ#,#sumpiŋ#
#supit#,#supit#
#suruŋ#,#suruŋ#
#suruŋ#,#ɲuruŋ#
#suŋsuŋ#,#suŋsuŋ#
#suŋu#,#suŋu#
#sapelet#,#səpət#
#ta#,#ta#
#tambeŋ#,#tabeŋ#
#tabeŋ#,#tabeŋ#
#tabiŋ#,#tabiŋ#
#tanzeɡ#,#tadʒeɡ#
#tazeɡ#,#tadʒeɡ#
#tazuk#,#tadʒuk#
#taltal#,#taltal#
#tamban#,#tamban#
#tambeŋ#,#tambeŋ#
#tabeŋ#,#tambeŋ#
#tambeŋ#,#tambeŋ#
#tampuk#,#tampuk#
#tamu#,#tamu#
#tandiŋ#,#tanɖiŋ#
#tapaj#,#tape#
#tapiʔ#,#tapih#
#tampuk#,#tapuk#
#tawaŋ#,#tawaŋ#
#taŋɡap#,#taŋɡap#
#taŋɡul#,#taŋɡul#
#taŋkeb#,#taŋkeb#
#takeb#,#taŋkeb#
#taŋkis#,#taŋkis#
#tekes#,#tekes#
#temu#,#temu#
#tepes#,#tepes#
#tepet#,#tepet#
#teraŋ#,#teraŋ#
#terus#,#terus#
#tiɡtiɡ#,#tiɡtiɡ#
#tilem#,#tilem#
#timbaŋ#,#timbaŋ#
#timbun#,#timbun#
#timpuhuʔ#,#timpuh#
#tinzak#,#tindʒak#
#tirus#,#tirus#
#tuŋkub#,#tukub#
#tukub#,#tukub#
#tukuŋ#,#tukuŋ#
#tulad#,#tulad#
#tuʔelaŋ#,#tulaŋ#
#tuŋkad#,#tuŋkad#
#tukad#,#tuŋkad#
#tikul#,#tekol#
#uzi#,#udʒi#
#ulak#,#ulak#
#ʔulam#,#ulam#
#humbak#,#umbak#
#umbul#,#umbul#
#undur#,#undur#
#unzan#,#undʒan#
#utus#,#utus#
#hujaŋ#,#ujaŋ#
#huŋkab#,#uŋkab#
#hukab#,#uŋkab#
#hukuʔ#,#uŋkuh#
#ukuʔ#,#uŋkuh#
#hutuk#,#uɳʈuk#
#baŋkaj#,#waŋke#
#beteŋ#,#weteŋ#
#iuŋ#,#juŋ#
#iraŋ#,#eraŋ#
#iŋkul#,#eŋkol#
#cakep#,#ɲakep#
#sempit#,#ɲepit#
#sikat#,#ɲikat#
#suliŋ#,#ɲuliŋ#
#sumbaŋ#,#ɲumbaŋ#
#sundul#,#ɲundul#
#kuruŋ#,#ŋuruŋ#
#kuskus#,#ŋuskus#
