input,output
#ɡaris#,#ɡaris#
#ɡatel#,#ɡatal#
#ɡerit#,#ɡerit#
#ɡila#,#ɡila#
#ɡutɡut#,#ɡuɡut#
#ɡuru#,#ɡuruʔ#
#idʒuŋ#,#idoŋ#
#hikan#,#ikan#
#hiket#,#ikat#
#ikut#,#ikut#
#ʔilaŋ#,#ilaŋ#
#ibuk#,#imbok#
#ʔimpun#,#impun#
#ʔipun#,#impun#
#ina#,#ina#
#ʔisep#,#insap#
#hipaʔ#,#ipaʔ#
#ʔipil#,#ipil#
#iriŋ#,#irin#
#iriŋ#,#iriŋ#
#ʔis#,#is#
#ʔitem#,#itam#
#iŋat#,#iŋat#
#zaʔit#,#dʒait#
#zalan#,#dʒalai#
#zariŋ#,#dʒarin#
#zauʔ#,#dʒauh#
#zalateŋ#,#dʒelataŋ#
#zeŋkuŋ#,#dʒeŋkoŋ#
#kabut#,#kabut#
#hekak#,#kak#
#kaka#,#kaka#
#kali#,#kali#
#kasaw#,#kasaw#
#kahu#,#kau#
#kauŋ#,#kauŋ#
#kajaw#,#kajaw#
#kahiw#,#kajuʔ#
#kezut#,#kedʒut#
#kamiri#,#kemiri#
#kenas#,#kenas#
#kanawa#,#kenawa#
#kepit#,#kepit#
#keriʔik#,#kerik#
#kiak#,#kiak#
#kilap#,#kilap#
#kilat#,#kilat#
#kiuk#,#kiuk#
#kukuh#,#kuku#
#kulat#,#kulat#
#kulit#,#kulit#
#kuruʔ#,#kuroh#
#kutu#,#kutu#
#kunidʒ#,#kuɲit#
#kedeŋ#,#kədaŋ#
#kuliliŋ#,#kəliliŋ#
#laki#,#laki#
#laŋaw#,#laŋau#
#laŋit#,#laŋit#
#laŋkaʔ#,#laŋkah#
#lebet#,#lebat#
#lebiʔ#,#lebih#
#leku#,#lekuʔ#
#lemek#,#lemak#
#lemes#,#lemas#
#lesuŋ#,#lesoŋ#
#laʔia#,#liaʔ#
#liket#,#likat#
#liket#,#likat#
#liliŋ#,#liliŋ#
#luas#,#luas#
#lubaŋ#,#lubaŋ#
#ludaʔ#,#ludah#
#lumut#,#lumut#
#lupa#,#lupa#
#lurus#,#lurus#
#aluten#,#lutan#
#luŋkas#,#luŋkas#
#lukas#,#luŋkas#
#liu#,#liu#
#leŋa#,#ləŋaʔ#
#manuk#,#manok#
#mata#,#mata#
#banua#,#menoa#
#banua#,#menua#
#emit#,#mit#
#miɲak#,#miɲak#
#muda#,#muda#
#musaŋ#,#munsaŋ#
#buɲi#,#muɲi#
#buŋas#,#muŋas#
#buŋkuk#,#muŋkok#
#nanaʔ#,#nanah#
#binaŋa#,#naŋa#
#ʔanibuŋ#,#niboŋ#
#nipaʔ#,#nipah#
#siksik#,#nisik#
#paɡer#,#paɡar#
#paʔit#,#pait#
#palaŋ#,#palaŋ#
#palu#,#paluʔ#
#panas#,#panas#
#panaw#,#panau#
#pandak#,#pandak#
#paŋedan#,#pandan#
#papan#,#papan#
#parud#,#parut#
#paʔet#,#pat#
#pataʔ#,#patah#
#pahuʔ#,#pauh#
#hapedʒes#,#pedas#
#hapedʒis#,#pedis#
#pekaŋ#,#pekaŋ#
#tuluŋ#,#penuloŋ#
#paraʔu#,#perauʔ#
#pesuk#,#pesok#
#pesu#,#pesu#
#peɲu#,#peɲuʔ#
#piŋkuk#,#pikok#
#pikuk#,#pikok#
#pikul#,#pikul#
#pihpih#,#pipi#
#pipis#,#pipis#
#puʔas#,#puas#
#puk#,#puk#
#epuk#,#puk#
#puket#,#pukat#
#pules#,#pulas#
#pulut#,#pulut#
#puʔun#,#pun#
#punas#,#punas#
#putul#,#puntul#
#putput#,#puput#
#pusedʒ#,#pusat#
#putiʔ#,#putih#
#putuŋ#,#putoŋ#
#rapat#,#rapat#
#raut#,#raut#
#rawan#,#rawan#
#rempun#,#rempun#
#repuk#,#repok#
#retuk#,#retok#
#riʔas#,#rias#
#saʔebit#,#sabit#
#sandaj#,#sadai#
#saɡu#,#saɡuʔ#
#sakit#,#sakit#
#salaʔ#,#salah#
#sampaj#,#sampai#
#sapa#,#sapa#
#sapu#,#sapu#
#sauʔ#,#sauh#
#saŋa#,#saŋaʔ#
#sakaj#,#saŋkai#
#sakep#,#saŋkap#
#sekaŋ#,#sekaŋ#
#sekuk#,#sekok#
#seŋkar#,#seŋkar#
#sinduk#,#sidok#
#siduk#,#sidok#
#silaw#,#silaw#
#sihul#,#siul#
#sudu#,#suduʔ#
#suku#,#suku#
#sukun#,#sukun#
#suli#,#suliʔ#
#suluʔ#,#suloh#
#sumpit#,#sumpit#
#suŋkit#,#suŋkit#
#taban#,#taban#
#tada#,#tada#
#tazem#,#tadʒam#
#talih#,#tali#
#talun#,#talun#
#tapak#,#tampak#
#tapik#,#tampik#
#taneʔ#,#tanah#
#tanek#,#tanak#
#tapel#,#tapal#
#taris#,#taris#
#sasah#,#tasaʔ#
#taʔun#,#taun#
#taʔu#,#tauʔ#
#taŋɡa#,#taŋɡaʔ#
#taŋkas#,#taŋkas#
#takas#,#taŋkas#
#taŋkaj#,#taŋkaj#
#takub#,#taŋkup#
#tebel#,#tebal#
#tebah#,#tebaʔ#
#tebuh#,#tebu#
#tabuʔan#,#tebuan#
#teɡer#,#teɡar#
#teken#,#tekan#
#tekub#,#tekup#
#teleb#,#telap#
#timpaŋ#,#timpaŋ#
#siksik#,#tisik#
#tajtaj#,#titi#
#tiup#,#tiup#
#tiŋah#,#tiŋaʔ#
#tiŋkuʔ#,#tiŋkoh#
#tuʔah#,#tuai#
#cukcuk#,#tucok#
#tui#,#tuiʔ#
#tukaŋ#,#tukaŋ#
#tulak#,#tulak#
#tuli#,#tuliʔ#
#tuluŋ#,#tuloŋ#
#tumah#,#tumaʔ#
#tubuʔ#,#tumboh#
#tumbuʔ#,#tumboh#
#tunu#,#tunu#
#turus#,#turus#
#susun#,#tusun#
#tuhud#,#tut#
#ʔuban#,#uban#
#ʔubi#,#ubi#
#udehi#,#udi#
#uzeɡ#,#udʒak#
#ʔuzan#,#udʒan#
#ʔuzuŋ#,#udʒoŋ#
#ukir#,#ukir#
#ukup#,#ukup#
#ʔuledʒ#,#ulat#
#ʔuliŋ#,#uliŋ#
#ʔulu#,#ulu#
#ʔulun#,#ulun#
#ʔubudʒ#,#umbut#
#ʔumpan#,#umpan#
#ʔunzur#,#undʒur#
#hutek#,#untak#
#upaʔ#,#upah#
#upas#,#upas#
#hupiʔ#,#upih#
#ʔutan#,#utan#
#ʔutaŋ#,#utaŋ#
#ɲamuk#,#ɲamok#
#zariŋ#,#ɲarin#
#ɲatuʔ#,#ɲatoh#
#nihawa#,#ɲawa#
#sekaŋ#,#ɲekaŋ#
#ɡaris#,#ŋaris#
#kulat#,#ŋulat#
#eŋut#,#ŋut#
#ŋutŋut#,#ŋuŋut#
#kuliliŋ#,#ŋəliliŋ#
