input,output
#bulan#,#bulan#
#belit#,#bulit#
#bulit#,#bulit#
#bulud#,#bulud#
#buluŋ#,#buluŋ#
#buluŋ#,#buluŋ#
#benut#,#bunut#
#bunuʔ#,#bunuʔ#
#busaw#,#busaw#
#buta#,#buta#
#butuʔ#,#butuʔ#
#buaʔ#,#buwaʔ#
#buŋa#,#buŋa#
#dalidʒ#,#dalid#
#dapdap#,#dapdap#
#daʔu#,#dau#
#daŋdaŋ#,#daŋdaŋ#
#ditaʔ#,#ditaʔ#
#duha#,#duha#
#zeket#,#dukut#
#deket#,#dukut#
#daʔan#,#daan#
#dahun#,#dahun#
#zalan#,#dalan#
#dalem#,#dalum#
#dilaʔ#,#dilaʔ#
#diŋdiŋ#,#diŋdiŋ#
#dekdek#,#dukduk#
#dujuŋ#,#dujuŋ#
#deŋan#,#duŋan#
#ɡasɡas#,#ɡasɡas#
#ɡawaj#,#ɡawaj#
#ɡintik#,#ɡitik#
#ɡitik#,#ɡitik#
#ɡeret#,#ɡulut#
#ɡilak#,#ɡilak#
#halin#,#halin#
#hadʒek#,#haluk#
#hampil#,#hampil#
#hapedʒes#,#hapdus#
#hapin#,#hapin#
#hapuhap#,#hapuhap#
#hapen#,#hapun#
#hasek#,#hasuk#
#hasek#,#hasuk#
#haŋit#,#haŋit#
#hiket#,#hikut#
#hiɲaw#,#hinaw#
#hubun#,#hubun#
#hedaw#,#hulaw#
#hemaj#,#humaj#
#huj#,#huj#
#hejup#,#hujup#
#hujeʔab#,#hujʔab#
#heŋaw#,#huŋaw#
#habuk#,#habuk#
#hakut#,#hakut#
#hamuk#,#hamuk#
#hapiʔ#,#hapiʔ#
#hasaŋ#,#hasaŋ#
#hawak#,#hawak#
#haŋin#,#haŋin#
#hibun#,#hibun#
#hipun#,#hipun#
#huni#,#huni#
#hunus#,#hunus#
#huʔhuʔ#,#huʔhuʔ#
#ibah#,#iba#
#ibut#,#ibut#
#ihap#,#ihap#
#ihi#,#ihi#
#ilah#,#ila#
#ilap#,#ilap#
#ilap#,#ilap#
#idʒuŋ#,#iluŋ#
#ʔimpas#,#impas#
#ina#,#ina#
#inum#,#inum#
#ʔipit#,#ipit#
#ʔipit#,#ipit#
#ʔimpun#,#ipun#
#ʔipun#,#ipun#
#ʔitem#,#itum#
#iʔi#,#ii#
#ka#,#ka#
#kabuʔ#,#kabuʔ#
#kabus#,#kabus#
#kakaʔ#,#kakaʔ#
#kahkah#,#kakha#
#kalumpaŋ#,#kalumpaŋ#
#kamuniŋ#,#kamuniŋ#
#kamet#,#kamut#
#kanawaj#,#kanawaj#
#kapaj#,#kapaj#
#kaskas#,#kaskas#
#katuk#,#katuk#
#kauŋ#,#kauŋ#
#kawaj#,#kawaj#
#kaŋeʔa#,#kaŋʔa#
#kitkit#,#kitkit#
#kebkeb#,#kubkub#
#kebit#,#kubit#
#kuhkuh#,#kukhu#
#kukuh#,#kuku#
#keriʔik#,#kuliʔik#
#kemi#,#kumi#
#kutaɲa#,#kutana#
#kahiw#,#kahuj#
#kakakₐ#,#kakak#
#kalaw#,#kalaw#
#kanap#,#kanap#
#kikik#,#kikik#
#kilat#,#kilat#
#kiliŋ#,#kiliŋ#
#kiput#,#kiput#
#kiud#,#kijud#
#kureʔit#,#kulit#
#kurʔit#,#kulit#
#kunut#,#kunut#
#kutu#,#kutu#
#lambak#,#labak#
#labak#,#labak#
#labi#,#labi#
#laɡi#,#laɡi#
#lakaw#,#lakaw#
#laki#,#laki#
#lamuk#,#lamuk#
#lapad#,#lapad#
#ladiŋ#,#lariŋ#
#laŋesi#,#laŋsi#
#laŋsi#,#laŋsi#
#limas#,#limas#
#rekut#,#lukut#
#lumu#,#lumu#
#luʔemit#,#lumiʔt#
#lemek#,#lumuk#
#lemes#,#lumus#
#luʔepit#,#lupʔit#
#luslus#,#luslus#
#leseʔ#,#lusaʔ#
#luas#,#luwas#
#leŋa#,#luŋa#
#labak#,#labak#
#laban#,#laban#
#laŋɡaʔ#,#laɡaʔ#
#laɡaʔ#,#laɡaʔ#
#lakadʒ#,#lakad#
#laki#,#laki#
#ladʒih#,#lali#
#lalin#,#lalin#
#laɲa#,#lana#
#latuʔ#,#latuʔ#
#lawaʔ#,#lawaʔ#
#lawi#,#lawi#
#laŋaw#,#laŋaw#
#laŋit#,#laŋit#
#likes#,#likus#
#likuʔ#,#likuʔ#
#lileʔ#,#liluʔ#
#limas#,#limas#
#limun#,#limun#
#linaw#,#linaw#
#liu#,#liu#
#luheʔ#,#luhaʔ#
#leŋkuŋ#,#lukuŋ#
#lumiʔ#,#lumiʔ#
#lumut#,#lumut#
#lemeŋ#,#lumuŋ#
#luaʔ#,#luwaʔ#
#manuk#,#manuk#
#mata#,#mata#
#muʔuŋ#,#muʔuŋ#
#mamaʔ#,#mamaʔ#
#na#,#na#
#namut#,#namut#
#ɲamuk#,#namuk#
#nati#,#nati#
#nipis#,#nipis#
#nanaʔ#,#nanaʔ#
#nara#,#nara#
#natad#,#natad#
#nipaʔ#,#nipaʔ#
#nituʔ#,#nituʔ#
#niwaŋ#,#niwaŋ#
#pak#,#pak#
#pakul#,#pakul#
#palata#,#palata#
#paliŋ#,#paliŋ#
#banah#,#pamana#
#pandak#,#pandak#
#panaj#,#panaj#
#papan#,#papan#
#pasaʔan#,#pasʔan#
#paʔit#,#paʔit#
#pilit#,#pilit#
#piluʔ#,#piluʔ#
#picik#,#pisik#
#piŋkaw#,#piŋkaw#
#pikit#,#piŋkit#
#piŋeʔut#,#piŋʔut#
#piŋʔut#,#piŋʔut#
#puk#,#puk#
#peka#,#puka#
#pula#,#pula#
#pesak#,#pusak#
#peceʔ#,#pusaʔ#
#pucut#,#pusut#
#putul#,#putul#
#puʔpuʔ#,#puʔpuʔ#
#pahuʔ#,#pahuʔ#
#pakut#,#pakut#
#paladʒ#,#palad#
#palu#,#paluʔ#
#panaw#,#panaw#
#paŋedan#,#paŋdan#
#paʔpaʔ#,#paʔpaʔ#
#puket#,#pukut#
#pudun#,#pulun#
#punas#,#punas#
#puʔun#,#punuʔ#
#pusedʒ#,#pusud#
#pusuʔ#,#pusuʔ#
#peta#,#puta#
#putiʔ#,#putiʔ#
#sabaŋ#,#sabaŋ#
#saʔebit#,#sabʔit#
#saɡu#,#saɡu#
#sakaj#,#sakaj#
#sakit#,#sakit#
#sakep#,#sakup#
#sakup#,#sakup#
#sampaj#,#sampaj#
#sandaj#,#sandaj#
#sapu#,#sapu#
#saput#,#saput#
#sawa#,#sawa#
#saŋa#,#saŋa#
#silak#,#silak#
#sisi#,#sisi#
#siŋkul#,#siŋkul#
#siŋeʔit#,#siŋʔit#
#siŋʔit#,#siŋʔit#
#sebuh#,#subu#
#selep#,#sulup#
#sumpit#,#sumpit#
#cepeʔak#,#supʔak#
#cepʔak#,#supʔak#
#suŋkab#,#suŋkab#
#sukab#,#suŋkab#
#suŋkit#,#suŋkit#
#sukit#,#suŋkit#
#salaʔ#,#salaʔ#
#siɡa#,#siɡa#
#cikep#,#sikup#
#silaw#,#silaw#
#siwaŋ#,#siwaŋ#
#siuk#,#sijuk#
#suluʔ#,#suluʔ#
#susuʔ#,#susuʔ#
#suat#,#suwat#
#seŋet#,#suŋut#
#seŋet#,#suŋut#
#tahep#,#tahup#
#taŋkub#,#takub#
#takub#,#takub#
#bunuʔ#,#talambunuʔ#
#talisaj#,#talisaj#
#taliŋa#,#taliŋa#
#tambak#,#tambak#
#tambar#,#tambal#
#tamiŋ#,#tamiŋ#
#tampuk#,#tampuk#
#tanek#,#tanuk#
#tanem#,#tanum#
#tapa#,#tapa#
#tawa#,#tawa#
#tajtaj#,#tajtaj#
#taŋkas#,#taŋkas#
#taŋeladʒ#,#taŋlad#
#taŋis#,#taŋis#
#atas#,#taʔas#
#taʔen#,#taʔun#
#tik#,#tik#
#tikas#,#tikas#
#tiked#,#tikud#
#tiŋah#,#tiŋa#
#tebuh#,#tubu#
#tebus#,#tubus#
#tuɡtuɡ#,#tuɡtuɡ#
#tuk#,#tuk#
#tukaŋ#,#tukaŋ#
#teken#,#tukun#
#telen#,#tulun#
#tuʔelan#,#tulʔan#
#tuna#,#tuna#
#teduŋ#,#turuŋ#
#tutub#,#tutub#
#tutur#,#tutul#
#tutur#,#tutul#
#tuaj#,#tuwaj#
#tuaj#,#tuwaj#
#tuŋtuŋ#,#tuŋtuŋ#
#taban#,#taban#
#tabaŋ#,#tabaŋ#
#tabun#,#tabun#
#tahiʔ#,#tahiʔ#
#tamaʔ#,#tamaʔ#
#tapa#,#tapa#
#tasik#,#tasik#
#tau#,#tawu#
#taʔi#,#taʔi#
#titi#,#titi#
#tian#,#tijan#
#tubuʔ#,#tubuʔ#
#tumbuʔ#,#tubuʔ#
#tuhud#,#tuhud#
#tulak#,#tulak#
#tumah#,#tuma#
#teɲedʒ#,#tunud#
#teŋaʔ#,#tuŋaʔ#
#ɡuham#,#uɡam#
#ʔuhaw#,#uhaw#
#udehi#,#ulhi#
#udehi#,#ulahi#
#ʔuzan#,#ulan#
#ʔuŋal#,#ulaŋ#
#ʔelaŋ#,#ulaŋ#
#ʔulin#,#ulin#
#ʔulun#,#ulun#
#ʔelet#,#ulut#
#umbaw#,#umbaw#
#ʔuma#,#uma#
#ʔuntu#,#untu#
#unaj#,#unaj#
#ʔunedʒ#,#unud#
#ʔunus#,#unus#
#epat#,#upat#
#upus#,#upus#
#utik#,#utik#
#uak#,#uwak#
#uj#,#uj#
#ʔuŋal#,#uŋal#
#ʔuŋal#,#uŋal#
#wati#,#wati#
#wakat#,#wakat#
#waŋis#,#waŋis#
#ʔalun#,#alun#
#aluŋ#,#aluŋ#
#ʔanih#,#ani#
#ʔanit#,#anit#
#ataŋ#,#ataŋ#
#atip#,#atip#
#ʔatip#,#atip#
#ʔawa#,#awaʔ#
#iak#,#iak#
#ihiʔ#,#ihiʔ#
#ida#,#ila#
#ʔilih#,#ili#
#ʔibaw#,#imbaw#
#imu#,#imu#
#ʔipil#,#ipil#
#ipes#,#ipus#
#ʔis#,#isʔis#
#iŋus#,#iŋus#
#ʔuban#,#uban#
#ʔubi#,#ubi#
#ʔubudʒ#,#ubud#
#ʔubus#,#ubus#
#eŋɡem#,#uɡum#
#ʔuhuŋ#,#uhuŋ#
#uliʔ#,#uliʔ#
#ʔulu#,#ulu#
#ʔuledʒ#,#ulud#
#unah#,#una#
#usuk#,#usuk#
#ʔusuŋ#,#usuŋ#
#ʔutan#,#utan#
#ʔutaŋ#,#utaŋ#
#ʔutin#,#utin#
#ŋasŋas#,#ŋasŋas#
#ŋurut#,#ŋulut#
#ŋulŋul#,#ŋulŋul#
#ŋutŋut#,#ŋutŋut#
#ŋaŋa#,#ŋaŋa#
#ŋaŋa#,#ŋaŋa#
#ŋisi#,#ŋisi#
