input,output
#ʔubus#,#ubos#
#ʔuban#,#uban#
#ʔubi#,#ubi#
#ʔubudʒ#,#ubod#
#ʔulu#,#ueo#
#ʔuledʒ#,#ueod#
#ʔuhaw#,#uhaw#
#ʔuhuŋ#,#uhoŋ#
#uliʔ#,#uliʔ#
#unah#,#una#
#ʔunus#,#unos#
#ʔutan#,#utan#
#ʔutaŋ#,#utaŋ#
#hutek#,#utok#
#ŋadʒan#,#ŋaean#
#ŋakŋak#,#ŋakŋak#
#ŋaŋa#,#ŋaŋa#
