input,output
#hiwiʔ#,#hiwiʔ#
#hukas#,#hukas#
#hunus#,#hunus#
#hujaŋ#,#hujaŋ#
#ʔikʔik#,#ikʔik#
#ʔilaɡ#,#ilaɡ#
#ʔilaɡ#,#ilaɡ#
#itil#,#intil#
#ipak#,#ipak#
#itik#,#itik#
#iŋkit#,#iŋkit#
#ikit#,#iŋkit#
#kaban#,#kaban#
#kabasi#,#kabasi#
#kabedʒ#,#kabud#
#kaderit#,#kadlit#
#kadrit#,#kadlit#
#kahuɡ#,#kahuɡ#
#kahuɡ#,#kahuɡ#
#kalamaj#,#kalamaj#
#kalasaɡ#,#kalasaɡ#
#kamkam#,#kamkam#
#kapin#,#kapin#
#ɡasiŋ#,#kasiŋ#
#katambak#,#katambak#
#kaŋkaŋ#,#kaŋkaŋ#
#kilas#,#kilas#
#kimpaŋ#,#kimpaŋ#
#kuɡem#,#kuɡum#
#kulkul#,#kulkul#
#ɡelap#,#kulap#
#ɡelap#,#kulap#
#kureb#,#kulub#
#keluŋ#,#kuluŋ#
#kuruŋ#,#kuluŋ#
#kemkem#,#kumkum#
#kundul#,#kundul#
#kezat#,#kurat#
#kezut#,#kurut#
#kezut#,#kurut#
#kuduŋ#,#kuruŋ#
#kuduŋ#,#kuruŋ#
#kutiŋ#,#kutiŋ#
#kutiŋ#,#kutiŋ#
#kujut#,#kujut#
#kuan#,#kuan#
#kamaŋ#,#kamaŋ#
#kazaŋ#,#karaŋ#
#kacaw#,#kasaw#
#kawaʔ#,#kawaʔ#
#kaja#,#kaja#
#kajab#,#kajab#
#kidelap#,#kidlap#
#kiraj#,#kilaj#
#kidaj#,#kilaj#
#kinelaw#,#kinlaw#
#kicaw#,#kisaw#
#kicaʔ#,#kisaʔ#
#kiteŋ#,#kituŋ#
#kubal#,#kubal#
#kubal#,#kubal#
#kuhit#,#kuhit#
#kelap#,#kulap#
#kelap#,#kulap#
#keɲat#,#kunat#
#lambaŋ#,#labaŋ#
#labaŋ#,#labaŋ#
#labetik#,#labtik#
#labu#,#labu#
#laklak#,#laklak#
#laŋkeʔaŋ#,#lakʔaŋ#
#laŋkʔaŋ#,#lakʔaŋ#
#lakeʔaŋ#,#lakʔaŋ#
#lakʔaŋ#,#lakʔaŋ#
#lambajuŋ#,#lambajuŋ#
#rambajuŋ#,#lambajuŋ#
#lampujaŋ#,#lampujaŋ#
#landasan#,#landasan#
#lantaj#,#lantaj#
#lampus#,#lapus#
#lapus#,#lapus#
#lapak#,#lapak#
#lanteʔas#,#latas#
#lantʔas#,#latas#
#lateʔas#,#latas#
#latʔas#,#latas#
#latiŋ#,#latiŋ#
#lanteʔas#,#latʔas#
#lantʔas#,#latʔas#
#lateʔas#,#latʔas#
#latʔas#,#latʔas#
#laun#,#laun#
#laŋaʔ#,#laŋaʔ#
#raŋɡut#,#laŋɡut#
#raŋkeb#,#laŋkub#
#laŋuj#,#laŋuj#
#libas#,#libas#
#liŋɡis#,#liɡis#
#liɡis#,#liɡis#
#liŋkuɡ#,#likuɡ#
#likuɡ#,#likuɡ#
#likuŋ#,#likuŋ#
#likuŋ#,#likuŋ#
#lindaɡ#,#lindaɡ#
#ripak#,#lipak#
#lipak#,#lipak#
#diʔepit#,#lipʔit#
#diʔpit#,#lipʔit#
#liŋebas#,#liŋbas#
#liŋbas#,#liŋbas#
#ziŋkit#,#liŋkit#
#liŋa#,#liŋa#
#liŋa#,#liŋa#
#liŋas#,#liŋas#
#liŋaj#,#liŋaj#
#liŋaj#,#liŋaj#
#ruʔaɡ#,#luaɡ#
#debak#,#lubak#
#lebak#,#lubak#
#lukat#,#lukat#
#luŋkeb#,#lukub#
#lukeb#,#lukub#
#lekeb#,#lukub#
#lekep#,#lukup#
#lumpat#,#lumpat#
#lemu#,#lumu#
#lemuj#,#lumuj#
#lemuj#,#lumuj#
#lecut#,#lusut#
#lucut#,#lusut#
#letak#,#lutak#
#lutaŋ#,#lutaŋ#
#lentaw#,#lutaw#
#letaw#,#lutaw#
#ranebut#,#labnut#
#lambuɡ#,#labuɡ#
#labuɡ#,#labuɡ#
#labeŋ#,#labuŋ#
#laɡetub#,#laɡtub#
#laɡetub#,#laɡtub#
#laʔin#,#lain#
#laŋkeʔaŋ#,#lakaŋ#
#laŋkʔaŋ#,#lakaŋ#
#lakeʔaŋ#,#lakaŋ#
#lakʔaŋ#,#lakaŋ#
#lakaŋ#,#lakaŋ#
#ladʒa#,#lala#
#lantiŋ#,#lantiŋ#
#laɲut#,#lanut#
#lapas#,#lapas#
#lampaw#,#lapaw#
#lapaw#,#lapaw#
#lawaŋ#,#lawaŋ#
#libut#,#libut#
#liuɡ#,#lijuɡ#
#liŋkit#,#liŋkit#
#luɡit#,#luɡit#
#deɡuʔ#,#luɡuʔ#
#luhit#,#luhit#
#lukab#,#lukab#
#ruŋkuʔ#,#lukuʔ#
#rukuʔ#,#lukuʔ#
#lumbeʔ#,#lumbaʔ#
#lumpuʔ#,#lumpuʔ#
#leɲedʒ#,#lunud#
#leɲep#,#lunup#
#letub#,#lutub#
#lutuʔ#,#lutuʔ#
#luja#,#luja#
#lujut#,#lujut#
#luʔuk#,#luʔuk#
#luʔum#,#luʔum#
#mismis#,#mismis#
#madaŋ#,#maraŋ#
#natek#,#natuk#
#ɲaɲuj#,#nanuj#
#pakpak#,#pakpak#
#paku#,#paku#
#palidʒ#,#palid#
#paria#,#palija#
#paria#,#palija#
#palpal#,#palpa#
#parpar#,#palpal#
#paletik#,#paltik#
#palantik#,#palatik#
#padaw#,#paraw#
#paspas#,#paspas#
#patuŋ#,#patuŋ#
#pajupas#,#pajupas#
#paʔud#,#paud#
#paŋpaŋ#,#paŋpaŋ#
#pidpid#,#pidpid#
#pilpil#,#pilpil#
#pidek#,#piluk#
#pispis#,#pispis#
#picuk#,#pisuk#
#picuk#,#pisuk#
#pitpit#,#pitpit#
#peɡet#,#puɡut#
#pukak#,#pukak#
#pukas#,#pukas#
#pukaŋ#,#pukaŋ#
#punpun#,#punpun#
#pentik#,#puntik#
#petik#,#puntik#
#puntir#,#puntil#
#putir#,#puntil#
#puspus#,#puspus#
#petak#,#putak#
#puju#,#puju#
#pahid#,#pahid#
#pakal#,#pakal#
#pakaw#,#pakaw#
#paladʒ#,#palad#
#palis#,#palis#
#paliʔ#,#paliʔ#
#panit#,#panit#
#patik#,#patik#
#paŋkaʔ#,#paŋkaʔ#
#piɡeŋ#,#piɡuŋ#
#pukaw#,#pukaw#
#puliŋ#,#puliŋ#
#puspus#,#pupus#
#pujuŋ#,#pujuŋ#
#saɡu#,#saɡu#
#saŋkep#,#sakup#
#sakep#,#sakup#
#saŋkuŋ#,#sakuŋ#
#sakuŋ#,#sakuŋ#
#sarapaŋ#,#salapaŋ#
#salapid#,#salapid#
#salatan#,#salatan#
#sanduk#,#sanduk#
#santak#,#santak#
#sapela#,#sapla#
#sapeled#,#saplud#
#sapsap#,#sapsap#
#sasaɡ#,#sasaɡ#
#saweʔaʔ#,#sawʔa#
#saŋaj#,#saŋaj#
#saʔup#,#saʔup#
#cibit#,#sibit#
#ciderit#,#sidlit#
#sihud#,#sihud#
#siksik#,#siksik#
#silib#,#silib#
#sirab#,#silab#
#sintak#,#sintak#
#citcit#,#sitsit#
#ciap#,#sijap#
#siŋɡit#,#siŋɡit#
#siŋkuʔuŋ#,#siŋkuʔuŋ#
#siŋir#,#siŋil#
#sedʒem#,#sulum#
#surambiʔ#,#sulambiʔ#
#seleʔut#,#sulʔut#
#selʔut#,#sulʔut#
#seput#,#suput#
#cutcut#,#sutsut#
#suŋsuŋ#,#suŋsuŋ#
#seʔseʔ#,#suʔsuʔ#
#sambaj#,#sabaj#
#sabaj#,#sabaj#
#sabuŋ#,#sabuŋ#
#sabeʔa#,#sabʔa#
#salem#,#salum#
#sama#,#sama#
#caciŋ#,#sasiŋ#
#sawan#,#sawan#
#sajaw#,#sajaw#
#sajaŋ#,#sajaŋ#
#saŋɡaʔ#,#saŋɡaʔ#
#siɡaw#,#siɡaw#
#sikep#,#sikup#
#siraŋ#,#silaŋ#
#ciderit#,#silit#
#cirit#,#silit#
#sebet#,#subut#
#sukul#,#sukul#
#sulah#,#sula#
#selut#,#sulut#
#suruŋ#,#suluŋ#
#suleŋ#,#suluŋ#
#sumpaʔ#,#sumpaʔ#
#sepaʔ#,#supaʔ#
#tabtab#,#tabtab#
#tabid#,#tabid#
#taʔebaŋ#,#tabʔaŋ#
#taʔbaŋ#,#tabʔaŋ#
#taɡal#,#taɡal#
#takup#,#takup#
#takup#,#takʔup#
#taltal#,#taltal#
#tamadaw#,#tamaraw#
#tamban#,#tamban#
#tambaŋuŋu#,#tambaŋuŋu#
#tambuluk#,#tambuluk#
#tapal#,#tampal#
#tamiluk#,#tamiluk#
#tampas#,#tapas#
#tapas#,#tapas#
#taŋɡal#,#taŋɡal#
#tikaŋ#,#tikaŋ#
#tikup#,#tikup#
#tirtir#,#tiltil#
#tidus#,#tilus#
#tiptip#,#tiptip#
#tiŋaʔŋaʔ#,#tiŋaʔŋaʔ#
#tiʔtiʔ#,#tiʔtiʔ#
#tukuŋ#,#tukuŋ#
#tukas#,#tukas#
#tedes#,#turus#
#tuad#,#tuwad#
#tuŋaw#,#tuŋaw#
#tabas#,#tabas#
#tabeʔ#,#tabaʔ#
#takebas#,#takbas#
#takelap#,#taklap#
#takelub#,#taklub#
#taklub#,#taklub#
#tadu#,#talu#
#taman#,#taman#
#tapiʔ#,#tampiʔ#
#tapal#,#tapal#
#tazuk#,#taruk#
#taŋepi#,#taŋpi#
#taŋepi#,#tampi#
#taeb#,#taʔub#
#tikup#,#tikup#
#tinzak#,#tindak#
#tuŋkab#,#tukab#
#tukab#,#tukab#
#tuluj#,#tuluj#
#tuʔelid#,#tulʔid#
#tuʔlid#,#tulʔid#
#tuman#,#tuman#
#tunaj#,#tunaj#
#tupelak#,#tuplak#
#tulesuk#,#tusluk#
#tuaŋ#,#tuwaŋ#
#tuaŋ#,#tuwaŋ#
#uhaŋ#,#uhaŋ#
#ulat#,#ulat#
#ulat#,#ulat#
#ʔeraŋ#,#ulaŋ#
#ʔudipen#,#ulipun#
#empas#,#umpas#
#emeɡ#,#umuɡ#
#emuŋ#,#umuŋ#
#endaŋ#,#undaŋ#
#entul#,#untul#
#untul#,#untul#
#epak#,#upak#
#uŋkat#,#uŋkat#
#eŋaʔ#,#uŋaʔ#
#wasaj#,#wasaj#
#abat#,#abat#
#abaŋ#,#abaŋ#
#ʔabud#,#abud#
#ʔambeŋ#,#abuŋ#
#alaʔ#,#alaʔ#
#apid#,#apid#
#asih#,#asi#
#atis#,#atis#
#ʔajaɡ#,#ajaɡ#
#ʔajam#,#ajam#
#ila#,#ila#
#ilu#,#ilu#
#iɲat#,#inat#
#ʔinit#,#init#
#itik#,#itik#
#ubak#,#ubak#
#uɡəŋ#,#uɡuŋ#
#ukub#,#ukub#
#upak#,#upak#
#uteŋaʔ#,#utŋaʔ#
