input,output
#laban#,#lawan#
#laŋit#,#laŋit#
#lepu#,#lepoʔ#
#limas#,#limas#
#lisehaʔ#,#lisaʔ#
#liseʔah#,#lisaʔ#
#liteʔ#,#litaʔ#
#luʔar#,#luar#
#luaʔ#,#luaʔ#
#lumbuŋ#,#lumbuŋ#
#lumut#,#lumut#
#lebiʔ#,#ləbih#
#lesles#,#lələs#
#leŋa#,#ləŋa#
#leŋkuŋ#,#ləŋkuŋ#
#maket#,#makət#
#males#,#maləs#
#mama#,#mama#
#mata#,#mata#
#paŋan#,#maŋan#
#minaŋa#,#menaŋa#
#miɲak#,#miɲak#
#nanaʔ#,#nanaʔ#
#taŋkep#,#naŋkəp#
#nipis#,#nipis#
#hubun#,#ombon#
#upas#,#opas#
#hutek#,#otak#
#paɡer#,#paɡer#
#paʔit#,#pait#
#pakan#,#pakan#
#palaŋ#,#palaŋ#
#palu#,#palu#
#panas#,#panas#
#paŋedan#,#pandan#
#panaj#,#pane#
#pahuʔ#,#paoʔ#
#papan#,#papan#
#paʔpaʔ#,#papaʔ#
#parud#,#parut#
#pasaŋ#,#pasaŋ#
#paʔet#,#pat#
#pataʔ#,#pataʔ#
#paŋan#,#paŋan#
#hapedʒes#,#pedes#
#hapedʒiʔ#,#pedih#
#hapedʒis#,#pedis#
#palaʔpaʔ#,#pelapaʔ#
#peɲu#,#peɲu#
#pihpih#,#pipi#
#pupu#,#pupu#
#pusedʒ#,#pusət#
#putiʔ#,#puteʔ#
#rambek#,#rabek#
#rabek#,#rabek#
#rapet#,#rapət#
#remuk#,#remuk#
#reŋet#,#reŋet#
#rumpak#,#rumpak#
#rimpuk#,#rempok#
#rebut#,#rəmbot#
#saɡu#,#saɡuʔ#
#sakit#,#sakit#
#salaʔ#,#salaʔ#
#sapu#,#sapu#
#sawa#,#sawaʔ#
#sekep#,#sekep#
#sepaŋ#,#sepaŋ#
#simpaŋ#,#simpaŋ#
#siksik#,#sisik#
#siŋkab#,#siŋkap#
#sukun#,#sukun#
#sulam#,#sulam#
#sulen#,#sulen#
#suluʔ#,#suluh#
#simpet#,#sempet#
#sipet#,#sempet#
#sebuh#,#səbuʔ#
#selet#,#sələt#
#sumaŋed#,#səmaŋət#
#sedep#,#sərəp#
#taban#,#taban#
#tabuʔan#,#tabuan#
#taʔi#,#tai#
#tazem#,#tadʒem#
#talih#,#tali#
#talun#,#talun#
#tama#,#tama#
#tambak#,#tambak#
#tabun#,#tambun#
#taneʔ#,#tanaʔ#
#taʔun#,#taun#
#taŋis#,#taŋis#
#taŋkep#,#taŋkəp#
#takep#,#taŋkəp#
#taŋkep#,#taŋkəp#
#teduŋ#,#tedoŋ#
#teɡel#,#teɡel#
#teleb#,#telep#
#tajtaj#,#tete#
#tian#,#tian#
#tidem#,#tidem#
#tuzu#,#tudʒu#
#tuli#,#tuliʔ#
#tumah#,#tuma#
#tumbak#,#tumbak#
#tumbuk#,#tumbuk#
#tebel#,#təbəl#
#teken#,#təkən#
#teli#,#təle#
#tepak#,#təpak#
#teriŋ#,#təreŋ#
#huab#,#uap#
#uaʔ#,#uaʔ#
#uaʔ#,#uaʔ#
#ʔuban#,#uban#
#ʔubi#,#ubi#
#ʔuzan#,#udʒan#
#ʔuzuŋ#,#udʒuŋ#
#ukir#,#ukir#
#ʔuledʒ#,#ulet#
#ʔulu#,#ulu#
#uliʔ#,#uleʔ#
#ʔuma#,#uma#
#ʔumpan#,#umpan#
#upun#,#umpun#
#huni#,#uni#
#ʔuntu#,#untu#
#hunus#,#unus#
#upaʔ#,#upaʔ#
#hupiʔ#,#upeʔ#
#ʔutaŋ#,#utaŋ#
#ilap#,#elap#
#nihawa#,#ɲawa#
#ɲaŋket#,#ɲaŋket#
#ɲaket#,#ɲaŋket#
#ɲikɲik#,#ɲiɲik#
#sulam#,#ɲulam#
#ŋaŋa#,#ŋaŋaʔ#
#kuliliŋ#,#ŋəliliŋ#
