input,output
#pujud#,#pujud#
#sabelek#,#sablək#
#sablek#,#sablək#
#sabunut#,#sabunot#
#saɡut#,#saɡut#
#sakelaj#,#sakle#
#saka#,#saka#
#sakeb#,#sakəb#
#saluɡsuɡ#,#saloɡsoɡ#
#sapupu#,#sampupu#
#samsam#,#samsam#
#sapad#,#sapad#
#sapuʔ#,#sapo#
#sapul#,#sapul#
#sapat#,#sapat#
#sapin#,#sapin#
#sawsaw#,#sawsaw#
#sikat#,#sikat#
#sipeʔun#,#sipon#
#sipʔun#,#sipon#
#sipaɡ#,#sipaɡ#
#subuʔ#,#subu#
#sukeluban#,#sukluban#
#sukluban#,#sukluban#
#sulit#,#sulet#
#suntuk#,#suntuk#
#sunud#,#sunud#
#sajsaj#,#sajsaj#
#saŋu#,#saŋo#
#siŋɡit#,#seŋɡit#
#siluʔ#,#silo#
#subuk#,#subuk#
#suman#,#suman#
#suput#,#suput#
#selaŋ#,#səlaŋ#
#sepet#,#səpət#
#taɡebuʔ#,#taɡbu#
#taɡbuʔ#,#taɡbu#
#taɡebak#,#taɡbak#
#taɡbak#,#taɡbak#
#taɡtaɡ#,#taɡtaɡ#
#taka#,#taka#
#takal#,#takal#
#taked#,#takəd#
#takem#,#takəm#
#talaɡa#,#talaɡa#
#talubuʔ#,#talubu#
#tamad#,#tamad#
#tambed#,#tambəd#
#tandaʔ#,#tanda#
#tanud#,#tanod#
#taʔenaw#,#tanʔaw#
#taʔnaw#,#tanʔaw#
#tapaŋ#,#tapaŋ#
#tajtaj#,#tajtaj#
#tajaʔ#,#taja#
#tajeŋ#,#tajəŋ#
#taŋil#,#taŋil#
#tebuɡ#,#tebuɡ#
#tiʔis#,#tiis#
#tikelup#,#tiklup#
#tiklup#,#tiklup#
#tikis#,#tikis#
#tipun#,#tipun#
#tiuk#,#tijok#
#tustus#,#tostos#
#tuɡen#,#tuɡən#
#tuhuk#,#tuhok#
#tuleŋ#,#tuleŋ#
#tulaj#,#tulaj#
#tunaw#,#tunaw#
#tupad#,#tupad#
#tupuk#,#tupok#
#tuŋkul#,#tuŋkul#
#taɡaj#,#taɡaj#
#tampuʔ#,#tampo#
#tawad#,#tawad#
#tinduk#,#tenduk#
#tulduʔ#,#toldu#
#tuŋkaʔ#,#toŋka#
#tutuʔ#,#tutu#
#tedak#,#tədak#
#taɡek#,#təɡək#
#teɡek#,#təɡək#
#ubus#,#ubus#
#hukad#,#ukad#
#ulitau#,#ulitɵ#
#ules#,#uləs#
#unuŋ#,#unoŋ#
#uŋut#,#uŋot#
#waɡwaɡ#,#waɡwaɡ#
#walis#,#walis#
#waswas#,#waswas#
#waswas#,#waswas#
#watwat#,#watwat#
#witwit#,#wetwet#
#witwit#,#wətwət#
#jaɡjaɡ#,#jaɡjaɡ#
#aɡa#,#aɡa#
#haʔemuʔ#,#amo#
#haʔmuʔ#,#amo#
#ataŋ#,#ataŋ#
#ajus#,#ajus#
#iba#,#iba#
#ikut#,#ikut#
#ipus#,#ipos#
#isip#,#isip#
#uɡbus#,#oɡbus#
#uba#,#uba#
#ŋarab#,#ŋahab#
#ŋadʒes#,#ŋahes#
#ŋaniʔ#,#ŋani#
#ŋani#,#ŋani#
#apelaɡ#,#aplaɡ#
#aplaɡ#,#aplaɡ#
#apelak#,#aplaɡ#
#aplak#,#aplaɡ#
