input,output
#tupus#,#tupus#
#tudiʔ#,#turi#
#tutuŋ#,#tutuŋ#
#tuʔah#,#tuʔa#
#tuhud#,#tuʔus#
#tebuh#,#teu#
#ʔu#,#u#
#uak#,#uak#
#kuak#,#uak#
#ubeŋ#,#ubeŋ#
#unsek#,#ucek#
#usek#,#ucek#
#usuk#,#ucuk#
#uzeɡ#,#udek#
#ʔuŋkaʔ#,#uka#
#ʔukaʔ#,#uka#
#uŋkaʔ#,#uka#
#ukaʔ#,#uka#
#ukir#,#ukir#
#ukup#,#ukup#
#ʔulu#,#ulu#
#ʔuma#,#uma#
#hubun#,#umbuŋ#
#ʔumpan#,#umpaŋ#
#umpaŋ#,#umpaŋ#
#umpu#,#umpu#
#ʔunedʒ#,#uner#
#ʔuntu#,#untu#
#upas#,#upas#
#ʔurit#,#urit#
#ʔuzan#,#usaŋ#
#utiŋ#,#utiŋ#
#ʔubi#,#uwi#
#ʔuhuŋ#,#uŋ#
#uŋap#,#uŋap#
#ba#,#wa#
#ba#,#wa#
#baseʔ#,#waca#
#wakaʔ#,#waɡa#
#baliw#,#wali#
#baluʔ#,#walu#
#balik#,#walek#
#wani#,#wani#
#bataŋ#,#wataŋ#
#bahu#,#wau#
#waŋkaŋ#,#waŋɡaŋ#
#wakas#,#waŋkas#
#waŋis#,#waŋes#
#bahaʔ#,#waʔa#
#baʔak#,#waʔak#
#besek#,#wecek#
#becik#,#wecik#
#bekas#,#wehas#
#bekut#,#wekut#
#beli#,#weli#
#beluk#,#weluk#
#beɲan#,#wenaŋ#
#betaw#,#weta#
#betas#,#wetas#
#betik#,#wetik#
#beŋel#,#weŋel#
#beŋit#,#weŋit#
#beŋkuŋ#,#weŋkuŋ#
#beŋis#,#weŋes#
#bisul#,#wicul#
#biŋku#,#wiku#
#biŋkuk#,#wikuk#
#bikut#,#wikut#
#binehiʔ#,#wini#
#bitas#,#wintas#
#birbir#,#wiwir#
#wiŋis#,#wiŋis#
#biŋis#,#wiŋis#
#biʔak#,#wiʔak#
#buaʔ#,#wua#
#buhat#,#wuat#
#buaj#,#wue#
#buhek#,#wuk#
#buka#,#wuka#
#buŋkas#,#wukas#
#bukas#,#wukas#
#bulan#,#wulaŋ#
#bulu#,#wulu#
#buteŋ#,#wunteŋ#
#buntut#,#wuntut#
#bunut#,#wunut#
#busbus#,#wuwus#
#bubun#,#wuwuŋ#
#bubuŋ#,#wuwuŋ#
#buŋas#,#wuŋas#
#ʔiuk#,#eok#
#ŋak#,#ŋak#
#ŋadʒan#,#ŋasaŋ#
#ŋaŋa#,#ŋaŋa#
#ŋarŋar#,#ŋaŋar#
#ŋeŋ#,#ŋeŋ#
#ɡepik#,#ŋɡepik#
#ɡepit#,#ŋɡepit#
#eŋɡuk#,#ŋɡuk#
#eɡuk#,#ŋɡuk#
#ŋisŋis#,#ŋiŋis#
#eŋkek#,#ŋkek#
#ekek#,#ŋkek#
#eŋkeŋ#,#ŋkeŋ#
