input,output
#utuʔ#,#utoʔ#
#uŋkat#,#uŋkat#
#uŋus#,#uŋos#
#asi#,#asi#
#ʔajam#,#ajam#
#aŋat#,#aŋat#
#ʔiŋkik#,#ikik#
#ʔikik#,#ikik#
#ilu#,#ilo#
#ʔinit#,#init#
#itik#,#itik#
#itil#,#itil#
#ubak#,#ubak#
#uhaʔ#,#uhaʔ#
#ʔulam#,#ulam#
#upak#,#upak#
#ŋidam#,#ŋidam#
