input,output
#suluʔ#,#suluh#
#suŋut#,#suŋut#
#taʔen#,#taheun#
#tales#,#taleus#
#talih#,#tali#
#talun#,#talun#
#tambar#,#tamba#
#tambak#,#tambak#
#tambal#,#tambal#
#taneʔ#,#tanɨh#
#tapel#,#tapel#
#tapuk#,#tapuk#
#tebak#,#tebak#
#teɡer#,#teɡer#
#tekuk#,#tekuk#
#teleb#,#teleb#
#timba#,#timba#
#tuzuʔ#,#tuduh#
#tuʔah#,#tuha#
#tuzu#,#tudʒu#
#tuluj#,#tuluj#
#tumah#,#tuma#
#teŋaʔ#,#təŋah#
#tela#,#tɨla#
#telem#,#tɨlɨm#
#uaʔ#,#ua#
#ua#,#ua#
#ʔunzur#,#udʒur#
#hupiʔ#,#upih#
#utik#,#utik#
#hutek#,#utɨk#
#ʔajuju#,#juju#
#nihawa#,#ɲawa#
#sulsul#,#ɲusul#
#susun#,#ɲusun#
#ŋadʒan#,#ŋaran#
#ŋuŋ#,#ŋuŋ#
#ŋiŋ#,#ŋeŋ#
#eŋap#,#əŋap#
#enteŋ#,#ɨntɨŋ#
#eteŋ#,#ɨntɨŋ#
#eŋap#,#ɨŋap#
