input,output
#raket#,#raket#
#raŋkup#,#rakup#
#rakup#,#rakup#
#rapet#,#rapet#
#dapet#,#rapet#
#datu#,#ratu#
#raŋkep#,#raŋkep#
#rebut#,#rebut#
#remek#,#remek#
#remuk#,#remuk#
#ribut#,#ribut#
#ribut#,#riwut#
#rimpuŋ#,#rimpuŋ#
#dahun#,#ron#
#saʔebit#,#sabit#
#saɡu#,#saɡu#
#sakit#,#sakit#
#salaʔ#,#salah#
#sapu#,#sapu#
#sawa#,#sawa#
#sedep#,#serep#
#serep#,#serep#
#sikut#,#sikut#
#silaw#,#silo#
#siŋkab#,#siŋkab#
#sukun#,#sukun#
#sulam#,#sulam#
#suluʔ#,#suluh#
#sudu#,#suru#
#suʔan#,#suwan#
#sinduk#,#senɖok#
#siduk#,#senɖok#
#taʔi#,#tai#
#tazem#,#tadʒem#
#tak#,#tak#
#tales#,#tales#
#talih#,#tali#
#talun#,#talun#
#tambak#,#tambak#
#tambal#,#tambal#
#tapak#,#tampak#
#taneʔ#,#tanah#
#tanem#,#tanem#
#tapel#,#tapel#
#tasik#,#tasik#
#tabuʔan#,#tawon#
#taŋis#,#taŋis#
#taŋkas#,#taŋkas#
#takas#,#taŋkas#
#tebel#,#tebel#
#teɡas#,#teɡas#
#teɡel#,#teɡel#
#teka#,#teka#
#tekek#,#tekek#
#tekuŋ#,#tekuŋ#
#tela#,#tela#
#tepak#,#tepak#
#teŋaʔ#,#teŋah#
#tik#,#tik#
#timba#,#timba#
#tipis#,#tipis#
#tidaʔ#,#tirah#
#tiktik#,#titik#
#titis#,#titis#
#tidem#,#tiɖem#
#tuʔu#,#tuhu#
#tuzu#,#tudʒu#
#tulus#,#tulus#
#tumah#,#tuma#
#tunu#,#tunu#
#tutup#,#tutup#
#tutur#,#tutur#
#tubuʔ#,#tuwuh#
#tumbuʔ#,#tuwuh#
#tuduŋ#,#tuɖuŋ#
#tek#,#tek#
#ʔunzur#,#udʒur#
#ʔuzuŋ#,#udʒuŋ#
#ukir#,#ukir#
#ʔuledʒ#,#uler#
#ʔules#,#ules#
#ʔuli#,#uli#
#uliʔ#,#ulih#
#ʔulu#,#ulu#
#ʔulun#,#ulun#
#huni#,#uni#
#ʔuntu#,#untu#
#hunus#,#unus#
#upas#,#upas#
#ʔusuŋ#,#usuŋ#
#ʔutaŋ#,#utaŋ#
#hutek#,#utek#
#ʔuban#,#uwan#
#balik#,#walik#
#batu#,#watu#
#batuk#,#watuk#
#baŋun#,#waŋun#
#badas#,#waɖas#
#bekas#,#wekas#
#belaŋ#,#welaŋ#
#ber#,#wer#
#betu#,#wetu#
#beŋa#,#weŋa#
#beŋis#,#weŋis#
#beŋkaŋ#,#weŋkaŋ#
#bekaŋ#,#weŋkaŋ#
#belit#,#wilet#
#binehiʔ#,#winih#
#biseʔ#,#wisuh#
#buaʔ#,#woh#
#bukuh#,#wuku#
#bulan#,#wulan#
#bulat#,#wulat#
#bulu#,#wulu#
#bulu#,#wulu#
#buluŋ#,#wuluŋ#
#budʒeʔ#,#wuruh#
#buta#,#wuta#
#bubuʔ#,#wuwuh#
#bubuŋ#,#wuwuŋ#
#buŋkuk#,#wuŋkuk#
#ʔajuju#,#juju#
#sapu#,#ɲapu#
#nihawa#,#ɲawa#
#sudu#,#ɲuru#
#sulsul#,#ɲusul#
#susun#,#ɲusun#
#sinduk#,#ɲenɖok#
#siduk#,#ɲenɖok#
#kazaŋ#,#ŋadʒaŋ#
#ŋak#,#ŋak#
#ŋakŋak#,#ŋakŋak#
#ɡatel#,#ŋatel#
#ŋaŋ#,#ŋaŋ#
#ŋaŋŋaŋ#,#ŋaŋŋaŋ#
#ŋaŋaŋ#,#ŋaŋŋaŋ#
#kepkep#,#ŋekep#
#kepit#,#ŋempit#
#ŋeŋ#,#ŋeŋ#
#ŋeŋeŋ#,#ŋeŋŋeŋ#
#ŋik#,#ŋik#
#ɡiliŋ#,#ŋiliŋ#
#ɡutɡut#,#ŋuɡut#
#kukuʔ#,#ŋukuh#
#ŋuŋ#,#ŋuŋ#
#ŋuŋŋuŋ#,#ŋuŋŋuŋ#
#ŋuŋuŋ#,#ŋuŋŋuŋ#
#dateŋ#,#ɖateŋ#
#dapdap#,#ɖaɖap#
#deket#,#ɖeket#
#deŋkit#,#ɖeŋket#
#dekit#,#ɖeŋket#
#dikiʔ#,#ɖikih#
#dujuŋ#,#ɖujuŋ#
#teŋ#,#ʈeŋ#
#tiŋ#,#ʈiŋ#
#tuk#,#ʈuk#
#tuŋ#,#ʈuŋ#
