input,output
#kaŋkaŋ#,#kaŋkaŋ#
#kiŋkiŋ#,#kiŋkiŋ#
#kuris#,#kulis#
#kutkut#,#kutkut#
#liŋɡis#,#liɡis#
#liɡis#,#liɡis#
#liad#,#liad#
#liŋaw#,#liŋaw#
#kaliŋaw#,#liŋaw#
#libet#,#libot#
#liɡid#,#liɡid#
#liŋɡis#,#liɡis#
#liɡis#,#liɡis#
#liŋliŋ#,#liŋliŋ#
#paku#,#paku#
#palidʒ#,#palid#
#paletik#,#paltik#
#padaw#,#paraw#
#pantik#,#patik#
#patik#,#patik#
#pihak#,#pihak#
#pitak#,#pitak#
#putut#,#putot#
#puju#,#pujo#
#paɡut#,#paɡot#
#palentik#,#paltik#
#paletik#,#paltik#
#panit#,#panit#
#paŋpaŋ#,#paŋpaŋ#
#pihak#,#pihak#
#puas#,#puas#
#pukaw#,#pukaw#
#puliŋ#,#puliŋ#
#puŋpuŋ#,#puŋpuŋ#
#sambaw#,#sabaw#
#sabaw#,#sabaw#
#sabut#,#sabot#
#sarapaŋ#,#saeapaŋ#
#salapid#,#saeapid#
#saɡu#,#saɡo#
#saŋɡaʔ#,#saŋɡaʔ#
#saŋaj#,#saŋaj#
#siɡaj#,#siɡaj#
#sepaʔ#,#supaʔ#
#sabuŋ#,#saboŋ#
#sabeʔa#,#sabʔa#
#sambit#,#sambit#
#sabit#,#sambit#
#sapsap#,#sapsap#
#cekcek#,#suksuk#
#sumpaʔ#,#sumpaʔ#
#seŋit#,#suŋit#
#suŋu#,#suŋo#
#suŋsuŋ#,#suŋsuŋ#
#tabeʔ#,#tabaʔ#
#tambid#,#tabid#
#tabid#,#tabid#
#tamadaw#,#tamaraw#
#tamiluk#,#tamilok#
#tanaŋaw#,#tanaŋaw#
#taŋaʔ#,#taŋaʔ#
#tedes#,#turos#
#tuad#,#tuwad#
#tuŋaw#,#tuŋaw#
#tabas#,#tabas#
#tabtab#,#tabtab#
#taʔebaŋ#,#tabʔaŋ#
#taʔbaŋ#,#tabʔaŋ#
#taʔebaŋ#,#tabʔaŋ#
#taʔbaŋ#,#tabʔaŋ#
#tadtad#,#tadtad#
#taltal#,#taetae#
#tapaj#,#tapaj#
#timbaŋ#,#timbaŋ#
#tebas#,#tubas#
#tuman#,#tuman#
#tunaj#,#tunaj#
#ulat#,#ueat#
#uɡaliʔ#,#uɡaliʔ#
#ʔepah#,#upa#
#uŋaʔ#,#uŋaʔ#
#wasaj#,#wasaj#
#aŋɡap#,#aɡap#
#aɡap#,#aɡap#
#ambun#,#ambon#
#ʔapedʒuʔ#,#apdoʔ#
#ʔalesem#,#aslom#
#asuɡ#,#asoɡ#
#ʔajam#,#ajam#
#aŋkat#,#aŋkat#
#aŋkeb#,#aŋkob#
#ʔikʔik#,#ikʔik#
#ilu#,#ilo#
#ʔinit#,#init#
#ʔinut#,#inot#
#iŋkiŋ#,#iŋkiŋ#
#ebus#,#obus#
#ʔuntaj#,#untaj#
#upak#,#upak#
