input,output
#leŋa#,#laŋŋa#
#lebiʔ#,#laʔbi#
#liaŋ#,#leaŋ#
#liku#,#liku#
#dilaʔ#,#lila#
#luaʔ#,#lua#
#luas#,#luasaʔ#
#lumut#,#lumuʔ#
#ludʒan#,#luraŋ#
#mamaʔ#,#mama#
#mata#,#mata#
#miɲak#,#miɲɲaʔ#
#na#,#na#
#nanaʔ#,#nana#
#ɲatuʔ#,#nato#
#nipaʔ#,#nipa#
#nipis#,#nipisiʔ#
#ʔubus#,#obus#
#ʔulu#,#olo#
#ʔuledʒ#,#oloʔ#
#umpu#,#opu#
#ʔutin#,#otiŋ#
#utiŋ#,#otiŋ#
#huj#,#oe#
#paɡer#,#paɡaraʔ#
#paʔit#,#paiʔ#
#pakan#,#pakaŋ#
#palaʔpaʔ#,#palapa#
#palaŋ#,#palaŋ#
#panas#,#panasaʔ#
#paŋedan#,#pandaŋ#
#panaw#,#pano#
#pahuʔ#,#pao#
#papan#,#papaŋ#
#para#,#para#
#paniki#,#paɲiki#
#peɲu#,#paɲɲu#
#paŋ#,#paŋ#
#paʔet#,#paʔ#
#hapedʒis#,#paʔrisiʔ#
#puʔun#,#pooŋ#
#puaŋ#,#puaŋ#
#puket#,#pukaʔ#
#raŋepas#,#rampasaʔ#
#raŋpas#,#rampasaʔ#
#dapet#,#rapaʔ#
#rempun#,#rappuŋ#
#daŋdaŋ#,#raraŋ#
#datu#,#ratu#
#dahun#,#rauŋ#
#rimpuŋ#,#rimpuŋ#
#diŋdiŋ#,#rinriŋ#
#duha#,#rua#
#saɡu#,#saɡu#
#salaʔ#,#sala#
#sampaj#,#sampe#
#silaw#,#silo#
#sulam#,#sulaŋ#
#suluʔ#,#sulo#
#sumaŋed#,#sumaŋaʔ#
#sumpit#,#sumpiʔ#
#sudʒa#,#sura#
#susun#,#susuŋ#
#taʔi#,#tai#
#teka#,#takka#
#teken#,#takkaŋ#
#talih#,#tali#
#telem#,#tallaŋ#
#talun#,#taluŋ#
#tabun#,#tambuŋ#
#temu#,#tammu#
#taneʔ#,#tana#
#tanek#,#tanaʔ#
#tazem#,#taraŋ#
#tazem#,#taraŋŋi#
#tasik#,#tasiʔ#
#taʔun#,#tauŋ#
#teŋaʔ#,#taŋŋa#
#tebuh#,#taʔbu#
#taʔemis#,#taʔmisi#
#taʔmis#,#taʔmisi#
#tajtaj#,#tete#
#tindaw#,#tiro#
#tiktik#,#tittiʔ#
#tuʔah#,#toaʔ#
#tuzu#,#tudʒu#
#tuluj#,#tuli#
#tunu#,#tunu#
#ʔuban#,#uaŋ#
#uaʔ#,#uaʔ#
#hubun#,#ubuŋ#
#ʔuzuŋ#,#udʒuŋ#
#ukir#,#ukiriʔ#
#ʔulu#,#ulu#
#uliʔ#,#ule#
#ʔunzur#,#undʒuruʔ#
#nihawa#,#ɲawa#
#ɲepɲep#,#ɲoʔɲoʔ#
#ʔu#,#u#
#ŋisi#,#ŋisi#
