input,output
#nopuʔ#,#novu#
#nuso#,#nuho#
#ʔanunu#,#nunu#
#ʔoso#,#oho#
#ʔodaʔ#,#onda#
#onom#,#ono#
#oto#,#oto#
#otoŋ#,#oto#
#opoŋ#,#ovo#
#opun#,#ovu#
#balaŋ#,#pala#
#pari#,#pali#
#papa#,#papa#
#babak#,#papa#
#patu#,#patu#
#pwatu#,#patu#
#patu#,#patu#
#benu#,#penu#
#biko#,#piko#
#piliŋ#,#pili#
#piras#,#pira#
#piriŋ#,#piri#
#pintik#,#piti#
#polit#,#poli#
#boɲu#,#ponu#
#posaʔ#,#posa#
#pwasa#,#posa#
#buku#,#puku#
#puraʔ#,#pura#
#buŋi#,#puŋi#
#raʔe#,#rae#
#rarap#,#rara#
#raɡo#,#raŋɡo#
#roko#,#roɡo#
#rodrom#,#rondo#
#rua#,#rua#
#rukuʔ#,#ruɡu#
#sakau#,#saɡau#
#sali#,#sali#
#siuʔ#,#siu#
#sokas#,#soɡa#
#sou#,#sou#
#sopu#,#sovu#
#sua#,#sua#
#taʔe#,#tae#
#taci#,#tahi#
#taku#,#taku#
#tali#,#tali#
#talise#,#talihe#
#taliŋa#,#taliŋa#
#tamadʒi#,#tamandi#
#taba#,#tamba#
#tabe#,#tambe#
#tabu#,#tambu#
#tadra#,#tanda#
#tadal#,#tanda#
#taʔo#,#tao#
#tape#,#tave#
#tapu#,#tavu#
#taŋa#,#taŋa#
#taŋop#,#taŋo#
#tete#,#tete#
#tia#,#tia#
#tika#,#tika#
#tiro#,#tiro#
#ʔatita#,#tita#
#toka#,#toɡa#
#tola#,#tola#
#tobwa#,#tomba#
#topwa#,#tomba#
#tue#,#tue#
#tusuʔ#,#tuhu#
#tubu#,#tumbu#
#tutuk#,#tutu#
#tupa#,#tuva#
#tupa#,#tuva#
#ʔusan#,#uha#
#ui#,#ui#
#ule#,#ule#
#ʔulu#,#ulu#
#mwata#,#umata#
#ʔuraŋ#,#ura#
#upun#,#uvu#
#pa#,#va#
#pasa#,#vaha#
#wanse#,#vahe#
#wase#,#vahe#
#pasu#,#vahu#
#pakaʔ#,#vaka#
#pale#,#vale#
#bpalu#,#valu#
#alu#,#valu#
#pano#,#vano#
#paʔo#,#vao#
#pari#,#vari#
#ʔapator#,#vato#
#patu#,#vatu#
#papine#,#vavine#
#papo#,#vavo#
#paɡaʔ#,#vaŋɡa#
#paŋoda#,#vaŋonda#
#pia#,#via#
#pilak#,#vila#
#pintik#,#vindi#
#pidik#,#vindi#
#pinuan#,#vinua#
#pitik#,#viti#
#pitolon#,#vitolo#
#pokaʔ#,#voɡa#
#pose#,#vohe#
#pokaʔ#,#voka#
#poɲu#,#vonu#
#ponuʔ#,#vonu#
#puʔaja#,#vua#
#puaʔ#,#vua#
#buaʔ#,#vua#
#pukot#,#vuɡo#
#pusa#,#vuha#
#puke#,#vuke#
#pula#,#vula#
#pulan#,#vula#
#pudi#,#vundi#
#buraʔ#,#vura#
#putun#,#vutu#
#pupuk#,#vuvu#
#pupuŋan#,#vuvuŋa#
#puŋao#,#vuŋo#
#kaput#,#ŋɡavu#
#ŋiŋiŋ#,#ŋiŋi#
#ŋodra#,#ŋora#
#ŋoti#,#ŋoti#
#ŋuru#,#ŋuru#
