input,output
#daɡesaʔ#,#daɡsaʔ#
#daɡsaʔ#,#daɡsaʔ#
#dalit#,#dalit#
#dapilus#,#dapeos#
#dapelis#,#daplis#
#daplis#,#daplis#
#dawat#,#dawat#
#dajaw#,#dajaw#
#daŋaw#,#daŋaw#
#duluk#,#dueok#
#duɡemun#,#duɡmon#
#duɡmun#,#duɡmon#
#dukut#,#dukot#
#dulis#,#dulis#
#dunuŋ#,#dunoŋ#
#desdes#,#dusdus#
#dujan#,#dujan#
#lasaw#,#easaw#
#laŋ#,#eaŋ#
#luhud#,#euhod#
#labut#,#eabot#
#lambuŋ#,#eamboŋ#
#lamun#,#eamon#
#lanes#,#eanos#
#lanut#,#eanot#
#lapedes#,#eapdos#
#lapdes#,#eapdos#
#lapid#,#eapid#
#lataj#,#eataj#
#lawaj#,#eawaj#
#laweʔaj#,#eawʔaj#
#lawʔaj#,#eawʔaj#
#lajuɡ#,#eajoɡ#
#lubus#,#eubos#
#luɡaw#,#euɡaw#
#lukesaʔ#,#euksa#
#luksaʔ#,#euksa#
#lukesuh#,#eukso#
#luksuh#,#eukso#
#lumun#,#eumon#
#ɡatuŋ#,#ɡatoŋ#
#ɡaʔud#,#ɡaod#
#ɡabi#,#ɡabi#
#ɡabut#,#ɡabot#
#ɡaʔud#,#ɡaod#
#habel#,#haboe#
#hiɡut#,#hiɡot#
#hilaw#,#hilaw#
#hilit#,#hilit#
#hebas#,#hubas#
#hujap#,#hujap#
#habel#,#haboe#
#harab#,#haeab#
#hambuɡ#,#hamboɡ#
#hampak#,#hampak#
#hapelit#,#haplit#
#haplit#,#haplit#
#hapun#,#hapon#
#haʔewas#,#hawʔas#
#haʔwas#,#hawʔas#
#hajep#,#hajop#
#haŋes#,#haŋos#
#hiɡut#,#hiɡot#
#hiriɡ#,#hiliɡ#
#hilut#,#hilot#
#hipun#,#hipon#
#hipes#,#hipos#
#hitaʔ#,#hitaʔ#
#hubad#,#hubad#
#iba#,#iba#
#imut#,#imot#
#sidaʔ#,#isdaʔ#
#itip#,#itip#
#iwik#,#iwik#
#iut#,#ijot#
#kabit#,#kabit#
#kabeɡ#,#kaboɡ#
#kamaŋa#,#kamaŋa#
#katuk#,#katok#
#katudaj#,#katuraj#
#kitaŋ#,#kitaŋ#
#keleb#,#kueob#
#kulintas#,#kulintas#
#kabaɡ#,#kabaɡ#
#kamia#,#kamja#
#katiʔ#,#katiʔ#
#kilaw#,#kilaw#
#kumpaj#,#kumpaj#
#kupas#,#kupas#
#kupit#,#kupit#
#kutib#,#kutib#
#kujuɡ#,#kujoɡ#
#libak#,#libak#
#libat#,#libat#
#libeɡ#,#liboɡ#
#lipat#,#lipat#
#lipaj#,#lipaj#
#liŋiʔ#,#liŋiʔ#
#libetuŋ#,#libtoŋ#
#libtuŋ#,#libtoŋ#
#liɡetas#,#liɡtas#
#liɡtas#,#liɡtas#
#lipaj#,#lipaj#
#liwan#,#liwan#
#makupa#,#makupa#
#man#,#man#
#maja#,#maja#
#muhmuh#,#muhmuh#
#ulitau#,#olitawo#
#palu#,#paeo#
#pawikan#,#pawikan#
#paŋanaj#,#paŋanaj#
#pulaw#,#pueaw#
#pudʒuʔ#,#pueoʔ#
#pukan#,#pukan#
#paspas#,#paspas#
#pajpaj#,#pajpaj#
#pilit#,#pilit#
#pintas#,#pintas#
#puɡad#,#puɡad#
#puselit#,#puslit#
#puslit#,#puslit#
#puseʔun#,#pusʔon#
#pusʔun#,#pusʔon#
#sabunut#,#sabunot#
#saridʒsidʒ#,#salidsid#
#sapin#,#sapin#
#sapupu#,#sapupo#
#sibit#,#sibit#
#sikat#,#sikat#
#sipiʔ#,#sipiʔ#
#siam#,#sijam#
#sukut#,#sukot#
#sabuaɡ#,#sabwaɡ#
#sarut#,#saeot#
#sapsap#,#sapsap#
#sajsaj#,#sajsaj#
#saŋelad#,#saŋead#
#saŋlad#,#saŋead#
#saʔeŋit#,#saŋit#
#saʔŋit#,#saŋit#
#saŋkap#,#saŋkap#
#saŋsaŋ#,#saŋsaŋ#
#sibaʔ#,#sibaʔ#
#siɡaŋ#,#siɡaŋ#
#sikad#,#sikad#
#sipet#,#sipot#
#siŋkit#,#siŋkit#
#sebseb#,#subsub#
#sulsul#,#suesue#
#suɡebu#,#suɡbo#
#suɡbu#,#suɡbo#
#suka#,#suka#
#suntuk#,#suntok#
#suput#,#supot#
#suŋaj#,#suŋaj#
#tabak#,#tabak#
#talaba#,#taeaba#
#taɡek#,#taɡok#
#takal#,#takae#
#takes#,#takos#
#talinum#,#talinum#
#tambal#,#tambae#
#tajaʔ#,#tajaʔ#
#taŋil#,#taŋil#
#taŋiliʔ#,#taŋiliʔ#
#tebel#,#tuboe#
#tulaj#,#tueaj#
#tekeb#,#tukob#
#turiʔ#,#tuliʔ#
#tupadʒ#,#tupad#
#tepeŋ#,#tupoŋ#
#taɡaj#,#taɡaj#
#taɡekes#,#taɡkos#
#taɡkes#,#taɡkos#
#takaŋ#,#takaŋ#
#takeba#,#takba#
#takba#,#takba#
#tandaʔ#,#tandaʔ#
#taʔenaw#,#tanʔaw#
#taʔnaw#,#tanʔaw#
#tapiʔ#,#tapiʔ#
#taŋepaʔ#,#taŋpaʔ#
#taŋpaʔ#,#taŋpaʔ#
#tiktik#,#tiktik#
#tineʔaw#,#tinʔaw#
#tinʔaw#,#tinʔaw#
#tipun#,#tipon#
#tuŋɡil#,#tiŋɡil#
#turiʔ#,#tuliʔ#
#tunaw#,#tunaw#
#tepeŋ#,#tupoŋ#
#tustus#,#tustus#
#tujuʔ#,#tujoʔ#
#uɡtu#,#uɡto#
#etak#,#utak#
#waʔwaʔ#,#wawaʔ#
#waɡwaɡ#,#waɡwaɡ#
#waswas#,#waswas#
#wiʔwiʔ#,#wiʔwiʔ#
#jakal#,#jakal#
#jeɡjeɡ#,#juɡjuɡ#
#abaj#,#abaj#
#ʔabut#,#abot#
#aɡiw#,#aɡiw#
#aɡum#,#aɡom#
#aman#,#aman#
#anad#,#anad#
#antiŋ#,#antiŋ#
#atab#,#atab#
#awaj#,#awaj#
#ajun#,#ajon#
#aŋkas#,#aŋkas#
#ʔaŋesu#,#aŋso#
#ʔaŋsu#,#aŋso#
#ʔaŋetedʒ#,#aŋtod#
#ʔaŋtedʒ#,#aŋtod#
#iɡat#,#iɡat#
#ikut#,#ikot#
#ʔimun#,#imon#
#isip#,#isip#
#isul#,#isoe#
#uba#,#oba#
#uɡtu#,#udto#
#uɡbus#,#uɡbos#
#ʔuhaj#,#uhaj#
#ʔemel#,#umoe#
#uɲat#,#unat#
#upaw#,#upaw#
#ŋujŋuj#,#ŋujŋuj#
#ŋalŋal#,#ŋaeŋae#
#aluɡebati#,#aeoɡbati#
#aluɡbati#,#aeoɡbati#
#apaw#,#apaw#
