input,output
#buɡaʔ#,#buɡaʔ#
#buluɡ#,#buloɡ#
#bunut#,#bunot#
#buŋiʔ#,#buŋiʔ#
#daldal#,#daldal#
#dalupaniʔ#,#dalupaniʔ#
#dalaɡ#,#dalaɡ#
#daras#,#dalas#
#dalisaj#,#dalisaj#
#daliʔ#,#daliʔ#
#dalupaŋ#,#dalupaŋ#
#damit#,#damit#
#dapelis#,#daplis#
#daplis#,#daplis#
#dapilus#,#dapilos#
#dajaŋdaŋ#,#dajaŋdaŋ#
#daup#,#daop#
#diken#,#dikin#
#dilaw#,#dilaw#
#diʔ#,#diʔ#
#dukduk#,#dukdok#
#duldul#,#duldol#
#daɡus#,#daɡos#
#dalaw#,#dalaw#
#dapat#,#dapat#
#dajap#,#dajap#
#daju#,#dajo#
#dilis#,#dilis#
#ditaʔ#,#ditaʔ#
#dukut#,#dukot#
#dulut#,#dulot#
#dunuŋ#,#dunoŋ#
#dujan#,#dujan#
#ɡaraw#,#ɡalaw#
#ɡajak#,#ɡajak#
#ɡajat#,#ɡajat#
#ɡebaʔ#,#ɡibaʔ#
#ɡelɡel#,#ɡilɡil#
#ɡetɡet#,#ɡitɡit#
#ɡulaman#,#ɡulaman#
#ɡabi#,#ɡabi#
#ɡalaŋ#,#ɡalaŋ#
#ɡanut#,#ɡanot#
#ɡaʔud#,#ɡaod#
#ɡapas#,#ɡapas#
#ɡasaŋ#,#ɡasaŋ#
#ɡajat#,#ɡajat#
#ɡilidʒ#,#ɡilid#
#ɡuɡuʔ#,#ɡuɡoʔ#
#ɡulis#,#ɡulis#
#habhab#,#habhab#
#hambuɡ#,#hamboɡ#
#hapelit#,#haplit#
#haplit#,#haplit#
#hebas#,#hibas#
#hiɡepit#,#hiɡpit#
#hiɡpit#,#hiɡpit#
#hilaw#,#hilaw#
#hiriɡ#,#hiliɡ#
#helek#,#hilik#
#himatun#,#himaton#
#hendek#,#hindik#
#hubad#,#hubad#
#hunus#,#hunos#
#huŋut#,#huŋot#
#habas#,#habas#
#habel#,#habi#
#habuŋ#,#haboŋ#
#hapun#,#hapon#
#hajup#,#hajop#
#hilab#,#hilab#
#hiriɡ#,#hiliɡ#
#hirud#,#hilod#
#hilut#,#hilot#
#hipun#,#hipon#
#hipuʔ#,#hipoʔ#
#hitaʔ#,#hitaʔ#
#hiwaʔ#,#hiwaʔ#
#sedaʔ#,#isdaʔ#
#sidaʔ#,#isdaʔ#
#etak#,#itak#
#iŋɡit#,#iŋɡit#
#ʔeŋʔeŋ#,#iŋʔiŋ#
#kabatiti#,#kabatete#
#kabeliŋ#,#kabliŋ#
#kabliŋ#,#kabliŋ#
#kaba#,#kaba#
#kabaŋ#,#kabaŋ#
#kalaba#,#kalaba#
#kalamansiʔ#,#kalamansiʔ#
#kalatkat#,#kalatkat#
#kalebit#,#kalbit#
#kalbit#,#kalbit#
#kaluban#,#kaluban#
#kameʔaw#,#kamaw#
#kamʔaw#,#kamaw#
#kamandaɡ#,#kamandaɡ#
#kamansiʔ#,#kamansiʔ#
#kampi#,#kampi#
#kamia#,#kamja#
#kania#,#kanija#
#kania#,#kanja#
#kataŋ#,#kataŋ#
#katiʔ#,#katiʔ#
#kaʔiŋ#,#kaiŋ#
#kililiŋ#,#kililiŋ#
#kiliŋ#,#kiliŋ#
#kiselap#,#kislap#
#kislap#,#kislap#
#kiwal#,#kiwal#
#kubkub#,#kubkob#
#kubeli#,#kubli#
#kubli#,#kubli#
#kubuŋ#,#kuboŋ#
#kulasisi#,#kulasisi#
#kulaŋut#,#kulaŋot#
#kuliliŋ#,#kuliliŋ#
#kulitis#,#kulitis#
#kumpaj#,#kumpaj#
#kupas#,#kupas#
#kabaɡ#,#kabaɡ#
#kapet#,#kapit#
#kisaw#,#kisaw#
#kitaŋ#,#kitaŋ#
#kuɲat#,#kunat#
#kupaŋ#,#kupaŋ#
#kupit#,#kupit#
#labenaw#,#labnaw#
#labnaw#,#labnaw#
#rabenut#,#labnot#
#rabnut#,#labnot#
#labaɡ#,#labaɡ#
#rabuŋ#,#laboŋ#
#labujuʔ#,#labujo#
#labujuʔ#,#labujoʔ#
#laɡuʔ#,#laɡoʔ#
#lakatan#,#lakatan#
#laketaw#,#laktaw#
#laktaw#,#laktaw#
#lalaŋ#,#lalaŋ#
#lambuŋ#,#lamboŋ#
#laman#,#laman#
#lamiɡ#,#lamiɡ#
#lantik#,#lantik#
#laplap#,#laplap#
#lasaw#,#lasaw#
#lawaʔan#,#lawaʔan#
#lajlaj#,#lajlaj#
#lajas#,#lajas#
#laʔus#,#laos#
#libak#,#libak#
#liɡetas#,#liɡtas#
#liɡtas#,#liɡtas#
#ledem#,#lilim#
#lepad#,#lipad#
#lesles#,#lislis#
#lislis#,#lislis#
#luʔub#,#loob#
#lubus#,#lubos#
#luhud#,#luhod#
#lukub#,#lukob#
#luŋebuj#,#lumboj#
#luŋbuj#,#lumboj#
#lumaj#,#lumaj#
#lundaj#,#lundaj#
#lupasaj#,#lupasaj#
#lupajpaj#,#lupajpaj#
#lupiŋ#,#lupiŋ#
#lusut#,#lusot#
#luas#,#luwas#
#luaŋ#,#luwaŋ#
#lujluj#,#lujloj#
#ramas#,#lamas#
#ramas#,#lamas#
#lamaj#,#lamaj#
#lamaŋ#,#lamaŋ#
#lamun#,#lamon#
#lapeʔut#,#lapot#
#lapʔut#,#lapot#
#lapeʔut#,#lapot#
#lapʔut#,#lapot#
#lataɡ#,#lataɡ#
#lawaj#,#lawaj#
#rawis#,#lawis#
#lajas#,#lajas#
#lilip#,#lilip#
#litid#,#litid#
#liwaɡ#,#liwaɡ#
#luɡaw#,#luɡaw#
#lumaʔ#,#lumaʔ#
#lusak#,#lusak#
#makupa#,#makopa#
#maruŋɡaj#,#maluŋɡaj#
#man#,#man#
#paŋanaj#,#maŋanaj#
#mikmik#,#mikmik#
#mudmud#,#mudmod#
#mulmul#,#mulmol#
#maja#,#maja#
#minsan#,#minsan#
#muhmuh#,#mumo#
#paɡeʔuŋ#,#paɡoŋ#
#paɡʔuŋ#,#paɡoŋ#
#parasan#,#palasan#
#palit#,#palit#
#panduŋ#,#pandoŋ#
#pantuk#,#pantok#
#paspas#,#paspas#
#pataniʔ#,#pataniʔ#
#pati#,#pati#
#pawikan#,#pawikan#
#pajpaj#,#pajpaj#
#paŋah#,#paŋa#
#paŋanaj#,#paŋanaj#
#piaŋa#,#piaŋa#
#pikuʔ#,#pikoʔ#
#pidek#,#pilik#
#pintas#,#pintas#
#piseŋi#,#pisŋi#
#pisŋi#,#pisŋi#
#piŋkiʔ#,#piŋkiʔ#
#pudpud#,#pudpod#
#pulad#,#pulad#
#pulaw#,#pulaw#
#puli#,#puli#
#pulin#,#pulin#
#puselit#,#puslit#
#puslit#,#puslit#
#pusit#,#pusit#
#puseʔun#,#puson#
#pusʔun#,#puson#
#pujat#,#pujat#
#pujud#,#pujod#
#paluŋ#,#paloŋ#
#papaɡ#,#papaɡ#
#pasuʔ#,#pasoʔ#
#pataw#,#pataw#
#pila#,#pila#
#pilit#,#pilit#
#pilit#,#pilit#
#pinsan#,#pinsan#
#puɡad#,#puɡad#
#puli#,#puli#
#punit#,#punit#
#pujat#,#pujat#
#sabelek#,#sabik#
#sablek#,#sabik#
#saɡapsap#,#saɡapsap#
#saɡut#,#saɡot#
#sakelaj#,#saklaj#
#sakemal#,#sakmal#
#sakmal#,#sakmal#
#sakup#,#sakop#
#salakeb#,#salakab#
#saletan#,#salitan#
#saluɡsuɡ#,#saluɡsoɡ#
#sarab#,#salab#
#salet#,#salit#
#salup#,#salop#
#santan#,#santan#
#sapsap#,#sapsap#
#sapat#,#sapat#
#sapin#,#sapin#
#sapul#,#sapol#
#sapupu#,#sapupo#
#sajsaj#,#sajsaj#
#saŋkap#,#saŋkap#
#sebseb#,#sibsib#
#siɡaŋ#,#siɡaŋ#
#sikat#,#sikat#
#sikil#,#sikil#
#sileʔab#,#silab#
#silʔab#,#silab#
#simsim#,#simsim#
#simut#,#simot#
#sensen#,#sinsin#
#sipeʔun#,#sipon#
#sipʔun#,#sipon#
#siŋkit#,#siŋkit#
#siʔid#,#siʔid#
#subuk#,#subok#
#sudsud#,#sudsod#
#suɡebu#,#suɡbo#
#suɡbu#,#suɡbo#
#sumpuŋ#,#sumpoŋ#
#suntuk#,#suntok#
#sunud#,#sunod#
#sutsut#,#sutsot#
#suʔelut#,#suʔot#
#suʔlut#,#suʔot#
#sakup#,#sakop#
#sarab#,#salab#
#sapal#,#sapal#
#sibaʔ#,#sibaʔ#
#sikad#,#sikad#
#siʔerip#,#silip#
#siʔrip#,#silip#
#siluʔ#,#siloʔ#
#simaʔ#,#simaʔ#
#sipiŋ#,#sipiŋ#
#siŋit#,#siŋit#
#subuʔ#,#suboʔ#
#suɡud#,#suɡod#
#suhaʔ#,#suhaʔ#
#suka#,#suka#
#suku#,#sukoʔ#
#sulid#,#sulid#
#sulit#,#sulit#
#suman#,#suman#
#suput#,#supot#
#suŋaj#,#suŋaj#
#tabak#,#tabak#
#taɡiktik#,#taɡiktik#
#taɡepas#,#taɡpas#
#taɡpas#,#taɡpas#
#takad#,#takad#
#takip#,#takip#
#talaba#,#talaba#
#talaɡa#,#talaɡa#
#talakituk#,#talakitok#
#talesik#,#talsik#
#talsik#,#talsik#
#taluluŋ#,#taluloŋ#
#taluntun#,#talunton#
#taraʔuk#,#talaʔok#
#talinum#,#talinum#
#tarus#,#talos#
#tambaŋ#,#tambaŋ#
#tambuɡ#,#tamboɡ#
#taŋebuʔ#,#tamboʔ#
#taŋbuʔ#,#tamboʔ#
#tampipiʔ#,#tampipiʔ#
#tamad#,#tamad#
#tanan#,#tanan#
#tajaʔ#,#tajaʔ#
#taŋkal#,#taŋkal#
#taŋah#,#taŋa#
#taŋaj#,#taŋaj#
#taŋiliʔ#,#taŋiliʔ#
#taŋuʔ#,#taŋoʔ#
#taʔul#,#taʔol#
#tebaɡ#,#tibaɡ#
#tebaʔ#,#tibaʔ#
#tebel#,#tibi#
#tikelup#,#tiklop#
#tiklup#,#tiklop#
#tiktik#,#tiktik#
#tikal#,#tikal#
#tikis#,#tikis#
#teltel#,#tiltil#
#tiʔepas#,#tipas#
#tiʔpas#,#tipas#
#tiwaŋwaŋ#,#tiwaŋwaŋ#
#tiŋkab#,#tiŋkab#
#tiŋen#,#tiŋin#
#tuɡiʔ#,#tuɡiʔ#
#tuliŋan#,#tuliŋan#
#turiʔ#,#tuliʔ#
#tumbalik#,#tumbalik#
#tunaw#,#tunaw#
#tupad#,#tupad#
#tupiʔ#,#tupiʔ#
#tuaŋ#,#tuwaŋ#
#tuŋaw#,#tuŋaw#
#tuŋkul#,#tuŋkol#
#taɡaj#,#taɡaj#
#talaŋ#,#talaŋ#
#tanud#,#tanod#
#taŋus#,#taŋos#
#tibaj#,#tibaj#
#tipun#,#tipon#
#tipuʔ#,#tipoʔ#
#tendek#,#tirik#
#tutuk#,#tutok#
#uɡtu#,#udto#
#ulajan#,#ulajan#
#upaw#,#upaw#
#waɡwaɡ#,#waɡwaɡ#
#waɡwaɡ#,#waɡwaɡ#
#waksi#,#waksi#
#wakas#,#wakas#
#walis#,#walis#
#waswas#,#waswas#
#wasiwas#,#wasiwas#
#wisik#,#wisik#
#witwit#,#witwit#
#waʔwaʔ#,#wawaʔ#
#jakal#,#jakal#
#jukuʔ#,#jokoʔ#
#jukus#,#jukos#
#juŋjuŋ#,#juŋjoŋ#
#jatab#,#jatab#
#abaj#,#abaj#
#ʔabut#,#abot#
#aɡa#,#aɡa#
#aɡiw#,#aɡiw#
#awat#,#awat#
#awaj#,#awaj#
#ajun#,#ajon#
#ajus#,#ajos#
#aŋal#,#aŋal#
#ibun#,#ibon#
#iɡat#,#iɡat#
#ikut#,#ikot#
#isip#,#isip#
#iwas#,#iwas#
#iŋel#,#iŋil#
#iŋʔiiŋ#,#iŋʔiŋ#
#ubus#,#ubos#
#ʔuhaj#,#uhaj#
#uɲat#,#unat#
#upaw#,#upaw#
#uŋur#,#uŋol#
#ŋalŋal#,#ŋalŋal#
#ŋujŋuj#,#ŋujŋoj#
#ŋaʔŋaʔ#,#ŋaŋaʔ#
#aɡepaŋ#,#aɡpaŋ#
#aɡpaŋ#,#aɡpaŋ#
#akaj#,#akaj#
#apaw#,#apaw#
