input,output
#buŋet#,#boŋet#
#buŋkuɡ#,#boŋkoɡ#
#ebuʔ#,#boʔ#
#buʔu#,#boʔo#
#damdam#,#dandam#
#daŋsek#,#dasek#
#dasek#,#dasek#
#daŋanan#,#daŋanan#
#debak#,#debak#
#dukut#,#dokot#
#dumul#,#domol#
#durus#,#doros#
#ɡaliŋ#,#ɡaliŋ#
#ɡaluɡaʔ#,#ɡaloɡaʔ#
#ɡaluŋ#,#ɡaloŋ#
#ɡamak#,#ɡamak#
#ɡanti#,#ɡanti#
#ɡateʔ#,#ɡataʔ#
#ɡaŋɡaŋ#,#ɡaŋɡaŋ#
#ɡek#,#ɡek#
#ɡeleŋ#,#ɡeleŋ#
#ɡempal#,#ɡempal#
#ɡeraʔ#,#ɡeraʔ#
#ɡes#,#ɡes#
#ɡilaŋ#,#ɡilaŋ#
#ɡimbal#,#ɡimbal#
#ɡumpit#,#ɡompit#
#ɡupit#,#ɡompit#
#ɡut#,#ɡot#
#ɡujud#,#ɡojod#
#ilu#,#ilo#
#indan#,#indan#
#idan#,#indan#
#insan#,#insan#
#ita#,#ita#
#itik#,#itik#
#iŋel#,#iŋel#
#kaban#,#kaban#
#kabasi#,#kabasi#
#kadadak#,#kadadak#
#kalamata#,#kalamata#
#kalat#,#kalat#
#kamas#,#kamas#
#kanuʔus#,#kanoʔos#
#kapuk#,#kapok#
#kasep#,#kasep#
#ɡasiŋ#,#kasiŋ#
#kawaŋ#,#kawaŋ#
#kawiŋ#,#kawiŋ#
#kaja#,#kaja#
#kebel#,#kebel#
#kezut#,#kedot#
#kekes#,#kekes#
#kelaw#,#kelaw#
#keleŋ#,#keleŋ#
#kepel#,#kempel#
#kepuŋ#,#kepoŋ#
#eŋker#,#ker#
#kerud#,#kerod#
#kerus#,#keros#
#kilas#,#kilas#
#kiɲam#,#kinam#
#kizap#,#kirap#
#kicek#,#kisek#
#kitek#,#kitek#
#kiŋkiŋ#,#kiŋkiŋ#
#kubal#,#kobal#
#kujuŋ#,#koioŋ#
#kuhit#,#koit#
#kubit#,#koit#
#kulintaŋ#,#kolintaŋ#
#kuraj#,#koraj#
#kuriak#,#koriak#
#kuskus#,#koskos#
#labeŋ#,#labeŋ#
#labuʔ#,#laboʔ#
#lalaw#,#lalaw#
#lamuk#,#lamok#
#lantaj#,#lantaj#
#lampaw#,#lapaw#
#lapaw#,#lapaw#
#lampus#,#lapos#
#lapus#,#lapos#
#lasaʔ#,#lasaʔ#
#ʔalesem#,#lasem#
#latak#,#latak#
#lentaw#,#lataw#
#letaw#,#lataw#
#latiʔ#,#latiʔ#
#lawan#,#lawan#
#lawas#,#lawas#
#lawaŋ#,#lawaŋ#
#lajak#,#lajak#
#laŋuj#,#laŋoj#
#eleb#,#leb#
#ʔeled#,#led#
#lekeb#,#lekeb#
#leŋkeb#,#lekeb#
#lebleb#,#leleb#
#leleb#,#leleb#
#leleb#,#leleb#
#lemiʔ#,#lemiʔ#
#lepak#,#lepak#
#lepas#,#lepas#
#lepiʔ#,#lepiʔ#
#lepuʔ#,#lepoʔ#
#lesu#,#leso#
#letak#,#letak#
#letik#,#letik#
#letiʔ#,#letiʔ#
#libedʒ#,#libed#
#libut#,#libot#
#likup#,#likop#
#liŋebas#,#limbas#
#liŋbas#,#limbas#
#liut#,#liot#
#liŋkub#,#liŋkob#
#likub#,#liŋkob#
#liŋu#,#liŋo#
#luɡit#,#loɡit#
#lujut#,#loiot#
#duluŋ#,#loloŋ#
#lumpaŋ#,#lompaŋ#
#luput#,#lopot#
#lucak#,#losak#
#lutuʔ#,#lotoʔ#
#lujaŋ#,#lojaŋ#
#madaŋ#,#madaŋ#
#hemel#,#mel#
#natek#,#natek#
#ujut#,#oiot#
#uit#,#oit#
#huŋkab#,#okab#
#hukab#,#okab#
#hukas#,#okas#
#uki#,#oki#
#ʔulam#,#olam#
#humbak#,#ombak#
#unzan#,#ondan#
#hupak#,#opak#
#upis#,#opis#
#ʔudipen#,#oripen#
#hurus#,#oros#
#bucek#,#osek#
#ʔutas#,#otas#
#utus#,#otos#
#utuʔ#,#otoʔ#
#uŋkir#,#oŋkir#
#padaw#,#padaw#
#pakaw#,#pakaw#
#paku#,#pako#
#palapaʔ#,#palapaʔ#
#palaŋ#,#palaŋ#
#palidʒ#,#palid#
#paliʔ#,#paliʔ#
#paŋpaŋ#,#pampaŋ#
#panduŋ#,#pandoŋ#
#paduŋ#,#pandoŋ#
#panit#,#panit#
#pantaj#,#pantaj#
#pariaʔ#,#pariaʔ#
#pasaŋ#,#pasaŋ#
#pasaŋ#,#pasaŋ#
#pated#,#pated#
#pajupas#,#pajopas#
#paŋɡaw#,#paŋɡaw#
#paŋi#,#paŋi#
#paʔis#,#paʔis#
#paʔit#,#paʔit#
#peɡeŋ#,#peɡeŋ#
#pelaʔam#,#pelaʔam#
#pelpel#,#pelpel#
#penpen#,#pempen#
#pecel#,#pesel#
#pik#,#pik#
#ʔepik#,#pik#
#piket#,#piket#
#pinzit#,#pindit#
#pizit#,#pindit#
#pilpil#,#pipil#
#pidek#,#pirek#
#picek#,#pisek#
#pintas#,#pitas#
#pitas#,#pitas#
#puas#,#poas#
#pukaw#,#pokao#
#pukas#,#pokas#
#puliŋ#,#poliŋ#
#puntir#,#pontir#
#putir#,#pontir#
#punpun#,#popon#
#puspus#,#popos#
#puʔpuʔ#,#popoʔ#
#putus#,#potos#
#putut#,#potot#
#rabut#,#rabot#
#rambajuŋ#,#rambajoŋ#
#rambit#,#rambit#
#rabit#,#rambit#
#dapit#,#rapit#
#ladʒa#,#rara#
#reket#,#reket#
#rembut#,#rembut#
#rebut#,#rembut#
#rendeŋ#,#rendeŋ#
#repeŋ#,#repeŋ#
#retiʔ#,#retiʔ#
#reŋkeɡ#,#reŋkeɡ#
#rimbit#,#rimbit#
#lidik#,#ririk#
#rintas#,#ritas#
#ritas#,#ritas#
#dukut#,#rokot#
#ruŋkuʔ#,#rokoʔ#
#rukuʔ#,#rokoʔ#
#rusrus#,#roros#
#sabit#,#sabit#
#saɡu#,#saɡo#
#saŋkal#,#sakal#
#sakal#,#sakal#
#salatan#,#salatan#
#salin#,#salin#
#sama#,#sama#
#sambaj#,#sambaj#
#sabaj#,#sambaj#
#sambuŋ#,#samboŋ#
#samir#,#samir#
#campak#,#sampak#
#capak#,#sampak#
#sampir#,#sampir#
#sanduk#,#sandok#
#sampak#,#sapak#
#sapak#,#sapak#
#sapaʔ#,#sapaʔ#
#sarapaŋ#,#sarapaŋ#
#saraw#,#saraw#
#sawan#,#sawan#
#sambaw#,#sawaw#
#sabaw#,#sawaw#
#sawaŋ#,#sawaŋ#
#sajaw#,#sajaw#
#saŋaj#,#saŋaj#
#saŋɡaʔ#,#saŋɡaʔ#
#cakaʔ#,#saŋkaʔ#
#saŋkut#,#saŋkot#
#saʔup#,#saʔop#
#sebet#,#sebet#
#sedʒem#,#sedem#
#selem#,#selem#
#selut#,#selot#
#sempuk#,#sempok#
#sepak#,#sepak#
#sepet#,#sepet#
#sera#,#sera#
#ceraj#,#seraj#
#sedsed#,#sesed#
#seseɡ#,#seseɡ#
#seŋa#,#seŋa#
#seŋeʔaw#,#seŋaw#
#seŋʔaw#,#seŋaw#
#ciak#,#siak#
#sidiŋ#,#sidiŋ#
#siɡaw#,#siɡaw#
#sikep#,#sikep#
#simudʒ#,#simod#
#sinar#,#sinar#
#sinaŋ#,#sinaŋ#
#sintuk#,#sintok#
#sipak#,#sipak#
#sipat#,#sipat#
#siduŋ#,#siroŋ#
#sisiɡ#,#sisiɡ#
#siksik#,#sisik#
#siŋit#,#siŋit#
#siŋkat#,#siŋkat#
#suaʔ#,#soaʔ#
#suɡi#,#soɡi#
#suil#,#soil#
#sukuŋ#,#sokoŋ#
#sulaŋ#,#solaŋ#
#sulaʔ#,#solaʔ#
#sumbaŋ#,#sombaŋ#
#sumpiŋ#,#sompiŋ#
#sundul#,#sondol#
#sunduŋ#,#sondoŋ#
#sudʒud#,#sorod#
#suʔsuʔ#,#sosoʔ#
#sikat#,#sikat#
#tabas#,#tabas#
#tabas#,#tabas#
#tandem#,#tadem#
#tadem#,#tadem#
#tandes#,#tades#
#takaw#,#takaw#
#taŋkeb#,#takeb#
#takeb#,#takeb#
#talaŋ#,#talaŋ#
#talu#,#talo#
#taman#,#taman#
#tamban#,#tamban#
#tambaʔ#,#tambaʔ#
#tambedʒ#,#tambed#
#tampak#,#tampak#
#tapak#,#tampak#
#tampaj#,#tampaj#
#tampil#,#tampil#
#tampir#,#tampir#
#tapiʔ#,#tampiʔ#
#tampuŋ#,#tampoŋ#
#tanaŋaw#,#tanaŋaw#
#tampas#,#tapas#
#tapas#,#tapas#
#tapaj#,#tapaj#
#tapuk#,#tapok#
#tadtad#,#tatad#
#tataʔ#,#tataʔ#
#taŋkis#,#taŋkis#
#tebas#,#tebas#
#tekak#,#tekak#
#tekes#,#tekes#
#tekik#,#tekik#
#teluk#,#telok#
#temud#,#temod#
#tendan#,#tendan#
#teŋteŋ#,#tenteŋ#
#tepes#,#tepes#
#teras#,#teras#
#tiŋkes#,#tikes#
#tikes#,#tikes#
#tikuɡ#,#tikoɡ#
#tikuʔ#,#tikoʔ#
#timpus#,#timpos#
#tipas#,#tipas#
#tiŋadaʔ#,#tiŋaraʔ#
#tiŋkas#,#tiŋkas#
#tuad#,#toad#
#tuaŋ#,#toaŋ#
#tuŋkab#,#tokab#
#tukab#,#tokab#
#tukas#,#tokas#
#tulad#,#tolad#
#tuʔelaŋ#,#tolan#
#tuman#,#toman#
#tumpaŋ#,#tompaŋ#
#tumpiʔ#,#tompiʔ#
#tunas#,#tonas#
#tunaj#,#tonaj#
#tutuʔ#,#totoʔ#
#tuŋaw#,#toŋaw#
#waket#,#waket#
#balian#,#walian#
#wasaj#,#wasaj#
#eŋaʔ#,#ŋaʔ#
#ŋiŋi#,#ŋiŋi#
