input,output
#laweʔaj#,#lawʔaj#
#lawʔaj#,#lawʔaj#
#lajuɡ#,#lajuɡ#
#laŋan#,#laŋan#
#liʔekep#,#likʔup#
#lipaj#,#lipaj#
#lipeŋ#,#lipuŋ#
#liwaɡ#,#liwaɡ#
#liŋiʔ#,#liŋiʔ#
#luɡaw#,#luɡaw#
#luɡes#,#luɡus#
#lukat#,#lukat#
#lekuʔ#,#lukuʔ#
#lumun#,#lumun#
#lunus#,#lunus#
#lupis#,#lupis#
#lusiʔ#,#lusiʔ#
#makupa#,#makupa#
#maruŋɡaj#,#maluŋɡaj#
#man#,#man#
#mudmud#,#mudmud#
#mulmul#,#mulmul#
#muhmuh#,#mumhu#
#maja#,#maja#
#mimis#,#mimis#
#nawnaw#,#nawnaw#
#nisnis#,#nisnis#
#nana#,#nana#
#nanaw#,#nanaw#
#padpad#,#padpad#
#paɡpaɡ#,#paɡpaɡ#
#pakaw#,#pakaw#
#palpal#,#palpal#
#palit#,#palit#
#paluŋ#,#paluŋ#
#pampam#,#pampam#
#panuʔus#,#panʔus#
#paspas#,#paspas#
#pataniʔ#,#pataniʔ#
#pataw#,#pataw#
#pawikan#,#pawikan#
#pajpaj#,#pajpaj#
#pisak#,#pisak#
#pisak#,#pisak#
#piet#,#piut#
#piŋkiʔ#,#piŋkiʔ#
#piʔpiʔ#,#piʔpiʔ#
#pudpud#,#pudpud#
#pulaw#,#pulaw#
#pulaw#,#pulaw#
#pusit#,#pusit#
#petpet#,#putput#
#pikut#,#pikut#
#pilit#,#pilit#
#puseʔun#,#pusʔun#
#pusʔun#,#pusʔun#
#puŋus#,#puŋus#
#sabelek#,#sabluk#
#sablek#,#sabluk#
#sadsad#,#sadsad#
#saɡapsap#,#saɡapsap#
#saɡisi#,#saɡisi#
#sakenib#,#saknib#
#saknib#,#saknib#
#saka#,#saka#
#sakaʔaŋ#,#sakaʔaŋ#
#saridʒsidʒ#,#salidsid#
#salimbeŋ#,#salimbuŋ#
#saliŋsiŋ#,#saliŋsiŋ#
#saluɡsuɡ#,#saluɡsuɡ#
#salujut#,#salujut#
#santik#,#santik#
#sanipa#,#sanipa#
#sapal#,#sapal#
#sapin#,#sapin#
#sapupu#,#sapupu#
#sawsaw#,#sawsaw#
#sajsaj#,#sajsaj#
#saŋelad#,#saŋlad#
#saŋlad#,#saŋlad#
#saŋeʔat#,#saŋʔat#
#saŋʔat#,#saŋʔat#
#sibaj#,#sibaj#
#sibit#,#sibit#
#sibukaw#,#sibukaw#
#siki#,#siki#
#sileʔab#,#silab#
#silʔab#,#silab#
#simsim#,#simsim#
#sindul#,#sindul#
#sipsip#,#sipsip#
#sipeʔun#,#sipʔun#
#sipʔun#,#sipʔun#
#sebaŋ#,#subaŋ#
#sedsed#,#sudsud#
#sudsud#,#sudsud#
#suɡebu#,#suɡbu#
#suɡbu#,#suɡbu#
#suɡsuɡ#,#suɡsuɡ#
#suʔekip#,#sukip#
#suʔkip#,#sukip#
#sukut#,#sukut#
#sumpuŋ#,#sumpuŋ#
#sensen#,#sunsun#
#sunsun#,#sunsun#
#sunud#,#sunud#
#sutsut#,#sutsut#
#suŋu#,#suŋu#
#sarut#,#salut#
#saʔeŋit#,#saŋit#
#saʔŋit#,#saŋit#
#sikat#,#sikat#
#siʔerip#,#silʔip#
#siʔrip#,#silʔip#
#siʔerip#,#silip#
#siʔrip#,#silip#
#simaʔ#,#simaʔ#
#sipiŋ#,#sipiŋ#
#sipiʔ#,#sipiʔ#
#siam#,#sijam#
#siŋin#,#siŋin#
#siŋiʔ#,#siŋiʔ#
#subaʔ#,#subaʔ#
#subeliʔ#,#subliʔ#
#subliʔ#,#subliʔ#
#suka#,#suka#
#sulid#,#sulid#
#suman#,#suman#
#suput#,#suput#
#suŋaj#,#suŋaj#
#taɡekes#,#taɡkus#
#taɡkes#,#taɡkus#
#taɡek#,#taɡuk#
#takeba#,#takba#
#takba#,#takba#
#takad#,#takad#
#taʔekip#,#takip#
#taʔkip#,#takip#
#takip#,#takip#
#taked#,#takud#
#talaba#,#talaba#
#talakituk#,#talakituk#
#tarajtaj#,#talajtaj#
#talinum#,#talinum#
#taliwadʒaʔ#,#taliwalaʔ#
#taraʔuk#,#talaʔuk#
#tambal#,#tambal#
#tambed#,#tambud#
#tambuɡ#,#tambuɡ#
#tamad#,#tamad#
#tantan#,#tantan#
#tanan#,#tanan#
#tanud#,#tanud#
#tapuak#,#tapwak#
#tajtaj#,#tajtaj#
#taŋtaŋ#,#taŋtaŋ#
#tikelup#,#tiklup#
#tiklup#,#tiklup#
#tiktik#,#tiktik#
#tiltil#,#tiltil#
#timtim#,#timtim#
#tinduk#,#tinduk#
#tineʔaw#,#tinʔaw#
#tinʔaw#,#tinʔaw#
#tiwaŋwaŋ#,#tiwaŋwaŋ#
#tiwtiw#,#tiwtiw#
#tuŋɡil#,#tiŋɡil#
#tiʔad#,#tiʔad#
#tebel#,#tubul#
#tudeluk#,#tudluk#
#tudluk#,#tudluk#
#tekeb#,#tukub#
#tulaj#,#tulaj#
#tuliŋan#,#tuliŋan#
#tulud#,#tulud#
#tumbalik#,#tumbalik#
#tuʔemaw#,#tumaw#
#tuʔmaw#,#tumaw#
#tundek#,#tunduk#
#tuntun#,#tuntun#
#tupadʒ#,#tupad#
#tustus#,#tustus#
#tabun#,#tabun#
#takal#,#takal#
#takaŋ#,#takaŋ#
#takelaʔ#,#taklaʔ#
#taklaʔ#,#taklaʔ#
#talaʔ#,#talaʔ#
#tadʒip#,#talip#
#taŋebuʔ#,#tambuʔ#
#taŋbuʔ#,#tambuʔ#
#taŋebuʔ#,#taŋbuʔ#
#taŋbuʔ#,#taŋbuʔ#
#tanud#,#tanud#
#tajaʔ#,#tajaʔ#
#taŋaʔ#,#taŋaʔ#
#tiʔiŋ#,#tiiŋ#
#tikebuʔ#,#tikbuʔ#
#tikbuʔ#,#tikbuʔ#
#tikiʔ#,#tikiʔ#
#tipun#,#tipun#
#tisaʔ#,#tisaʔ#
#tiŋal#,#tiŋal#
#tebaʔ#,#tubaʔ#
#tulduʔ#,#tudluʔ#
#tuɡen#,#tuɡun#
#tukaʔ#,#tukaʔ#
#tunaw#,#tunaw#
#tepeŋ#,#tupuŋ#
#tutuk#,#tutuk#
#uɡtu#,#udtu#
#uɡbus#,#uɡbus#
#ʔuhaj#,#uhaj#
#ʔuhut#,#uhut#
#ʔuhut#,#uhut#
#ekal#,#ukal#
#ulajan#,#ulajan#
#ulitau#,#ulitawu#
#waɡwaɡ#,#waɡwaɡ#
#waswas#,#waswas#
#waswas#,#waswas#
#wasaɡ#,#wasaɡ#
#watenaɡ#,#wataɡ#
#watnaɡ#,#wataɡ#
#watenaɡ#,#wataɡ#
#watnaɡ#,#wataɡ#
#wajwaj#,#wajwaj#
#waŋwaŋ#,#waŋwaŋ#
#wisik#,#wisik#
#witwit#,#witwit#
#wakat#,#wakat#
#wali#,#wali#
#waʔwaʔ#,#waʔwaʔ#
#wiʔwiʔ#,#wiʔwiʔ#
#jamjam#,#jamjam#
#jeɡjeɡ#,#juɡjuɡ#
#jukjuk#,#jukjuk#
#jukuʔ#,#jukuʔ#
#abaɡ#,#abaɡ#
#aɡiw#,#aɡiw#
#alem#,#alum#
#anad#,#anad#
#apiŋ#,#apiŋ#
#ʔasud#,#asud#
#aŋal#,#aŋal#
#aŋaj#,#aŋaj#
#iliw#,#iliw#
#isip#,#isip#
#isul#,#isul#
#iwik#,#iwik#
#iut#,#ijut#
#ukit#,#ukit#
#uraɡ#,#ulaɡ#
#umat#,#umat#
#ʔemel#,#umul#
#unuŋ#,#unuŋ#
#upas#,#upas#
#utas#,#utas#
#ŋusŋus#,#ŋusŋus#
#ŋujŋuj#,#ŋujŋuj#
#ŋaniʔ#,#ŋaniʔ#
#aɡepaŋ#,#aɡpaŋ#
#aɡpaŋ#,#aɡpaŋ#
#alaw#,#alaw#
#aluɡebati#,#aluɡbati#
#aluɡbati#,#aluɡbati#
#apel#,#apul#
