input,output
#subeŋ#,#suweŋ#
#sumbiŋ#,#suwiŋ#
#suŋu#,#suŋu#
#suŋut#,#suŋut#
#sepaʔ#,#səpah#
#sedep#,#səɖəp#
#tambeŋ#,#tambeŋ#
#tanzak#,#tandʒak#
#tandiŋ#,#tanɖiŋ#
#tapaj#,#tape#
#tapiʔ#,#tapih#
#tatal#,#tatal#
#tawaŋ#,#tawaŋ#
#tabeŋ#,#taweŋ#
#tabiŋ#,#tawiŋ#
#taŋɡul#,#taŋɡul#
#taŋɡuŋ#,#taŋɡuŋ#
#taŋkeb#,#taŋkeb#
#takeb#,#taŋkeb#
#taŋkis#,#taŋkis#
#tekik#,#tekek#
#temu#,#temu#
#teraŋ#,#teraŋ#
#tikep#,#tikep#
#timbaŋ#,#timbaŋ#
#timpuhuʔ#,#timpuh#
#tiŋkas#,#tiŋkas#
#tukuŋ#,#tukuŋ#
#tuʔelaŋ#,#tulaŋ#
#tumpuk#,#tumpuk#
#temu#,#təmu#
#terus#,#tərus#
#ʔudud#,#udud#
#uzi#,#udʒi#
#kukus#,#ukus#
#umpeŋ#,#umpeŋ#
#umpuk#,#umpuk#
#undur#,#undur#
#urub#,#urub#
#huab#,#uwab#
#huŋkab#,#uŋkab#
#hukab#,#uŋkab#
#uŋkat#,#uŋkat#
#ʔuŋkil#,#uŋkil#
#uŋkir#,#uŋkir#
#udahik#,#uɖik#
#bakul#,#wakul#
#balalaŋ#,#walaŋ#
#baraŋan#,#waraŋan#
#bates#,#wates#
#babaʔ#,#wawah#
#baŋkaj#,#waŋke#
#betaʔ#,#wetah#
#beteŋ#,#weteŋ#
#bilaʔ#,#wilah#
#bisik#,#wisik#
#bika#,#wiŋka#
#bauk#,#wok#
#bunut#,#wunut#
#burik#,#wurik#
#bubud#,#wuwur#
#buŋkus#,#wuŋkus#
#ʔiaŋ#,#eaŋ#
#isem#,#esem#
#salin#,#ɲalin#
#sambut#,#ɲambut#
#sapit#,#ɲapit#
#saruŋ#,#ɲaruŋ#
#sabaʔ#,#ɲawah#
#saŋkut#,#ɲaŋkut#
#sikat#,#ɲikat#
#sikep#,#ɲikep#
#sisiʔ#,#ɲisih#
#sulit#,#ɲulit#
#sumpaʔ#,#ɲumpah#
#suruŋ#,#ɲuruŋ#
#kabal#,#ŋawal#
#ɡitɡit#,#ŋiɡit#
#ŋiʔik#,#ŋiek#
#ŋidam#,#ŋiɖam#
#kukkuk#,#ŋukuk#
#kulub#,#ŋulub#
#kumpul#,#ŋumpul#
#kuruŋ#,#ŋuruŋ#
#ŋujeʔa#,#ŋuja#
#ŋujʔa#,#ŋuja#
#kuŋkuŋ#,#ŋuŋkuŋ#
#ŋiak#,#ŋek#
#kepel#,#ŋəpəl#
#dabuʔ#,#ɖawuh#
#dujuŋ#,#ɖojoŋ#
#diŋkit#,#ɖeŋket#
#tikur#,#ʈekor#
