input,output
#taŋbuʔ#,#taŋbuʔ#
#taŋedan#,#taŋdan#
#taŋdan#,#taŋdan#
#tikiʔ#,#tikiʔ#
#tinduk#,#tinduk#
#tipun#,#tipun#
#tiʔeris#,#tirʔis#
#tiʔris#,#tirʔis#
#tiʔis#,#tiʔis#
#tunaw#,#tunaw#
#tuntun#,#tuntun#
#tepeŋ#,#tupuŋ#
#turiʔ#,#turiʔ#
#tuaŋ#,#tuwaŋ#
#tujuʔ#,#tujuʔ#
#waŋwaŋ#,#waŋwaŋ#
#waak#,#wak#
#wisik#,#wisik#
#jatab#,#jatab#
#isip#,#isip#
#iwik#,#iwik#
#iŋɡuk#,#iŋɡuk#
#ŋani#,#ŋani#
#ŋadʒes#,#ŋarus#
#abaka#,#ʔabaka#
#abala#,#ʔabala#
#abuluj#,#ʔabuluj#
#alaɡad#,#ʔalaɡad#
#alaŋ#,#ʔalaŋ#
#ʔalibun#,#ʔalibun#
#alem#,#ʔalum#
#amuluŋ#,#ʔamluŋ#
#atubaŋ#,#ʔatubaŋ#
#iba#,#ʔiba#
#idau#,#ʔirawu#
#sidaʔ#,#ʔisdaʔ#
#uɡtu#,#ʔudtu#
#etak#,#ʔutak#
#ʔabut#,#ʔabut#
#aɡa#,#ʔaɡa#
#aɡiw#,#ʔaɡiw#
#aman#,#ʔaman#
#anad#,#ʔanad#
#awaj#,#ʔawaj#
#ajus#,#ʔajus#
#aŋaj#,#ʔaŋaj#
#uba#,#ʔuba#
#upas#,#ʔupas#
#uŋut#,#ʔuŋut#
#aɡepaŋ#,#aɡpaŋ#
#aɡpaŋ#,#aɡpaŋ#
#akaj#,#akaj#
#amuluŋ#,#amluŋ#
