input,output
#lako#,#lako#
#drali#,#lali#
#lasa#,#lasa#
#ladʒe#,#lase#
#laur#,#lau#
#laŋo#,#laŋo#
#laŋon#,#laŋo#
#lisa#,#lise#
#liso#,#liso#
#pilak#,#liva#
#lobi#,#lobi#
#loki#,#loki#
#lolop#,#lolo#
#lupas#,#luva#
#masedru#,#macedru#
#masou#,#macou#
#mai#,#mai#
#malai#,#malai#
#malon#,#malo#
#mana#,#mana#
#marapu#,#maravu#
#matau#,#matau#
#mate#,#mate#
#maʔati#,#mati#
#matuʔa#,#matua#
#mapo#,#mavo#
#moɲan#,#mona#
#monɲo#,#mono#
#moo#,#mono#
#muʔa#,#mua#
#muri#,#muri#
#nimas#,#nima#
#nopuʔ#,#novu#
#ʔoso#,#oco#
#okop#,#oko#
#onom#,#ono#
#oŋkol#,#oʔo#
#ori#,#ori#
#osi#,#osi#
#osok#,#oso#
#ʔoti#,#oti#
#opi#,#ovi#
#bito#,#pito#
#rarap#,#rara#
#rere#,#rere#
#ririʔ#,#riri#
#roko#,#roko#
#rotuk#,#rotu#
#robuŋ#,#rovu#
#rua#,#rua#
#sabak#,#saba#
#dʒalan#,#sala#
#salatoŋ#,#salato#
#sani#,#sani#
#sabu#,#savu#
#sapulu#,#savulu#
#saŋa#,#saŋa#
#sakan#,#saŋɡa#
#seasea#,#seasea#
#seŋa#,#seŋa#
#dʒila#,#sila#
#sipo#,#sivo#
#sobu#,#sobu#
#sokar#,#soka#
#sua#,#sua#
#see#,#seː#
#tabe#,#tabe#
#tabu#,#tabu#
#tali#,#tali#
#tani#,#tani#
#tani#,#tani#
#tasim#,#tasi#
#tapa#,#tava#
#tapik#,#tavi#
#taŋa#,#taŋa#
#tiko#,#tiko#
#tiro#,#tiro#
#tika#,#tiŋɡa#
#toʔa#,#toa#
#tobwa#,#toba#
#topuc#,#tobu#
#toka#,#toka#
#toka#,#toka#
#toka#,#toka#
#tokalaur#,#tokalau#
#tubuʔ#,#tubu#
#tupuʔ#,#tubu#
#tubu#,#tubu#
#tue#,#tue#
#turaŋa#,#turaŋa#
#turuʔ#,#turu#
#tutu#,#tutu#
#tupak#,#tuva#
#tupa#,#tuva#
#tuʔur#,#tuː#
#ʔusan#,#uca#
#ʔuku#,#uku#
#ʔulu#,#ulu#
#ʔuraŋ#,#ura#
#ucan#,#usa#
#usok#,#uso#
#ʔuto#,#uto#
#upur#,#uvu#
#ʔumwaŋ#,#uŋa#
#padʒu#,#vacu#
#pasu#,#vacu#
#padran#,#vadra#
#bpala#,#vala#
#ala#,#vala#
#pale#,#vale#
#palu#,#valu#
#pani#,#vani#
#panua#,#vanua#
#paʔo#,#vao#
#paro#,#varo#
#pasa#,#vasa#
#pasi#,#vasi#
#patu#,#vatu#
#pau#,#vau#
#papa#,#vava#
#papi#,#vavi#
#pesi#,#vesi#
#pica#,#vica#
#pisi#,#vici#
#pisiko#,#viciko#
#pidʒiko#,#viciko#
#pintik#,#vidi#
#pidik#,#vidi#
#pilolo#,#vilolo#
#piriŋ#,#viri#
#piro#,#viro#
#piti#,#viti#
#posaʔ#,#voca#
#pose#,#voce#
#poipoi#,#voivoi#
#polat#,#vola#
#polos#,#volo#
#poɲu#,#vonu#
#potu#,#votu#
#puat#,#vua#
#puaʔ#,#vua#
#buaʔ#,#vua#
#pusa#,#vuca#
#pudi#,#vudi#
#pula#,#vula#
#pulan#,#vula#
#puni#,#vuni#
#pura#,#vura#
#pura#,#vura!#
#pusa#,#vusa#
#busa#,#vuso#
#pusoʔ#,#vuso#
#putun#,#vutu#
#putuk#,#vutu#
#putu#,#vutu#
#butu#,#vutu#
#pupu#,#vuvu#
#buŋa#,#vuŋa#
#puŋao#,#vuŋo#
#buu#,#vuː#
#puʔi#,#vuː#
#waka#,#waka#
#wali#,#wali#
#wanse#,#wase#
#wase#,#wase#
#wati#,#wati#
#waɡa#,#waŋɡa#
#acan#,#jaca#
#raʔe#,#jadre#
#ʔalop#,#jalo#
#ane#,#jane#
#ʔatun#,#jatu#
#mwata#,#ŋata#
#ŋaŋa#,#ŋaŋa#
#ŋodro#,#ŋodro#
#mwadʒar#,#ŋwaca#
#mwadʒor#,#ŋwaco#
