input,output
#lapis#,#lampis#
#lampaŋ#,#lapaŋ#
#lapuk#,#lapuk#
#lateŋ#,#latoŋ#
#laŋit#,#laŋit#
#laŋkaʔ#,#laŋka#
#liaŋ#,#liaŋ#
#limut#,#limut#
#lisehaʔ#,#lisa#
#liseʔah#,#lisa#
#lintik#,#litik#
#litik#,#litik#
#litek#,#litok#
#lebiʔ#,#lobi#
#lebuʔ#,#lobu#
#lepit#,#lompit#
#leŋa#,#loŋa#
#luas#,#luas#
#lubaŋ#,#lubaŋ#
#lupa#,#lupa#
#luŋkas#,#luŋkas#
#lukas#,#luŋkas#
#males#,#malos#
#mata#,#mata#
#majmaj#,#meme#
#nanaʔ#,#nana#
#natad#,#natar#
#nilaw#,#nilo#
#nipis#,#nipis#
#heban#,#oban#
#buhek#,#obuk#
#ʔezen#,#odon#
#ʔelaŋ#,#olaŋ#
#ʔembus#,#ombus#
#hemaj#,#ome#
#empu#,#ompu#
#ʔetak#,#ontak#
#epat#,#opat#
#etel#,#otol#
#eɡik#,#oŋɡik#
#ekap#,#oŋkap#
#ekit#,#oŋkit#
#ekeŋ#,#oŋkoŋ#
#paʔit#,#pait#
#pak#,#pak#
#paladʒ#,#palak#
#paŋedan#,#pandan#
#pantar#,#pantar#
#patar#,#pantar#
#papan#,#papan#
#paraʔu#,#parau#
#pasaŋ#,#pasaŋ#
#pihpih#,#pipi#
#pipis#,#pipis#
#pisaw#,#piso#
#hapedʒes#,#poɡos#
#peɲu#,#ponu#
#puaŋ#,#puaŋ#
#pudun#,#pudun#
#puket#,#puhot#
#pules#,#pulos#
#pulut#,#pulut#
#pusedʒ#,#pusok#
#putiʔ#,#puti#
#rapet#,#rapot#
#rara#,#rara#
#ribut#,#ribut#
#rebuŋ#,#robuŋ#
#luʔar#,#ruar#
#saɡu#,#saɡu#
#sakit#,#sahit#
#salaʔ#,#sala#
#sampaj#,#sampe#
#sapu#,#sapu#
#saput#,#saput#
#siwa#,#sia#
#silaw#,#silo#
#sindar#,#sindar#
#siksik#,#sisik#
#sisir#,#sisir#
#sebuh#,#sobu#
#cerik#,#sorik#
#seŋehidʒ#,#soŋik#
#seŋhidʒ#,#soŋik#
#seŋkar#,#soŋkar#
#sudʒa#,#suɡa#
#suku#,#suhu#
#suluʔ#,#sulu#
#taban#,#taban#
#tabuʔ#,#tabu#
#tazem#,#tadʒom#
#tak#,#tak#
#talih#,#tali#
#talu#,#talu#
#talun#,#talun#
#tambak#,#tambak#
#taneʔ#,#tano#
#taʔu#,#tau#
#taʔen#,#taon#
#taŋɡa#,#taŋɡa#
#taŋis#,#taŋis#
#takaw#,#taŋko#
#taʔi#,#te#
#timpaŋ#,#timpaŋ#
#tiŋtiŋ#,#tiŋtiŋ#
#tebuh#,#tobu#
#tebus#,#tobus#
#tek#,#tok#
#tuak#,#tuak#
#ʔatuan#,#tuan#
#tubuʔ#,#tubu#
#tumbuʔ#,#tubu#
#tuzu#,#tudʒu#
#tulak#,#tulak#
#tuluj#,#tuli#
#tultul#,#tultul#
#tulus#,#tulus#
#tumah#,#tuma#
#turik#,#turik#
#tutup#,#tutup#
#tutur#,#tutur#
#ʔuban#,#uban#
#ʔubi#,#ubi#
#ʔuzan#,#udan#
#ukir#,#uhir#
#ʔuzuŋ#,#udʒuŋ#
#ʔuledʒ#,#ulok#
#ʔules#,#ulos#
#ʔulu#,#ulu#
#ʔuma#,#uma#
#ʔunedʒ#,#unok#
#untaj#,#unte#
#ʔutut#,#untut#
#upaʔ#,#upa#
#ʔuruŋ#,#uruŋ#
#ʔusuŋ#,#usuŋ#
#ʔutaŋ#,#utaŋ#
#ŋarŋar#,#ŋarŋar#
