input,output
#tuzuʔ#,#tudu#
#tuduŋ#,#tuduŋ#
#tuɡtuɡ#,#tuɡtuɡ#
#tuɡtuɡ#,#tuɡtuɡ#
#tabun#,#tabun#
#talun#,#talon#
#taŋad#,#taŋad#
#taʔi#,#taʔi#
#tubuʔ#,#tubu#
#tumbuʔ#,#tubu#
#tumah#,#tuma#
#teɡteɡ#,#təɡtəɡ#
#tektek#,#təktək#
#tempak#,#təmpak#
#teŋaʔ#,#təŋa#
#waŋkaŋ#,#wakaŋ#
#ŋaŋa#,#ŋaŋa#
#ŋikŋik#,#ŋikŋik#
#ŋutŋut#,#ŋutŋut#
#ŋadʒan#,#ŋadan#
#ŋekŋek#,#ŋəkŋək#
#ha#,#ʔa#
#haban#,#ʔaban#
#ʔabu#,#ʔabu#
#aŋkub#,#ʔakub#
#ʔaledʒaw#,#ʔalɡəw#
#aluten#,#ʔalutən#
#ʔahelu#,#ʔalʔu#
#hameti#,#ʔamti#
#anak#,#ʔanak#
#ʔanitu#,#ʔanitu#
#anak#,#ʔanʔak#
#ʔampelas#,#ʔaplas#
#ʔapelas#,#ʔaplas#
#hampil#,#ʔapil#
#ampu#,#ʔapu#
#hapuj#,#ʔapuj#
#asuk#,#ʔasuk#
#ʔatep#,#ʔatəp#
#ʔaŋab#,#ʔaŋab#
#inum#,#ʔinum#
#ihap#,#ʔijap#
#hubun#,#ʔubun#
#ʔuzan#,#ʔudan#
#unah#,#ʔuna#
#ʔunedʒ#,#ʔunəɡ#
#ʔutut#,#ʔutut#
#huab#,#ʔuwab#
#huj#,#ʔuj#
#aŋkup#,#ʔakup#
#aluŋ#,#ʔaluŋ#
#ʔanih#,#ʔani#
#hapin#,#ʔapin#
#ampu#,#ʔapu#
#ʔasiʔ#,#ʔasi#
#hawak#,#ʔawak#
#haŋit#,#ʔaŋit#
#hili#,#ʔili#
#ina#,#ʔina#
#ʔipit#,#ʔipit#
#ʔuban#,#ʔuban#
#ʔubi#,#ʔubi#
#ukup#,#ʔukup#
#hulidʒ#,#ʔuliɡ#
#ʔulu#,#ʔulu#
#ʔuledʒ#,#ʔuləɡ#
#ʔuma#,#ʔuma#
#ʔupa#,#ʔupa#
#upun#,#ʔupun#
#ʔutaŋ#,#ʔutaŋ#
#hutek#,#ʔutək#
#ʔuhuŋ#,#ʔuʔuŋ#
#ʔekʔek#,#ʔəkʔək#
#elem#,#ʔələm#
#ʔeneb#,#ʔənəb#
#epat#,#ʔəpat#
#ʔeta#,#ʔəta#
#heʔe#,#ʔəʔə#
