input,output
#uŋap#,#uŋap#
#uduʔ#,#uɖuh#
#baɡal#,#waɡal#
#bahaʔ#,#wah#
#bahaʔ#,#waːh#
#bala#,#wala#
#balalatuk#,#walatuk#
#balik#,#walik#
#balidʒa#,#walira#
#balun#,#walun#
#banua#,#wanwa#
#bataŋ#,#wataŋ#
#batu#,#watu#
#batuk#,#watuk#
#baba#,#wawa#
#baŋehih#,#waŋi#
#baŋun#,#waŋun#
#bekas#,#wekas#
#bekeladʒ#,#welar#
#belaŋ#,#welaŋ#
#betu#,#wetu#
#beŋis#,#weŋis#
#beŋa#,#weŋaː#
#binehiʔ#,#winih#
#biseʔ#,#wisuh#
#bukuh#,#wuku#
#bulan#,#wulan#
#bulat#,#wulat#
#bulu#,#wulu#
#buluŋ#,#wuluŋ#
#buni#,#wuni#
#buntut#,#wuntut#
#buta#,#wuta#
#bubuʔ#,#wuwuh#
#bubuŋ#,#wuwuŋ#
#buŋa#,#wuŋa#
#buŋkuk#,#wuŋkuk#
#buaʔ#,#wwah#
#buhat#,#wwat#
#ŋadʒan#,#ŋaran#
#dapet#,#ɖapət#
#dateŋ#,#ɖatəŋ#
#dapdap#,#ɖaɖap#
#dekdek#,#ɖeɖek#
#zukut#,#ɖukut#
#dujuŋ#,#ɖujuŋ#
