input,output
#mata#,#mata#
#mai#,#maj#
#maŋa#,#maŋa#
#minaŋa#,#minaŋa#
#mamaʔ#,#mamaʔ#
#ɲamuk#,#namuk#
#nipis#,#nipis#
#nanaʔ#,#nanaʔ#
#ɲatuʔ#,#natuʔ#
#nituʔ#,#nituʔ#
#niwaŋ#,#niwaŋ#
#paʔit#,#paʔit#
#pikit#,#pikit#
#pudun#,#purun#
#pecit#,#pusit#
#pakut#,#pakut#
#paŋedan#,#paŋdan#
#pirit#,#pirit#
#pusedʒ#,#pusud#
#pusuʔ#,#pusuʔ#
#putat#,#putat#
#putul#,#putul#
#puʔun#,#puʔun#
#rara#,#rara#
#rawan#,#rawan#
#sakaj#,#sakaj#
#sakaŋ#,#sakaŋ#
#sakit#,#sakit#
#sandaj#,#sandaj#
#saŋa#,#saŋa#
#siksik#,#siksik#
#sitsit#,#sitsit#
#siwaŋ#,#siwaŋ#
#siŋeʔit#,#siŋit#
#siŋʔit#,#siŋit#
#sukul#,#sukul#
#sumpit#,#sumpit#
#suŋkuk#,#suŋkuk#
#sukuk#,#suŋkuk#
#saput#,#saput#
#sika#,#sika#
#sinduk#,#siruk#
#siduk#,#siruk#
#suluŋ#,#suluŋ#
#suluʔ#,#suluʔ#
#tahiʔ#,#tahiʔ#
#tahep#,#tahup#
#tapel#,#tampul#
#tanem#,#tanum#
#tapa#,#tapa#
#tazem#,#tarum#
#tajtaj#,#tajtaj#
#taʔen#,#taʔun#
#tiŋkas#,#tikas#
#tikas#,#tikas#
#tinzeɡ#,#tinduɡ#
#tizeɡ#,#tinduɡ#
#tian#,#tijan#
#tiŋah#,#tiŋa#
#tebuh#,#tubu#
#tutub#,#tutub#
#teŋaʔ#,#tuŋaʔ#
#tabun#,#tabun#
#takaw#,#takaw#
#talu#,#talu#
#talun#,#talun#
#tales#,#talus#
#tamaʔ#,#tamaʔ#
#tau#,#tawu#
#taʔu#,#taʔu#
#tiktik#,#tiktik#
#timid#,#timid#
#tiŋi#,#tiŋi#
#tubuʔ#,#tubuʔ#
#tumbuʔ#,#tubuʔ#
#tuli#,#tuli#
#telen#,#tulun#
#tumah#,#tuma#
#tuzuʔ#,#turuʔ#
#tuaj#,#tuwaj#
#wakat#,#wakat#
#ibah#,#iba#
#ihiʔ#,#ihiʔ#
#ipes#,#ipus#
#ŋukŋuk#,#ŋukŋuk#
#ŋadʒan#,#ŋaran#
#ŋaŋa#,#ŋaŋa#
#ʔamihan#,#ʔamihan#
#ʔanahaw#,#ʔanahaw#
#aniŋal#,#ʔaniŋal#
#aɲuliŋ#,#ʔanuliŋ#
#ʔanuaŋ#,#ʔanwaŋ#
#anak#,#ʔanak#
#ʔanilaw#,#ʔanilaw#
#hapedʒes#,#ʔapdus#
#hapuj#,#ʔapuj#
#ʔataj#,#ʔataj#
#ʔatep#,#ʔatup#
#ilah#,#ʔila#
#ʔilih#,#ʔili#
#inum#,#ʔinum#
#ʔipil#,#ʔipil#
#idʒuŋ#,#ʔiruŋ#
#heban#,#ʔuban#
#hezam#,#ʔudam#
#uman#,#ʔuman#
#ʔuzan#,#ʔuran#
#ʔetut#,#ʔutut#
#ʔutut#,#ʔutut#
#uak#,#ʔuwak#
#ʔuhaw#,#ʔuwaw#
#aŋkup#,#ʔakup#
#hakut#,#ʔakut#
#ʔaledʒaw#,#ʔaldaw#
#ʔanih#,#ʔani#
#ʔanit#,#ʔanit#
#ampu#,#ʔapu#
#hadʒek#,#ʔaruk#
#hasaʔ#,#ʔasaʔ#
#ataŋ#,#ʔataŋ#
#ʔatip#,#ʔatip#
#aw#,#ʔaw#
#ʔuban#,#ʔuban#
#ʔubi#,#ʔubi#
#ʔubudʒ#,#ʔubud#
#hulidʒ#,#ʔulid#
#uliʔ#,#ʔuliʔ#
#ʔulu#,#ʔulu#
#ʔelet#,#ʔulut#
#unah#,#ʔuna#
#huni#,#ʔuni#
#ʔupa#,#ʔupa#
#epat#,#ʔupat#
#ʔutaŋ#,#ʔutaŋ#
#ʔutin#,#ʔutin#
#hutek#,#ʔutuk#
#hejaʔ#,#ʔujaʔ#
#ʔuʔus#,#ʔuʔus#
