input,output
#hajep#,#hajop#
#hitaʔ#,#hitaʔ#
#hiwaʔ#,#hiwaʔ#
#hulit#,#hulit#
#hunus#,#hunos#
#iba#,#iba#
#iba#,#iba#
#ʔimun#,#imon#
#isip#,#isip#
#kabaŋ#,#kabaŋ#
#kalit#,#kalit#
#kamaɡuŋ#,#kamaɡoŋ#
#kamandaɡ#,#kamandaɡ#
#kania#,#kanja#
#karaj#,#karaj#
#kaskas#,#kaskas#
#kataŋ#,#kataŋ#
#katuk#,#katok#
#kaʔiŋ#,#kaʔiŋ#
#kimaj#,#kimaj#
#kitaŋ#,#kitaŋ#
#kubkub#,#kubkob#
#kulasisi#,#kulasisi#
#kulitis#,#kulitis#
#kujkuj#,#kujkoj#
#kampi#,#kampi#
#kamia#,#kamja#
#kubuŋ#,#kuboŋ#
#kurit#,#kurit#
#labaw#,#labaw#
#ladlad#,#ladlad#
#lambanuɡ#,#lambanoɡ#
#lambuŋ#,#lamboŋ#
#laman#,#laman#
#lanes#,#lanos#
#lawaʔan#,#lawaʔan#
#lajlaj#,#lajlaj#
#laŋ#,#laŋ#
#laʔus#,#laʔos#
#libetuŋ#,#libtoŋ#
#libtuŋ#,#libtoŋ#
#lilip#,#lilip#
#lislis#,#lislis#
#lublub#,#lublob#
#lubus#,#lubos#
#lukeban#,#lukban#
#lukban#,#lukban#
#lukluk#,#luklok#
#lukesuh#,#lukso#
#luksuh#,#lukso#
#lumaj#,#lumaj#
#lupajpaj#,#lupajpaj#
#lupis#,#lupis#
#lupiŋ#,#lupiŋ#
#lesles#,#luslos#
#lusiʔ#,#lusiʔ#
#lujluj#,#lujloj#
#luŋebuj#,#luŋboj#
#luŋbuj#,#luŋboj#
#luŋaluŋ#,#luŋaloŋ#
#luʔenit#,#luʔnit#
#luʔnit#,#luʔnit#
#luʔub#,#luʔob#
#labut#,#labot#
#lasaw#,#lasaw#
#lawaj#,#lawaj#
#lajas#,#lajas#
#litid#,#litid#
#liwaɡ#,#liwaɡ#
#lubaŋ#,#lubaŋ#
#lubid#,#lubid#
#luɡaw#,#luɡaw#
#lumaʔ#,#lumaʔ#
#lumuj#,#lumoj#
#lunek#,#lunok#
#makupa#,#makopa#
#man#,#man#
#nana#,#nana#
#paɡeʔuŋ#,#paɡoŋ#
#paɡʔuŋ#,#paɡoŋ#
#panduŋ#,#pandoŋ#
#parek#,#parok#
#paspas#,#paspas#
#pati#,#pati#
#pawikan#,#pawikan#
#paŋel#,#paŋol#
#pidek#,#pirok#
#pudpud#,#pudpod#
#puɡerut#,#puɡrot#
#puɡrut#,#puɡrot#
#puɡiʔ#,#puɡiʔ#
#pudʒuʔ#,#puroʔ#
#pusit#,#pusit#
#puseʔun#,#pusʔon#
#pusʔun#,#pusʔon#
#papaɡ#,#papaɡ#
#pinsan#,#pinsan#
#pukan#,#pukan#
#pujat#,#pujat#
#reɡreɡ#,#raɡraɡ#
#rakrak#,#rakrak#
#adajuʔ#,#rajoʔ#
#ribuk#,#ribok#
#rawis#,#rawis#
#runut#,#runot#
#sabelek#,#sablok#
#sablek#,#sablok#
#sabaliʔ#,#sabaliʔ#
#saɡisi#,#saɡisi#
#sakelut#,#saklot#
#saklut#,#saklot#
#saka#,#saka#
#salakeb#,#salakab#
#seledaŋ#,#saldaŋ#
#seldaŋ#,#saldaŋ#
#saluɡsuɡ#,#saluɡsoɡ#
#salimbeŋ#,#saliboŋ#
#salup#,#salop#
#santan#,#santan#
#santik#,#santik#
#sena#,#sana#
#sanipa#,#sanipa#
#sapsap#,#sapsap#
#sapin#,#sapin#
#sarut#,#sarot#
#saŋkap#,#saŋkap#
#sikat#,#sikat#
#sineʔek#,#sinʔok#
#sinʔek#,#sinʔok#
#sipeʔun#,#sipʔon#
#sipʔun#,#sipʔon#
#siraʔ#,#siraʔ#
#sidaʔ#,#siraʔ#
#siŋkit#,#siŋkit#
#siŋal#,#siŋal#
#siʔid#,#siʔid#
#sudsud#,#sudsod#
#suhaʔ#,#suhaʔ#
#suhaʔ#,#suwaʔ#
#sunud#,#sunod#
#suput#,#supot#
#suput#,#supot#
#sahuʔ#,#sahoʔ#
#saka#,#saka#
#sapad#,#sapad#
#saŋu#,#saŋo#
#siluʔ#,#siloʔ#
#simaʔ#,#simaʔ#
#siŋit#,#siŋit#
#suman#,#suman#
#suŋaj#,#suŋaj#
#tabun#,#tabon#
#taɡaletaw#,#taɡaltaw#
#taɡaltaw#,#taɡaltaw#
#taɡebak#,#taɡbak#
#taɡbak#,#taɡbak#
#taɡiktik#,#taɡiktik#
#taɡaj#,#taɡaj#
#takelaʔ#,#taklaʔ#
#taklaʔ#,#taklaʔ#
#takal#,#takal#
#talaba#,#talaba#
#talaɡa#,#talaɡa#
#taŋebuʔ#,#tamboʔ#
#taŋbuʔ#,#tamboʔ#
#tampipiʔ#,#tampipiʔ#
#tamad#,#tamad#
#tariktik#,#tariktik#
#taŋa#,#taŋa#
#taŋkal#,#taŋkal#
#taŋtaŋ#,#taŋtaŋ#
#taʔ#,#taʔ#
#taʔul#,#taʔol#
#tiktik#,#tiktik#
#tikuʔ#,#tikoʔ#
#timtim#,#timtim#
#tinduk#,#tindok#
#tiuk#,#tijok#
#tiŋab#,#tiŋab#
#tubuɡ#,#tuboɡ#
#tebel#,#tubol#
#tulaj#,#tulaj#
#tenek#,#tunok#
#tustus#,#tustos#
#tuŋaw#,#tuŋaw#
#tuŋkaʔ#,#tuŋkaʔ#
#taɡaj#,#taɡaj#
#talun#,#talon#
#tepak#,#tapak#
#tajeŋ#,#tajoŋ#
#taŋil#,#taŋil#
#tikal#,#tikal#
#turiʔ#,#turiʔ#
#tutuʔ#,#tutoʔ#
#uɡtu#,#udto#
#uɲat#,#unat#
#upaw#,#upaw#
#waɡwaɡ#,#waɡwaɡ#
#warak#,#warak#
#wasiwas#,#wasiwas#
#waŋawaŋ#,#waŋawaŋ#
#wiɡwiɡ#,#wiɡwiɡ#
#waras#,#waras#
#jamjam#,#jamjam#
#jekjek#,#jukjok#
#abaka#,#abaka#
#abaj#,#abaj#
#aɡa#,#aɡa#
#ataŋ#,#ataŋ#
#aŋaj#,#aŋaj#
#ibus#,#ibos#
#imut#,#imot#
#iris#,#iris#
#isip#,#isip#
#upas#,#upas#
#ŋitŋit#,#ŋitŋit#
#ŋuhed#,#ŋuhod#
#alaw#,#alaw#
#anduruɡ#,#anduroɡ#
