input,output
#sampak#,#sapak#
#sapak#,#sapak#
#saruŋ#,#saroŋ#
#saʔup#,#saup#
#sawaŋ#,#sawaŋ#
#sajap#,#sajap#
#sajat#,#sajat#
#sajaŋ#,#sajaw#
#saŋa#,#saŋaʔ#
#saŋɡa#,#saŋɡa#
#saŋɡul#,#saŋɡul#
#saŋkut#,#saŋkut#
#seked#,#sekat#
#seket#,#sekat#
#sekud#,#sekut#
#salampaj#,#selampaj#
#salapa#,#selapaʔ#
#selat#,#selat#
#simetik#,#semetik#
#sempit#,#sempit#
#sendet#,#sendat#
#sepet#,#sepat#
#seput#,#seput#
#sarapaŋ#,#serampaŋ#
#seraj#,#seraj#
#seŋek#,#seŋak#
#seŋit#,#seŋit#
#saŋkalan#,#seŋkalan#
#siaʔ#,#siah#
#siaŋ#,#siaŋ#
#siɡaw#,#siɡau#
#sikat#,#sikat#
#sibak#,#simbak#
#sipak#,#simpak#
#sipat#,#sipat#
#siʔir#,#sir#
#siŋkuʔuŋ#,#siŋkoŋ#
#siŋehut#,#siŋut#
#siŋhut#,#siŋut#
#subuk#,#subok#
#suɡi#,#suɡi#
#suʔit#,#suit#
#suker#,#sukar#
#sukul#,#sukul#
#sulaʔ#,#sulaʔ#
#suliŋ#,#suliŋ#
#sumpaʔ#,#sumpah#
#sumpiŋ#,#sumpin#
#supit#,#sumpit#
#suruŋ#,#suroŋ#
#suŋkub#,#suŋkup#
#suŋut#,#suŋut#
#salambaw#,#səlambaw#
#taɡal#,#taɡaj#
#talaŋ#,#talaŋ#
#talu#,#talo#
#tambid#,#tambit#
#tabid#,#tambit#
#tapal#,#tampal#
#tampas#,#tampas#
#tapas#,#tampas#
#tampaj#,#tampaj#
#tampil#,#tampil#
#tampir#,#tampir#
#tampuk#,#tampok#
#tandiŋ#,#tandin#
#tazek#,#tandʒak#
#tapal#,#tapal#
#tapaj#,#tapaj#
#tapiʔ#,#tapih#
#tapuk#,#tapok#
#taruk#,#tarok#
#sasaɡ#,#tasak#
#tataʔ#,#tatah#
#tajuɡ#,#tajok#
#taŋkir#,#taŋkir#
#tebas#,#tebas#
#tebeŋ#,#tebaŋ#
#tambiluk#,#tebelok#
#teduŋ#,#tedoŋ#
#tekaŋ#,#tekaŋ#
#tamadaw#,#temadau#
#tamiluk#,#temilok#
#teneŋ#,#tenaŋ#
#teŋteŋ#,#tentaŋ#
#tepet#,#tepat#
#seʔseʔ#,#tesah#
#selsel#,#tesal#
#testes#,#tetas#
#cikcek#,#ticak#
#tikup#,#tikup#
#timbaw#,#timbaw#
#timbaŋ#,#timbaŋ#
#timbul#,#timbul#
#timbun#,#timbun#
#tinzak#,#tindʒak#
#tipas#,#tipas#
#tiɡtiɡ#,#titik#
#tiŋɡaʔ#,#tiŋɡaʔ#
#tiŋkeb#,#tiŋkap#
#tuʔaj#,#tuaj#
#culcul#,#tucul#
#tuɡal#,#tuɡal#
#tuil#,#tuil#
#tuʔelaŋ#,#tulaŋ#
#tumbid#,#tumbit#
#tumbuŋ#,#tumboŋ#
#tumpiʔ#,#tumpih#
#tumpuk#,#tumpok#
#sudsud#,#tusut#
#tutuʔ#,#tutoh#
#tuŋaw#,#tuŋaw#
#tuŋkab#,#tuŋkap#
#tukab#,#tuŋkap#
#tuŋkus#,#tuŋkus#
#uzi#,#udʒi#
#ukaŋ#,#ukaŋ#
#ʔulam#,#ulam#
#uliʔ#,#ulih#
#humbak#,#umbak#
#ʔuraj#,#urai#
#ʔutas#,#utas#
#ujut#,#ujut#
#ujut#,#ujut#
#uŋkat#,#uŋkat#
#samak#,#ɲamak#
#ɲaɲuj#,#ɲaɲi#
#kesap#,#ŋesap#
#ŋujaʔ#,#ŋuɲah#
#ŋutŋut#,#ŋuŋut#
#ambawaŋ#,#əmbawaŋ#
#ɡawaʔ#,#ɡawaʔ#
