input,output
#buŋiʔ#,#buŋi#
#buŋun#,#buŋon#
#buŋuran#,#buŋulan#
#baʔak#,#baak#
#bahiʔ#,#bai#
#bakal#,#bakal#
#balud#,#balud#
#baʔuɡ#,#baoɡ#
#barit#,#barit#
#basi#,#basi#
#basul#,#basol#
#baŋaʔ#,#baŋa#
#bitaj#,#bitaj#
#bitin#,#bitin#
#bitu#,#bito#
#buʔuŋ#,#booŋ#
#buɡaʔ#,#buɡa#
#budʒiʔ#,#buɡi#
#bunut#,#bunot#
#daɡus#,#daɡus#
#daldal#,#daldal#
#dalaɡ#,#dalaɡ#
#dalaɡan#,#dalaɡan#
#dalupaŋ#,#dalupaŋ#
#dalus#,#dalus#
#danaʔ#,#dana#
#dapelis#,#daplis#
#daplis#,#daplis#
#daput#,#daput#
#dapilus#,#dapilos#
#daras#,#daras#
#dawdaw#,#dawdaw#
#dajaŋdaŋ#,#dajaŋdaŋ#
#depel#,#deppel#
#desdes#,#desdes#
#diʔ#,#di#
#diken#,#diken#
#dilaw#,#dilaw#
#disul#,#disol#
#duɡemun#,#duɡmon#
#duɡmun#,#duɡmon#
#duldul#,#duldol#
#daɡus#,#daɡus#
#danuɡ#,#danoɡ#
#dapat#,#dapat#
#dawat#,#dawat#
#ditaʔ#,#dita#
#dudun#,#dodon#
#dukut#,#dukot#
#dulit#,#dulit#
#duhul#,#duol#
#dujan#,#dujan#
#hebas#,#ebbes#
#hendek#,#eddek#
#enep#,#ennep#
#ʔepes#,#eppes#
#ʔeŋʔeŋ#,#eŋʔeŋ#
#ɡala#,#ɡala#
#ɡamut#,#ɡamut#
#ɡaraw#,#ɡaraw#
#ɡawed#,#ɡawed#
#ɡetɡet#,#ɡetɡet#
#ɡiwaŋ#,#ɡiwaŋ#
#ɡubat#,#ɡubat#
#ɡulaman#,#ɡulaman#
#ɡunaj#,#ɡunaj#
#ɡabut#,#ɡabut#
#ɡanut#,#ɡanut#
#ɡapas#,#ɡapas#
#ɡaʔud#,#ɡaud#
#ɡajat#,#ɡajat#
#ɡuɡuʔ#,#ɡuɡo#
#ɡulis#,#ɡulis#
#ɡujud#,#ɡujod#
#ikamen#,#ikamen#
#ikut#,#ikut#
#himatun#,#imaton#
#itip#,#ittip#
#kabatiti#,#kabatiti#
#kabit#,#kabit#
#kabeliŋ#,#kabliŋ#
#kabliŋ#,#kabliŋ#
#kalamansiʔ#,#kalamansi#
#kalamansiʔ#,#kalamansiŋ#
#kalantas#,#kalantas#
#kalebit#,#kalbit#
#kalbit#,#kalbit#
#kalaba#,#kalaba#
#kalit#,#kalit#
#kaluban#,#kaluban#
#kamantiɡi#,#kamantiɡi#
#kamia#,#kamia#
#kamaɡuŋ#,#kamaɡoŋ#
#kania#,#kania#
#kania#,#kanja#
#kanumaj#,#kanumaj#
#kapet#,#kapet#
#karaj#,#karaj#
#kaskas#,#kaskas#
#kasili#,#kasili#
#kata#,#kata#
#katuk#,#katok#
#katudaj#,#katudaj#
#kawitan#,#kawitan#
#kajasakas#,#kajaskas#
#kajkaj#,#kajkaj#
#keba#,#kebba#
#kelkel#,#kelkel#
#kelaʔat#,#kellaat#
#keleb#,#kelleb#
#ketel#,#kettel#
#kililiŋ#,#kililiŋ#
#kimat#,#kimat#
#kiselap#,#kislap#
#kislap#,#kislap#
#kitaŋ#,#kitaŋ#
#kulitis#,#kolitis#
#kubuʔ#,#kubbo#
#kubkub#,#kubkob#
#kubelas#,#kublas#
#kublas#,#kublas#
#kubalan#,#kubalan#
#kubuŋ#,#kuboŋ#
#kuduɡ#,#kuduɡ#
#kulasisi#,#kulasisi#
#kuliliŋ#,#kuliliŋ#
#kulili#,#kulili#
#kupkup#,#kupkop#
#kupkup#,#kupkop#
#kuretret#,#kuretret#
#kutak#,#kutak#
#kabaɡ#,#kabaɡ#
#kabiɡ#,#kabiɡ#
#kaʔiŋ#,#kaiŋ#
#kapuj#,#kapuj#
#kasaj#,#kasaj#
#kajas#,#kajas#
#kibul#,#kibol#
#kiliŋ#,#kiliŋ#
#kubuŋ#,#kuboŋ#
#kulit#,#kulit#
#kupaŋ#,#kupaŋ#
#kupit#,#kupit#
#kujuɡ#,#kujoɡ#
#labujuʔ#,#labujo#
#lakatan#,#lakatan#
#laketaw#,#laktaw#
#laktaw#,#laktaw#
#lakub#,#lakub#
#lamaj#,#lamaj#
#lamuʔ#,#lamo#
#lawaʔan#,#lawan#
#lajas#,#lajas#
#laʔus#,#laus#
#laŋ#,#laŋ#
#laŋlaŋ#,#laŋlaŋ#
#lebek#,#lebbek#
#lesles#,#lesles#
#libetuŋ#,#libtoŋ#
#libtuŋ#,#libtoŋ#
#liɡepit#,#liɡpit#
#liɡpit#,#liɡpit#
#liklik#,#liklik#
#liketaw#,#liktaw#
#liktaw#,#liktaw#
#lislis#,#lislis#
#lituk#,#litok#
#liŋesad#,#liŋsad#
#liŋsad#,#liŋsad#
#liŋiʔ#,#liŋʔi#
#lukeban#,#lukban#
#lukban#,#lukban#
#luktun#,#lukton#
#luketun#,#lukton#
#luktun#,#lukton#
#lukaɡ#,#lukaɡ#
#lumuj#,#lumoj#
#lunlun#,#lunlon#
#lunek#,#lunek#
#lupajpaj#,#lupajpaj#
#lupiŋ#,#lupiŋ#
#lujluj#,#lujloj#
#lua#,#lua#
#luas#,#luas#
#luaŋ#,#luaŋ#
#luʔub#,#luob#
#luŋebuj#,#luŋboj#
#luŋbuj#,#luŋboj#
#luŋaluŋ#,#luŋaloŋ#
#labaɡ#,#labaɡ#
#labas#,#labas#
#labus#,#labus#
#lamak#,#lamak#
#lamaj#,#lamaj#
#lanaj#,#lanaj#
#lanut#,#lanot#
#lapus#,#lapus#
#lajab#,#lajab#
#laŋan#,#laŋan#
#likup#,#likup#
#lilip#,#lilip#
#limed#,#limed#
#lipat#,#lipat#
#lipaj#,#lipaj#
#liput#,#liput#
#lubaj#,#lubaj#
#lubaŋ#,#lubaŋ#
#lubid#,#lubid#
#luɡaw#,#luɡaw#
#lumaʔ#,#luma#
#lunud#,#lunod#
#lupes#,#lupes#
#lusiʔ#,#lusi#
#lutab#,#lutab#
#luja#,#luja#
#makupa#,#makupa#
#man#,#man#
#mulmul#,#mulmol#
#budʒiʔ#,#mabuɡi#
#nawnaw#,#nawnaw#
#nisnis#,#nisnis#
#nakem#,#nakem#
#nana#,#nana#
#nanaw#,#nanaw#
#paɡeʔuŋ#,#paɡʔoŋ#
#paɡʔuŋ#,#paɡʔoŋ#
#pakaw#,#pakaw#
#palu#,#palo#
#paluŋ#,#paloŋ#
#pampam#,#pampam#
#panduŋ#,#pandoŋ#
#pantuk#,#pantok#
#panuʔus#,#panoos#
#pataniʔ#,#patani#
#pawikan#,#pawikan#
#pajpaj#,#pajpaj#
#paŋah#,#paŋa#
#pekel#,#pekkel#
#piaŋa#,#piaŋa#
#piki#,#piki#
#piŋkiʔ#,#piŋki#
#puɡerut#,#puɡrot#
#puɡrut#,#puɡrot#
#pukul#,#pukol#
#puli#,#puli#
#puselit#,#puslit#
#puslit#,#puslit#
#pusit#,#pusit#
#puseʔuŋ#,#pusʔoŋ#
#pusʔuŋ#,#pusʔoŋ#
#puŋan#,#puŋan#
#papaɡ#,#papaɡ#
#parek#,#parek#
#pataw#,#pataw#
#pidut#,#pidut#
#pikut#,#pikut#
#pila#,#pila#
#pudaw#,#pudaw#
#puɡiʔ#,#puɡi#
#puɡus#,#puɡus#
#pukan#,#pukan#
#pulad#,#pulad#
#puli#,#puli#
#punit#,#punit#
#pudʒuʔ#,#puro#
#pujat#,#pujat#
#rabenut#,#rabnot#
#rabnut#,#rabnot#
#rakrak#,#rakrak#
#rawaŋ#,#rawaŋ#
#reɡreɡ#,#reɡreɡ#
#reneb#,#renneb#
#ramas#,#ramas#
#ramas#,#ramas#
#rawis#,#rawis#
#sabaliʔ#,#sabali#
#saɡisi#,#saɡisi#
#saɡitsit#,#saɡitsit#
#sakedu#,#sakdo#
#sakub#,#sakkub#
#sakelut#,#saklot#
#saklut#,#saklot#
#sakenib#,#saknib#
#saknib#,#saknib#
#sakem#,#sakem#
#salakeb#,#salakeb#
#salsal#,#salsal#
#saluɡsuɡ#,#saluɡsoɡ#
#salup#,#salup#
#salujut#,#salujot#
#samsam#,#samsam#
#santan#,#santan#
#sanipa#,#sanipa#
#sapsap#,#sapsap#
#sapin#,#sapin#
#sarebseb#,#sarebseb#
#sahuʔ#,#sao#
#sauŋ#,#saoŋ#
#saŋeʔat#,#saŋʔat#
#saŋʔat#,#saŋʔat#
#sedsed#,#sedsed#
#sena#,#senna#
#sibukaw#,#sibukaw#
#sidaʔ#,#sida#
#siɡepit#,#siɡpit#
#siɡpit#,#siɡpit#
#sikat#,#sikat#
#simsim#,#simsim#
#sipeʔun#,#sipon#
#sipʔun#,#sipon#
#siam#,#siam#
#siʔid#,#siid#
#siŋkit#,#siŋkit#
#sudsud#,#sudsud#
#suɡsuɡ#,#suɡsoɡ#
#sukaj#,#sukaj#
#sunud#,#sunod#
#sutsut#,#sutsut#
#suhaʔ#,#sua#
#sabuŋ#,#saboŋ#
#saʔeɡid#,#saɡid#
#saʔɡid#,#saɡid#
#saka#,#saka#
#sakup#,#sakup#
#sapad#,#sapad#
#sapat#,#sapat#
#saput#,#saput#
#sarut#,#sarut#
#sawaj#,#sawaj#
#saŋi#,#saŋi#
#sikap#,#sikap#
#siluʔ#,#silo#
#simaʔ#,#sima#
#sipiŋ#,#sipiŋ#
#sirub#,#sirob#
#siŋin#,#siŋin#
#siŋit#,#siŋit#
#subuʔ#,#subo#
#sulid#,#sulid#
#sulit#,#sulit#
#suman#,#suman#
#suput#,#supot#
#surut#,#surot#
#suŋu#,#suŋo#
#taʔ#,#ta#
#taɡepas#,#taɡpas#
#taɡpas#,#taɡpas#
#takeba#,#takba#
#takba#,#takba#
#taka#,#taka#
#takal#,#takal#
#talaba#,#talaba#
#talaɡa#,#talaɡa#
#talakituk#,#talakitok#
#talinum#,#talinum#
#taliwadʒaʔ#,#taliwaɡa#
#talukaeb#,#talukab#
#taluktuk#,#talukatok#
#taluluŋ#,#taluloŋ#
#taluntun#,#talunton#
#tampipiʔ#,#tampipi#
#tapiʔ#,#tapi#
#tapuŋ#,#tapoŋ#
#tariktik#,#tariktik#
#taraj#,#taraj#
#tarus#,#tarus#
#tatus#,#tatus#
#tajaʔ#,#taja#
#taŋa#,#taŋa#
#taŋedan#,#taŋdan#
#taŋdan#,#taŋdan#
#taɡaletaw#,#taŋɡaltaw#
#taɡaltaw#,#taŋɡaltaw#
#taŋtaŋ#,#taŋtaŋ#
#taŋiliʔ#,#taŋile#
#tebaɡ#,#tebbaɡ#
#tendek#,#teddek#
#temtem#,#temtem#
#tiktik#,#tiktik#
#tiŋkab#,#tiŋkab#
#tiŋal#,#tiŋal#
#tuɡiʔ#,#tuɡi#
#tukak#,#tukak#
#tuledek#,#tuldek#
#tuldek#,#tuldek#
#tuliŋan#,#tuliŋan#
#tulud#,#tulud#
#tupiʔ#,#tupi#
#tuŋɡil#,#tuŋɡil#
#tabun#,#tabon#
#takip#,#takip#
#tandaʔ#,#tanda#
#tanud#,#tanod#
#tanus#,#tanos#
#taʔepaw#,#tapaw#
#taʔpaw#,#tapaw#
#tapuk#,#tapok#
#tikal#,#tikal#
#timtim#,#timtim#
#tipun#,#tipon#
#tutuʔ#,#toto#
#tubuj#,#tuboj#
#tukal#,#tukal#
#tuʔun#,#tuon#
#hubuʔ#,#ubo#
#ulaʔul#,#ulaol#
#urit#,#urit#
#ujaw#,#ujaw#
#waɡwaɡ#,#waɡwaɡ#
#waɡwaɡ#,#waɡwaɡ#
#waak#,#wak#
#waksi#,#waksi#
#waswas#,#waswas#
#wasiwas#,#wasiwas#
#watenaɡ#,#watnaɡ#
#watnaɡ#,#watnaɡ#
#waŋwaŋ#,#waŋwaŋ#
#weswes#,#weswes#
#witwit#,#witwit#
#waras#,#waras#
#jakal#,#jakal#
#jawjaw#,#jawjaw#
#jahuŋ#,#jaoŋ#
#jukus#,#jukos#
#habas#,#abas#
#abidʒ#,#abiɡ#
#habuŋ#,#aboŋ#
#ʔabut#,#abut#
#aɡiw#,#aɡiw#
#aɡum#,#aɡum#
#alem#,#alem#
#hapun#,#apon#
#ataŋ#,#ataŋ#
#hatuŋ#,#atoŋ#
#ajun#,#ajon#
#hajup#,#ajup#
#aŋal#,#aŋal#
#haŋes#,#aŋes#
#ibun#,#ibon#
#iɡat#,#iɡat#
#hilap#,#ilap#
#hilek#,#ilek#
#iliw#,#iliw#
#iliw#,#iliw#
#hilut#,#ilut#
#ʔimun#,#imon#
#imut#,#imut#
#ipus#,#ipus#
#hiriɡ#,#iriɡ#
#iris#,#iris#
#iriŋ#,#iriŋ#
#hirud#,#irud#
#isip#,#isip#
#iwas#,#iwas#
#hunus#,#unos#
#ujaŋ#,#ujaŋ#
#uŋur#,#uŋor#
#ŋujŋuj#,#ŋojŋoj#
#ŋatu#,#ŋato#
#ŋina#,#ŋina#
#aɡepaŋ#,#aɡpaŋ#
#aɡpaŋ#,#aɡpaŋ#
#akaj#,#akaj#
#alabaʔab#,#alabaab#
#alaw#,#alaw#
#aluɡebati#,#aluɡbati#
#aluɡbati#,#aluɡbati#
#amul#,#ammol#
#anaɡ#,#anaɡ#
