input,output
#bukas#,#boŋkas#
#buŋkuk#,#boŋkok#
#buaʔ#,#buah#
#bual#,#bual#
#buhat#,#buat#
#buʔaj#,#buaj#
#buʔaja#,#buaja#
#buʔaja#,#buhaja#
#buʔaŋ#,#buaŋ#
#bukbuk#,#bubok#
#bukbuk#,#bubok#
#bubuŋ#,#buboŋ#
#bubuŋ#,#bumboŋ#
#buk#,#buk#
#buka#,#buka#
#buket#,#bukat#
#bukuh#,#buku#
#bulan#,#bulan#
#bulat#,#bulat#
#bulu#,#bulu#
#buŋbuŋ#,#bumboŋ#
#bunbun#,#bumbun#
#bunuʔ#,#bunoh#
#bunter#,#buntar#
#buntut#,#buntut#
#busa#,#busa#
#buseʔ#,#busah#
#busaw#,#busaw#
#busuk#,#busok#
#buta#,#buta#
#butuʔ#,#butoh#
#butun#,#butun#
#buʔiʔ#,#bueh#
#buni#,#buɲi#
#buɲi#,#buɲi#
#buŋa#,#buŋa#
#buŋkas#,#buŋkas#
#bukas#,#buŋkas#
#buŋkul#,#buŋkul#
#biluk#,#belok#
#bintiʔ#,#benteh#
#binehiʔ#,#bəneh#
#cabut#,#cabut#
#cekel#,#cekal#
#cekep#,#cekap#
#cekas#,#cekas#
#cepuk#,#cepok#
#ceŋap#,#ceŋap#
#cikep#,#cikap#
#culcul#,#cocol#
#cucul#,#cocol#
#cukcuk#,#cucok#
#cilak#,#celak#
#daʔan#,#dahan#
#daʔih#,#dahi#
#daki#,#daki#
#dalem#,#dalam#
#daŋdaŋ#,#dandaŋ#
#dapet#,#dapet#
#dateŋ#,#dataŋ#
#datu#,#datu#
#dahun#,#daun#
#dekdek#,#dedak#
#dedap#,#dedap#
#deŋɡuk#,#deɡok#
#deɡuk#,#deɡok#
#deket#,#dekat#
#dekuk#,#dekok#
#deŋan#,#deŋan#
#diŋdiŋ#,#dindiŋ#
#diŋin#,#diŋin#
#duha#,#dua#
#dukut#,#dukut#
#dujuŋ#,#dujoŋ#
#depdep#,#dədap#
#ʔezen#,#edʒan#
#heban#,#emban#
#epat#,#empat#
#ʔempeŋ#,#empaŋ#
#empeŋ#,#empaŋ#
#empu#,#empu#
#ʔanahaw#,#enaw#
#edaʔ#,#endah#
#eseŋ#,#esaŋ#
#eɡik#,#eŋɡek#
#hekak#,#eŋkak#
#ɡapɡap#,#ɡaɡap#
#kali#,#ɡali#
#ɡanas#,#ɡanas#
#ɡaris#,#ɡaris#
#karis#,#ɡaris#
#ɡarut#,#ɡarut#
#ɡatel#,#ɡatal#
#ɡajam#,#ɡajam#
#ɡekɡek#,#ɡeɡak#
#ɡeret#,#ɡerat#
#ɡerit#,#ɡerit#
#ɡila#,#ɡila#
#ɡilap#,#ɡilap#
#ɡiliŋ#,#ɡiliŋ#
#ɡintik#,#ɡitek#
#ɡitik#,#ɡitek#
#ɡuham#,#ɡuam#
#ɡuruʔ#,#ɡuroh#
#ɡetes#,#ɡəntas#
#ʔadep#,#hadap#
#laʔia#,#halia#
#ʔalun#,#halun#
#ʔapah#,#hampa#
#ʔanitu#,#hantu#
#ʔapit#,#hapit#
#ʔampus#,#hapus#
#ʔapus#,#hapus#
#ʔataj#,#hati#
#haŋus#,#haŋus#
#ʔeti#,#henti#
#ʔatimun#,#hentimun#
#ʔi#,#hi#
#ʔilaŋ#,#hilaŋ#
#ʔipit#,#himpit#
#ʔimpun#,#himpun#
#ʔipun#,#himpun#
#ʔis#,#his#
#ʔitem#,#hitam#
#ʔiŋɡa#,#hiŋɡa#
#huj#,#hoi#
#ʔuzuŋ#,#hudʒoŋ#
#ʔulu#,#hulu#
#hunus#,#hunus#
#ia#,#ia#
#hikan#,#ikan#
#hiket#,#ikat#
#ikut#,#ikut#
#icud#,#incut#
#ʔipil#,#ipil#
#iriŋ#,#iriŋ#
#iŋat#,#iŋat#
#zaʔat#,#dʒahat#
#zaʔit#,#dʒahit#
#zalan#,#dʒalan#
#zariŋ#,#dʒariŋ#
#zauʔ#,#dʒauh#
#zalateŋ#,#dʒelataŋ#
#zelaj#,#dʒelaj#
#zuŋkuk#,#dʒoŋkok#
#kabut#,#kabut#
#kaʔit#,#kait#
#kazaŋ#,#kadʒaŋ#
#kaskas#,#kakas#
#kamu#,#kamu#
#kapaj#,#kapaj#
#kapit#,#kapit#
#karaŋ#,#karaŋ#
#kasaw#,#kasaw#
#katuk#,#katok#
#kahu#,#kau#
#kahiw#,#kaju#
#kakakₐ#,#kaʔkak#
#kikik#,#kekek#
#kalumpaŋ#,#kelumpaŋ#
#kepit#,#kempit#
#kenas#,#kenas#
#kanawaj#,#kenawai#
#kepit#,#kepit#
#kepik#,#kepek#
#keriʔik#,#kerik#
#kerit#,#kerit#
#kelap#,#kerlap#
#kasambiʔ#,#kesambi#
#keteŋ#,#ketaŋ#
#kilap#,#kilap#
#kilat#,#kilat#
#kiuk#,#kiok#
#kiuk#,#kiuk#
#kitik#,#kitek#
#kitik#,#kitik#
#kuk#,#kok#
#kumput#,#kompot#
#kumpuŋ#,#kompoŋ#
#kuruʔ#,#koroh#
#kuŋ#,#koŋ#
#kuak#,#kuak#
#kubu#,#kubu#
#kukuʔ#,#kukoh#
#kukuh#,#kuku#
#kubkub#,#kukup#
#kulat#,#kulat#
#kulit#,#kulit#
#kuman#,#kuman#
#kumis#,#kumis#
#kur#,#kur#
#kutu#,#kutu#
#kunidʒ#,#kuɲit#
#kik#,#kek#
#kebet#,#kəbat#
#kedeŋ#,#kədəŋ#
#kezut#,#kədʒut#
#kuliliŋ#,#kəliliŋ#
#kembuŋ#,#kəmboŋ#
#kemiʔ#,#kəmeh#
#kanari#,#kənari#
#kanaŋa#,#kənaŋa#
#katapaŋ#,#kətapaŋ#
#ketuk#,#kətok#
#ladiŋ#,#ladiŋ#
#laɡi#,#laɡi#
#lian#,#lain#
#laki#,#laki#
#laledʒ#,#lalat#
#lamu#,#lamu#
#lamun#,#lamun#
#lapis#,#lapis#
#lapuk#,#lapok#
#lateŋ#,#lataŋ#
#latuʔ#,#latoh#
#latu#,#latu#
#lauŋ#,#lauŋ#
#laban#,#lawan#
#lawi#,#lawi#
#laŋaʔ#,#laŋah#
#laŋaw#,#laŋau#
#laŋit#,#laŋit#
#laŋkaʔ#,#laŋkah#
#laŋkas#,#laŋkas#
#lakas#,#laŋkas#
#lebet#,#lebat#
#lecit#,#lecit#
#leŋkaʔ#,#lekah#
#lekaʔ#,#lekah#
#leŋkaŋ#,#lekaŋ#
#lekaŋ#,#lekaŋ#
#leku#,#leku#
#lepaw#,#lepau#
#lepik#,#lepek#
#leŋen#,#leŋan#
#leŋkuk#,#leŋkok#
#liaŋ#,#liaŋ#
#licaw#,#licaw#
#dilaʔ#,#lidah#
#likes#,#likas#
#liket#,#likat#
#lilin#,#lilin#
#limas#,#limas#
#liʔepit#,#lipit#
#liʔpit#,#lipit#
#liput#,#liput#
#lubaŋ#,#lobaŋ#
#luslus#,#lolos#
#lumbuŋ#,#lomboŋ#
#lumbuŋ#,#lomboŋ#
#luaʔ#,#luah#
#luab#,#luap#
#luʔar#,#luar#
#luas#,#luas#
#ludaʔ#,#ludah#
#luka#,#luka#
#luslus#,#lulus#
#lumes#,#lumas#
#lumbu#,#lumbu#
#lumut#,#lumut#
#lupa#,#lupa#
#lurus#,#lurus#
#lebiʔ#,#ləbeh#
#lemes#,#ləmas#
#lesuŋ#,#ləsoŋ#
#leŋkuŋ#,#ləŋkuŋ#
#malem#,#malam#
#males#,#malas#
#malaŋ#,#malaŋ#
#mali#,#mali#
#mamaʔ#,#mamah#
#mampus#,#mampus#
#manuk#,#manok#
#mata#,#mata#
#maŋsit#,#maŋsit#
#maŋsit#,#maŋsit#
#miɲak#,#miɲak#
#muda#,#muda#
#musaŋ#,#musaŋ#
#nanaʔ#,#nanah#
#ʔanibuŋ#,#niboŋ#
#ʔanilaw#,#nilau#
#nilu#,#nilu#
#nipaʔ#,#nipah#
#nipis#,#nipis#
#nues#,#nus#
#nus#,#nus#
#nusa#,#nusa#
#ʔutek#,#otak#
#hutek#,#otak#
#paɡer#,#paɡar#
#paʔet#,#pahat#
#paʔit#,#pahit#
#pak#,#pak#
#pakan#,#pakan#
#palaŋ#,#palaŋ#
#paliŋ#,#paliŋ#
#palu#,#palu#
#panas#,#panas#
#panaw#,#panau#
#pandak#,#pandak#
#paŋedan#,#pandan#
#papaʔ#,#papah#
#papan#,#papan#
#parud#,#parut#
#pasaŋ#,#pasaŋ#
#pataʔ#,#patah#
#pantar#,#patar#
#patar#,#patar#
#pahuʔ#,#pauh#
#peceʔ#,#pecah#
#hapedʒes#,#pedas#
#hapedʒiʔ#,#pedeh#
#pilit#,#pelet#
#paraʔu#,#perahu#
#pecit#,#percit#
#periŋ#,#periŋ#
#peɲu#,#peɲu#
#picit#,#picit#
#pihpih#,#pipi#
#pipis#,#pipis#
#puʔun#,#pohon#
#puk#,#pok#
#puʔas#,#puas#
#pudul#,#pudul#
#puket#,#pukat#
#pules#,#pulas#
#pulut#,#pulut#
#putul#,#puntul#
#putput#,#puput#
#pus#,#pus#
#pusedʒ#,#pusat#
#putat#,#putat#
#putiʔ#,#puteh#
#picak#,#pecak#
#pisaw#,#pisaw#
#peket#,#pəkat#
#peluk#,#pəlok#
#pesuk#,#pəsok#
#baruk#,#rabok#
#raŋepas#,#rampas#
#raŋpas#,#rampas#
#rantas#,#rantas#
#ratas#,#rantas#
#rapet#,#rapat#
#raut#,#raut#
#rawan#,#rawan#
#raŋkup#,#raŋkup#
#rakup#,#raŋkup#
#recik#,#recek#
#repek#,#repak#
#reput#,#reput#
#reŋet#,#reŋat#
#reŋkaʔ#,#reŋkah#
#rekaʔ#,#reŋkah#
#reŋut#,#reŋut#
#riba#,#riba#
#ribut#,#ribut#
#rintik#,#rintek#
#rutas#,#runtas#
#rebuŋ#,#rəboŋ#
#rebut#,#rəbut#
#remuk#,#rəmuk#
#rempak#,#rəpak#
#repak#,#rəpak#
#saʔebit#,#sabit#
#sandaj#,#sadai#
#saɡu#,#saɡu#
#sakit#,#sakit#
#salaʔ#,#salah#
#sambar#,#sambar#
#sabar#,#sambar#
#sampaj#,#sampai#
#sampaj#,#sampaj#
#sapu#,#sapu#
#saput#,#saput#
#sauʔ#,#sauh#
#sawa#,#sawa#
#sabaŋ#,#sawaŋ#
#sembek#,#sebak#
#sebek#,#sebak#
#seŋɡer#,#seɡar#
#seɡer#,#seɡar#
#saladeŋ#,#seladaŋ#
#selep#,#selap#
#selet#,#selat#
#simpaŋ#,#sempaŋ#
#sepaŋ#,#sepaŋ#
#siŋkul#,#seŋkok#
#silaw#,#silaw#
#siuk#,#siok#
#siksik#,#sisek#
#sisir#,#sisir#
#sit#,#sit#
#sihul#,#siul#
#siŋkab#,#siŋkab#
#sudʒa#,#suda#
#suduk#,#sudok#
#sudu#,#sudu#
#suku#,#suku#
#sukun#,#sukun#
#sulam#,#sulam#
#suli#,#suli#
#suluʔ#,#suloh#
#sumpit#,#sumpit#
#surup#,#surup#
#sulsul#,#susul#
#susun#,#susun#
#sutsut#,#susut#
#suŋkab#,#suŋkap#
#sukab#,#suŋkap#
#sebuh#,#səbu#
#sumaŋed#,#səmaŋat#
#sumaŋed#,#səmaŋət#
#serep#,#sərap#
#seŋkar#,#səŋkar#
#sekaŋ#,#səŋkaŋ#
#taʔen#,#tahan#
#taʔi#,#tahi#
#taʔu#,#tahu#
#taʔun#,#tahun#
#tazem#,#tadʒam#
#tak#,#tak#
#talih#,#tali#
#tambak#,#tambak#
#tambar#,#tambar#
#tabun#,#tambun#
#tamiŋ#,#tameŋ#
#tapak#,#tampak#
#tapel#,#tampal#
#tapi#,#tampi#
#taneʔ#,#tanah#
#tanek#,#tanak#
#tanem#,#tanam#
#tasik#,#tasek#
#taban#,#tawan#
#tambar#,#tawar#
#utaɲa#,#taɲa#
#taŋ#,#taŋ#
#taŋan#,#taŋan#
#taŋɡa#,#taŋɡa#
#taŋis#,#taŋis#
#taŋkaj#,#taŋkaj#
#taŋkub#,#taŋkup#
#takub#,#taŋkup#
#takub#,#taŋkup#
#taʔ#,#taʔ#
#tebuh#,#tebu#
#tebuh#,#tebu#
#teɡer#,#teɡar#
#teɡer#,#teɡer#
#tik#,#tek#
#tekuk#,#tekok#
#leku#,#teleku#
#taliŋa#,#teliŋa#
#tabuni#,#tembuni#
#tetas#,#tetas#
#timba#,#timba#
#timpaŋ#,#timpaŋ#
#tindes#,#tindas#
#tiŋtiŋ#,#tintiŋ#
#tipis#,#tipis#
#titej#,#titi#
#tajtaj#,#titi#
#titis#,#titis#
#tiktik#,#titek#
#tiup#,#tiup#
#tiŋ#,#tiŋ#
#tuk#,#tok#
#tulak#,#tolak#
#tuluŋ#,#toloŋ#
#tumbak#,#tombak#
#tuŋ#,#toŋ#
#tuʔah#,#tua#
#tuak#,#tuak#
#ʔatuan#,#tuan#
#tuzuʔ#,#tudoh#
#tuduŋ#,#tuduŋ#
#tui#,#tui#
#tuzu#,#tudʒu#
#tukik#,#tukik#
#tukik#,#tukek#
#tuli#,#tuli#
#tulus#,#tulus#
#tumah#,#tuma#
#tubuʔ#,#tumboh#
#tumbuʔ#,#tumboh#
#tumbuk#,#tumbok#
#tumpul#,#tumpul#
#tuna#,#tuna#
#tuzuk#,#tundʒok#
#tunu#,#tunu#
#turis#,#turis#
#turus#,#turus#
#tutup#,#tutup#
#tutur#,#tutur#
#tebel#,#təbal#
#tebus#,#təbus#
#teken#,#təkan#
#telen#,#təlan#
#tepak#,#təpak#
#teŋaʔ#,#təŋah#
#huab#,#uap#
#ʔubi#,#ubi#
#udehi#,#udi#
#ukir#,#ukir#
#ulaj#,#ulaj#
#uman#,#uman#
#ʔubudʒ#,#umbut#
#ubut#,#umbut#
#upaʔ#,#upah#
#upas#,#upas#
#hupiʔ#,#upeh#
#usik#,#usik#
#ʔusuŋ#,#usoŋ#
#uŋap#,#uŋap#
#ʔuŋkut#,#uŋkut#
#ikuŋ#,#ekoŋ#
#isud#,#eŋsut#
#ɲaman#,#ɲaman#
#ɲamuk#,#ɲamok#
#ɲatuʔ#,#ɲatoh#
#nihawa#,#ɲawa#
#ɲaɲuk#,#ɲaɲok#
#ŋepŋep#,#ŋəŋap#
#enteŋ#,#əntaŋ#
#eteŋ#,#əntaŋ#
